timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,mac_e4_5e_1b_ad_00_24_RSSI,mac_e4_5e_1b_ad_00_24_distance,mac_28_bd_89_ca_2d_a3_RSSI,mac_28_bd_89_ca_2d_a3_distance,mac_cc_f4_11_44_d8_b8_RSSI,mac_cc_f4_11_44_d8_b8_distance,mac_28_bd_89_ed_c9_6d_RSSI,mac_28_bd_89_ed_c9_6d_distance,mac_cc_f4_11_36_64_98_RSSI,mac_cc_f4_11_36_64_98_distance,mac_28_bd_89_f3_a5_77_RSSI,mac_28_bd_89_f3_a5_77_distance
1717506720915,-0.08683609962463379,1.600179672241211,10.197551727294922,0.06111949309706688,-0.11118687689304352,0.02143842913210392,18.92500114440918,8.537500381469727,-39.78750228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721002,-0.229965940117836,1.394168496131897,10.62813949584961,0.055926334112882614,-0.15180005133152008,-0.03928159177303314,18.899999618530273,7.775000095367432,-39.76250076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,-60.0,4032.0,0.0,-1.0,0.0,-1.0
1717506721055,0.9605869054794312,0.26889246702194214,11.668974876403809,-0.12423636019229889,-0.259258508682251,0.015180004760622978,18.399999618530273,7.575000286102295,-40.01250076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721154,0.9510049819946289,-0.5593442320823669,10.027473449707031,-0.6000096797943115,-0.07297055423259735,-0.26884588599205017,17.350000381469727,9.175000190734863,-39.375,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721202,0.5443724989891052,-0.6168357133865356,8.939327239990234,-0.3358243405818939,0.38575854897499084,-0.3687143325805664,18.350000381469727,9.949999809265137,-38.462501525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721254,0.9174683094024658,-0.6833102703094482,9.724445343017578,-0.5414201617240906,-0.07017423212528229,-0.6129260063171387,18.225000381469727,11.912500381469727,-36.92499923706055,-80.0,11317.0,0.0,-1.0,0.0,-1.0,-57.0,4931.0,0.0,-1.0,0.0,-1.0
1717506721347,1.1186884641647339,0.3215929865837097,8.678818702697754,-0.551540195941925,0.030360009521245956,-0.7263765931129456,18.137500762939453,14.225000381469727,-35.61249923706055,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721403,0.4347793459892273,1.2456488609313965,5.845566749572754,0.6258423328399658,-0.38216328620910645,-1.3480910062789917,16.625,15.550000190734863,-35.1875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721454,1.3432645797729492,-1.0330501794815063,10.316128730773926,-0.2304963916540146,-0.9675256013870239,-0.9357008337974548,14.225000381469727,15.862500190734863,-35.125,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721548,-0.44016918540000916,-0.6354007124900818,12.212748527526855,-0.9640634655952454,0.7692534327507019,-0.1921469122171402,14.5625,16.98750114440918,-33.525001525878906,-85.0,10751.0,0.0,-1.0,0.0,-1.0,-69.0,3847.0,0.0,-1.0,0.0,-1.0
1717506721599,-2.2140209674835205,-0.22876819968223572,8.15420913696289,0.2137184888124466,1.7953685522079468,0.517318606376648,18.412500381469727,16.17500114440918,-31.100000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721655,-1.39656400680542,-0.11378522962331772,10.43410587310791,1.2962925434112549,0.8615318536758423,1.513606309890747,22.137500762939453,12.8125,-28.837499618530273,-80.0,10995.0,0.0,-1.0,0.0,-1.0,-66.0,3915.0,0.0,-1.0,0.0,-1.0
1717506721748,-1.2678070068359375,-0.42519745230674744,10.874275207519531,0.46139225363731384,0.3069290518760681,0.3874896168708801,23.412500381469727,10.487500190734863,-28.125,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721795,-2.0804731845855713,-0.6497735381126404,9.430998802185059,-0.021571585908532143,0.08775108307600021,0.3231743276119232,23.912500381469727,10.4375,-27.225000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721853,-2.134371280670166,-1.1240782737731934,8.854287147521973,0.3946801424026489,-0.8391613364219666,0.18708691000938416,23.512500762939453,10.625,-27.475000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506721947,-0.1976269781589508,-0.9228581190109253,6.67320442199707,0.7462170720100403,-2.059154510498047,0.22610218822956085,20.25,9.887499809265137,-30.05000114440918,-75.0,10966.0,0.0,-1.0,0.0,-1.0,-64.0,4550.0,0.0,-1.0,0.0,-1.0
1717506721993,0.9210615158081055,-0.46831604838371277,9.918478965759277,0.17749953269958496,-0.837030827999115,0.11837740987539291,17.637500762939453,8.90000057220459,-32.32500076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722095,1.2175019979476929,1.987648367881775,9.00101089477539,0.5438170433044434,0.3697795867919922,0.6652570962905884,17.98750114440918,6.849999904632568,-32.26250076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722142,-0.1311524510383606,0.21619193255901337,11.773178100585938,-0.1291632056236267,0.5601954460144043,0.29321378469467163,18.48750114440918,7.800000190734863,-31.575000762939453,-77.0,10790.0,0.0,-1.0,0.0,-1.0,-66.0,3876.0,0.0,-1.0,0.0,-1.0
1717506722191,-0.169480100274086,1.7528914213180542,8.021859169006348,-0.21691428124904633,0.6792386770248413,0.10106687992811203,19.899999618530273,9.27500057220459,-30.36250114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722294,0.22277949750423431,-0.5880900025367737,10.585619926452637,-0.4655201733112335,-0.265383780002594,-0.423974871635437,19.412500381469727,11.02500057220459,-29.975000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722340,0.9348354935646057,-2.0050156116485596,14.218961715698242,-0.9840371608734131,0.05273054540157318,-0.23222744464874268,19.387500762939453,13.512499809265137,-28.899999618530273,-88.0,18935.0,0.0,-1.0,0.0,-1.0,-73.0,3349.0,0.0,-1.0,0.0,-1.0
1717506722387,0.6240221858024597,-0.9899315237998962,9.029157638549805,-0.43276330828666687,0.44354909658432007,-0.32876694202423096,19.625,15.96250057220459,-27.712499618530273,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722494,0.31799978017807007,-1.48819100856781,9.30823040008545,-0.07283739000558853,-0.013715268112719059,-0.4753738343715668,19.86250114440918,17.48750114440918,-27.762500762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722535,-0.47071152925491333,0.28805628418922424,6.592955589294434,0.330364853143692,-0.1693768948316574,-0.40133804082870483,19.387500762939453,18.350000381469727,-28.512500762939453,-88.0,10937.0,0.0,-1.0,0.0,-1.0,-66.0,6024.0,0.0,-1.0,0.0,-1.0
1717506722587,-0.33237263560295105,0.7425983548164368,6.560018062591553,0.258060097694397,-0.5869601964950562,-0.1525990068912506,18.012500762939453,19.100000381469727,-29.225000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722652,1.0156829357147217,1.704981803894043,9.639405250549316,0.04540685936808586,-0.45619910955429077,0.02024000696837902,16.600000381469727,19.5,-31.350000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722736,0.15989819169044495,1.441479206085205,11.006625175476074,-0.14580795168876648,0.2659164071083069,-0.08548739552497864,17.287500381469727,20.762500762939453,-30.762500762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722786,0.22218063473701477,0.44136691093444824,11.943257331848145,-0.06378265470266342,0.26272061467170715,-0.023968428373336792,18.1875,21.67500114440918,-30.212499618530273,-80.0,10351.0,0.0,-1.0,0.0,-1.0,-71.0,5429.0,0.0,-1.0,0.0,-1.0
1717506722886,0.08444061875343323,-0.33416926860809326,12.951154708862305,-0.3219758868217468,-0.07217160612344742,0.023568956181406975,18.375,23.200000762939453,-29.700000762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722934,-1.0492196083068848,-1.5169367790222168,11.224014282226562,-0.24754060804843903,0.07403581589460373,0.07163897156715393,19.3125,24.262500762939453,-29.3125,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506722983,-0.12636148929595947,-1.320507526397705,9.908897399902344,0.5386238694190979,-0.4761728048324585,0.3518032729625702,20.037500381469727,23.55000114440918,-30.375,-82.0,9794.0,0.0,-1.0,0.0,-1.0,-65.0,5478.0,0.0,-1.0,0.0,-1.0
1717506723085,-0.12157053500413895,-0.34854212403297424,8.45663833618164,0.7109302282333374,-0.37550538778305054,0.6310355067253113,20.4375,21.712499618530273,-32.97500228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506723135,-0.08324287831783295,0.63779616355896,6.895384788513184,0.8094671368598938,-0.18349164724349976,0.6332991719245911,21.387500762939453,19.0625,-34.53750228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506723183,0.9258524775505066,0.7617622017860413,8.958491325378418,0.5512738823890686,-0.3343595862388611,0.3992075026035309,21.80000114440918,16.700000762939453,-35.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506723283,0.691694438457489,0.4892764985561371,9.710671424865723,0.1627189964056015,0.007456844672560692,0.0648479163646698,21.700000762939453,15.8125,-36.07500076293945,-81.0,9853.0,0.0,-1.0,0.0,-1.0,-69.0,6298.0,0.0,-1.0,0.0,-1.0
1717506723334,0.7437961101531982,-0.03772878646850586,10.159823417663574,0.014780531637370586,0.009587371721863747,-0.2155826985836029,21.36250114440918,15.112500190734863,-36.88750076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506723390,1.3797956705093384,-0.338960200548172,10.51435375213623,-0.5494096875190735,0.1693768948316574,-0.2828274667263031,21.037500381469727,15.375,-36.400001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506723495,1.2318748235702515,-1.3396713733673096,11.19107723236084,-0.9898961186408997,0.3206443190574646,-0.32157641649246216,20.912500381469727,16.9375,-35.11249923706055,-85.0,10966.0,0.0,-1.0,0.0,-1.0,-63.0,9677.0,0.0,-1.0,0.0,-1.0
1717506723539,1.470823884010315,-1.2917617559432983,10.282591819763184,-0.7635276317596436,0.5299686193466187,-0.18508954346179962,20.225000381469727,19.262500762939453,-33.86249923706055,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506723585,1.4516600370407104,-0.2623049020767212,9.246546745300293,-0.00426105409860611,-0.2174469232559204,-0.24035008251667023,19.524999618530273,20.512500762939453,-33.85000228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506723688,0.8396152257919312,1.1689934730529785,6.961859703063965,0.22676797211170197,-0.14514215290546417,-0.35206958651542664,18.524999618530273,20.975000381469727,-34.28750228881836,-87.0,11142.0,0.0,-1.0,0.0,-1.0,-70.0,6190.0,0.0,-1.0,0.0,-1.0
1717506723735,0.44735562801361084,1.4468690156936646,7.50144100189209,-0.1038631945848465,0.05446159839630127,-0.34368064999580383,17.350000381469727,21.912500381469727,-34.57500076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506723814,0.399446040391922,1.0731743574142456,9.535202026367188,-0.23821955919265747,0.18335849046707153,-0.2900179922580719,16.725000381469727,23.274999618530273,-34.29999923706055,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506723873,0.19822585582733154,1.5612531900405884,11.09166431427002,0.09773793071508408,0.3447459042072296,-0.09707213938236237,16.262500762939453,24.337499618530273,-33.70000076293945,-85.0,10751.0,0.0,-1.0,0.0,-1.0,-66.0,5751.0,0.0,-1.0,0.0,-1.0
1717506723934,0.23116368055343628,0.5611408352851868,12.927200317382812,0.05752423033118248,0.30173590779304504,-0.05446159839630127,16.5625,25.05000114440918,-33.82500076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724015,0.8479993939399719,-0.29584160447120667,14.904667854309082,-0.21771323680877686,0.3908185660839081,0.1543300598859787,17.0,26.587499618530273,-34.32500076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724077,-1.1935471296310425,-1.1049144268035889,8.485383987426758,0.48855647444725037,0.2874879837036133,0.07163897156715393,18.25,27.05000114440918,-34.76250076293945,-85.0,10907.0,0.0,-1.0,0.0,-1.0,-69.0,7196.0,0.0,-1.0,0.0,-1.0
1717506724121,0.17367219924926758,-0.24793203175067902,9.426807403564453,0.8002792000770569,-0.6499438881874084,0.2113216519355774,17.787500381469727,27.1875,-37.03750228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724216,0.08324287831783295,-0.7078639268875122,10.765280723571777,0.46791699528694153,-0.4808333218097687,0.13795162737369537,16.774999618530273,26.637500762939453,-39.3125,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724270,-0.08923157304525375,0.3934573531150818,7.1415205001831055,0.7894934415817261,0.034621063619852066,0.14873741567134857,17.25,25.899999618530273,-40.587501525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724318,-0.20421454310417175,0.5797058343887329,6.904966831207275,0.5114596486091614,0.01717737503349781,0.04394211992621422,18.837499618530273,24.1875,-41.35000228881836,-85.0,9618.0,0.0,-1.0,0.0,-1.0,-68.0,6923.0,0.0,-1.0,0.0,-1.0
1717506724421,0.0634801834821701,1.2169030904769897,8.309914588928223,-0.07190528512001038,-0.02143842913210392,0.054727911949157715,20.649999618530273,23.637500762939453,-42.72500228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724471,-0.213796466588974,1.0300557613372803,8.92016315460205,-0.26378586888313293,-0.10133319348096848,0.06631265580654144,21.25,24.9375,-42.625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724517,0.29284724593162537,1.188157320022583,11.541415214538574,-0.8985497951507568,0.06804370880126953,0.01717737503349781,22.325000762939453,27.4375,-40.95000076293945,-88.0,10058.0,0.0,-1.0,0.0,-1.0,-67.0,7304.0,0.0,-1.0,0.0,-1.0
1717506724638,0.3407568335533142,-1.3396713733673096,13.840476036071777,-1.0914956331253052,0.3110569417476654,-0.15885742008686066,23.625,31.11250114440918,-39.1875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724665,0.015570610761642456,-1.526518702507019,12.32174301147461,-0.9595361351966858,0.38163065910339355,-0.3042658865451813,24.80000114440918,33.38750076293945,-36.20000076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724716,1.0102931261062622,-0.8659654855728149,9.582512855529785,0.27590325474739075,-0.05512738600373268,0.08881634473800659,25.6875,34.36249923706055,-35.57500076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724817,0.07306209206581116,0.2018190622329712,6.67320442199707,0.5559344291687012,-0.40679749846458435,-0.004660528153181076,26.25,33.23749923706055,-37.03750228881836,-84.0,9940.0,0.0,-1.0,0.0,-1.0,-74.0,9267.0,0.0,-1.0,0.0,-1.0
1717506724862,-0.0988134890794754,0.5988696217536926,6.687577247619629,0.32397326827049255,0.0636494979262352,-0.059122126549482346,27.450000762939453,31.6875,-38.650001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506724916,-0.03174009174108505,1.0396376848220825,7.576898574829102,-0.1213068813085556,0.24008376896381378,-0.08681897819042206,28.67500114440918,31.337499618530273,-39.1875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506725021,-1.9205749034881592,-0.1431298404932022,9.771756172180176,-0.7367628812789917,0.8684560656547546,-0.4573975205421448,31.037500381469727,32.88750076293945,-36.3125,-85.0,12079.0,0.0,-1.0,0.0,-1.0,-72.0,9765.0,0.0,-1.0,0.0,-1.0
1717506725068,-2.00681209564209,0.12037279456853867,9.30823040008545,-1.0813755989074707,1.9652780294418335,-0.4893554449081421,34.5625,35.125,-31.1875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506725115,-2.331998348236084,-1.4402815103530884,13.807538032531738,-0.3896201252937317,0.4484759569168091,-0.009054739959537983,37.32500076293945,35.26250076293945,-27.73750114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506725225,-3.981884241104126,-4.389115333557129,8.655463218688965,0.060853179544210434,0.29760798811912537,-0.24940481781959534,38.150001525878906,34.57500076293945,-26.762500762939453,-90.0,17235.0,0.0,-1.0,0.0,-1.0,-67.0,9149.0,0.0,-1.0,0.0,-1.0
1717506725266,-4.115432262420654,-3.178201198577881,6.384549140930176,0.1440768986940384,0.1488705724477768,-0.6704502105712891,37.60000228881836,34.38750076293945,-28.037500381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506725316,-4.148968696594238,-4.886776447296143,9.369914054870605,-0.4886896312236786,-0.09440898150205612,-0.6018738746643066,36.275001525878906,34.57500076293945,-28.287500381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506725418,-3.4225399494171143,-1.0240670442581177,6.767825603485107,0.18482321500778198,-0.3897532820701599,0.12716583907604218,35.73749923706055,34.04999923706055,-28.450000762939453,-82.0,10946.0,0.0,-1.0,0.0,-1.0,-73.0,11103.0,0.0,-1.0,0.0,-1.0
1717506725459,-4.704121112823486,-1.1384512186050415,7.368492126464844,0.6515418291091919,-0.8050729036331177,0.49627965688705444,34.900001525878906,31.5,-32.86249923706055,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506725516,-4.832878112792969,-0.9042931795120239,10.528727531433105,0.2719085216522217,-1.3693962097167969,0.9117324352264404,31.950000762939453,28.4375,-37.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506725621,-14.453718185424805,-4.09267520904541,16.15390968322754,0.7837676405906677,-1.7223979234695435,1.6002920866012573,28.962499618530273,23.5,-42.07500076293945,-87.0,18261.0,0.0,-1.0,0.0,-1.0,-75.0,8388.0,0.0,-1.0,0.0,-1.0
1717506725656,-25.19803810119629,-18.702699661254883,11.0114164352417,1.6337147951126099,-0.5731117725372314,2.081658124923706,27.23750114440918,15.762499809265137,-45.775001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506725722,-14.123741149902344,-33.31332015991211,16.77313995361328,1.177382469177246,0.6451502442359924,5.323122024536133,28.575000762939453,4.987500190734863,-46.11249923706055,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506725804,15.383763313293457,-18.77456283569336,3.300370454788208,0.6077328324317932,1.6125426292419434,8.619580268859863,28.17500114440918,-10.675000190734863,-42.587501525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506725853,18.15593147277832,-2.9003255367279053,10.902421951293945,-1.925330638885498,0.992026686668396,7.224084377288818,21.649999618530273,-20.975000381469727,-41.29999923706055,-82.0,20194.0,0.0,-1.0,0.0,-1.0,-67.0,6776.0,0.0,-1.0,0.0,-1.0
1717506725919,14.153684616088867,5.716210842132568,7.416401386260986,0.5550022721290588,-0.22423797845840454,3.5401370525360107,13.77500057220459,-26.67500114440918,-41.32500076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506726002,2.8021109104156494,1.7193547487258911,7.387655735015869,0.08575371652841568,-0.06498107314109802,-0.3763043284416199,11.550000190734863,-28.137500762939453,-40.712501525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506726054,-2.5919077396392822,-2.1104166507720947,13.623086929321289,-0.329166442155838,-0.5712475776672363,-1.4110746383666992,12.537500381469727,-26.875,-40.525001525878906,-81.0,11112.0,0.0,-1.0,0.0,-1.0,-68.0,5868.0,0.0,-1.0,0.0,-1.0
1717506726164,0.30602237582206726,-0.07605644315481186,9.795710563659668,-0.054195281118154526,0.049268439412117004,-0.5926859974861145,14.324999809265137,-25.92500114440918,-40.212501525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506726206,-0.4641239643096924,-0.11438409984111786,7.690683841705322,0.35087117552757263,0.7322354912757874,-0.5052012205123901,15.96250057220459,-26.024999618530273,-38.42499923706055,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506726254,-0.34435003995895386,1.5085526704788208,8.570423126220703,0.4954806864261627,0.31012484431266785,-0.19960375130176544,17.05000114440918,-27.075000762939453,-36.150001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1717506726347,-0.8036830425262451,0.8671632409095764,14.881311416625977,0.07896266132593155,-0.28735482692718506,0.05579317733645439,16.5,-28.375,-35.5,-90.0,10731.0,0.0,-1.0,0.0,-1.0,-70.0,7216.0,0.0,-1.0,0.0,-1.0
1717506726398,-1.6355129480361938,1.9535127878189087,10.665867805480957,-0.1525990068912506,-0.10226529836654663,0.2607232332229614,15.5,-28.274999618530273,-35.025001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
