timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,mac_e4_5e_1b_ad_00_24_RSSI,mac_e4_5e_1b_ad_00_24_distance,mac_28_bd_89_ca_2d_a3_RSSI,mac_28_bd_89_ca_2d_a3_distance,mac_cc_f4_11_44_d8_b8_RSSI,mac_cc_f4_11_44_d8_b8_distance,mac_28_bd_89_ed_c9_6d_RSSI,mac_28_bd_89_ed_c9_6d_distance,mac_cc_f4_11_36_64_98_RSSI,mac_cc_f4_11_36_64_98_distance,mac_28_bd_89_f3_a5_77_RSSI,mac_28_bd_89_f3_a5_77_distance,time_diff,cumulative_ratio,x_coord,y_coord
1970-01-01 00:28:36.986811185,-0.4245985746383667,0.4593330025672912,8.78242301940918,0.3902859091758728,0.2456763982772827,0.561793327331543,36.82500076293945,13.0625,-33.51250076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.2e-08,0.9782102461743184,25.4,10.51768130405855
1970-01-01 00:28:36.986811263,-0.6395927667617798,1.105513334274292,8.062582015991211,0.5123917460441589,0.1494032144546508,0.4653870165348053,37.97500228881836,10.912500381469728,-33.212501525878906,0.0,-1.0,0.0,-1.0,-79.0,6923.0,0.0,-1.0,-66.0,12343.0,-53.0,1356.0,7.8e-08,0.991184298070526,25.4,10.554787092481703
1970-01-01 00:28:36.986811316,-0.381479948759079,-0.5437736511230469,11.30066967010498,-0.1157142519950866,-0.2394179701805114,0.0310258008539676,37.66250228881836,10.975000381469728,-33.375,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.3e-08,1.0000000000000002,25.4,10.58
1970-01-01 00:28:36.986884190,1.209117770195007,1.631320834159851,9.160908699035645,-0.0672447606921196,-0.0094542140141129,-0.002130527049303,18.325000762939453,-36.51250076293945,-30.825000762939453,0.0,-1.0,0.0,-1.0,-75.0,4726.0,-98.0,18554.0,-68.0,12021.0,-62.0,2470.0,0.0,0.0,25.4,10.58
1970-01-01 00:28:36.986884238,1.2480443716049194,1.5941909551620483,9.528016090393066,-0.094941608607769,0.035420011729002,-0.0744352862238884,18.387500762939453,-36.462501525878906,-30.02499961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.8e-08,0.0031921260889805,25.36456740041232,10.58
1970-01-01 00:28:36.986884287,1.0108919143676758,1.2881685495376587,9.554366111755373,-0.1932121664285659,-0.00093210558407,-0.0504668578505516,18.9375,-36.38750076293945,-30.787500381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.9e-08,0.0064507548048147,25.32839662166656,10.58
1970-01-01 00:28:36.986884387,1.0977280139923096,1.2725980281829834,9.716659545898438,-0.1604553163051605,0.0197073742747306,0.0407463312149047,18.8125,-36.48749923706055,-31.71249961853028,0.0,-1.0,0.0,-1.0,-78.0,4638.0,-95.0,18642.0,-68.0,12401.0,-60.0,2968.0,1e-07,0.0131010174901908,25.25457870585888,10.58
1970-01-01 00:28:36.986884437,1.1198861598968506,1.468428373336792,9.659168243408203,-0.1732384860515594,-0.0061252652667462,0.0576573871076107,17.762500762939453,-35.337501525878906,-31.89999961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5e-08,0.0164261488328789,25.217669747955043,10.58
1970-01-01 00:28:36.986884485,0.6425871253013611,1.374405860900879,9.958602905273438,-0.0609863363206386,0.1545963734388351,0.0857537165284156,17.662500381469727,-35.212501525878906,-31.55000114440918,0.0,-1.0,0.0,-1.0,-74.0,5439.0,-93.0,19257.0,-68.0,12431.0,-58.0,3026.0,4.8e-08,0.0196182749218594,25.18223714836736,10.58
1970-01-01 00:28:36.986884587,-0.2473331540822982,1.6061683893203735,9.140546798706056,-0.1177116185426712,0.086818978190422,0.1664474308490753,17.512500762939453,-35.837501525878906,-32.54999923706055,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.02e-07,0.026401542860943,25.106942874243533,10.58
1970-01-01 00:28:36.986884634,-0.0982146188616752,1.452258825302124,10.268817901611328,-0.2175800800323486,-0.0689758136868476,0.2089248150587082,17.024999618530273,-35.1875,-33.26250076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.7e-08,0.0295271663230697,25.072248453813923,10.58
1970-01-01 00:28:36.986884687,0.2227794975042343,1.4037504196166992,10.330501556396484,-0.1177116185426712,0.0673779174685478,0.2335590273141861,16.48750114440918,-34.70000076293945,-33.375,0.0,-1.0,0.0,-1.0,-75.0,5282.0,0.0,-1.0,-69.0,12431.0,-64.0,2977.0,5.3e-08,0.033051805546319,25.033124958435856,10.58
1970-01-01 00:28:36.986884781,0.5539544224739075,1.927162528038025,9.036343574523926,-0.0154463211074471,0.02569948323071,0.3451453745365143,15.225000381469728,-35.212501525878906,-33.125,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,9.4e-08,0.0393030524705725,24.963736117576644,10.58
1970-01-01 00:28:36.986884847,0.3629150092601776,1.5157390832901,9.78912353515625,-0.0632500201463699,-0.2422142922878265,0.2139848172664642,14.52500057220459,-35.70000076293945,-34.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.6e-08,0.0436922258429207,24.915016293143577,10.58
1970-01-01 00:28:36.986884930,0.2874574363231659,0.9276490807533264,10.144851684570312,0.0591221265494823,-0.2137184888124466,0.2173137664794922,13.71250057220459,-35.86249923706055,-35.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.3e-08,0.0492119438717829,24.853747423023208,10.58
1970-01-01 00:28:36.986885010,0.7994909882545471,1.0486207008361816,10.06041145324707,0.0167779009789228,-0.1451421529054641,0.3199785351753235,12.300000190734863,-36.47500228881836,-35.337501525878906,0.0,-1.0,0.0,-1.0,-74.0,5009.0,0.0,-1.0,-67.0,12899.0,-65.0,2587.0,8e-08,0.0545321540200837,24.79469309037707,10.58
1970-01-01 00:28:36.986885089,1.4917842149734497,1.03364896774292,10.15323543548584,0.1487374156713485,-0.2613890469074249,0.2711095809936523,8.662500381469727,-36.5625,-35.1875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.9e-08,0.0597858615415308,24.736376936889005,10.58
1970-01-01 00:28:36.986885179,2.263727188110352,0.2167908102273941,10.94913387298584,-0.0077231605537235,-0.1214400380849838,0.0119842141866683,8.487500190734863,-36.17499923706055,-35.8125,0.0,-1.0,0.0,-1.0,-70.0,5126.0,-98.0,17968.0,-68.0,12431.0,-69.0,2968.0,9e-08,0.0657710979583693,24.669940812662094,10.58
1970-01-01 00:28:36.986885250,2.05472183227539,0.3521353602409363,9.659767150878906,-0.146740049123764,0.1866874396800995,-0.2531332373619079,9.0,-35.625,-35.5625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.1e-08,0.0704927844649863,24.61753009243865,10.58
1970-01-01 00:28:36.986885327,2.4715349674224854,0.8617734313011169,8.21948528289795,0.0266315881162881,0.0059921070933341,-0.5668533444404602,9.5625,-36.625,-34.625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.7e-08,0.0756134867327259,24.560690297266746,10.58
1970-01-01 00:28:36.986885418,1.5133435726165771,-0.3467455208301544,9.542388916015623,-0.4263717234134674,0.2059953361749649,-0.4086617231369018,10.375,-35.75,-34.85000228881836,0.0,-1.0,0.0,-1.0,-74.0,4608.0,-97.0,21073.0,-68.0,12020.0,-75.0,3954.0,9.1e-08,0.0816652257764181,24.49351599388176,10.58
1970-01-01 00:28:36.986885487,1.421716570854187,1.0444285869598389,9.212411880493164,-0.1448758393526077,-0.1008005589246749,0.022770008072257,10.5,-34.16250228881836,-36.38750076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,6.9e-08,0.0862539070293276,24.442581631974463,10.58
1970-01-01 00:28:36.986885582,2.019388437271118,2.375715732574463,8.93094253540039,-0.1303616166114807,-0.0600542314350605,-0.3587274849414825,10.5625,-33.60000228881836,-37.35000228881836,0.0,-1.0,0.0,-1.0,-77.0,5311.0,-93.0,18642.0,-68.0,12235.0,-69.0,2851.0,9.5e-08,0.0925716565804349,24.37245461195717,10.58
1970-01-01 00:28:36.986885631,1.083954095840454,1.30673348903656,9.478309631347656,-0.1765674352645874,0.1175784617662429,-0.4993422627449035,10.949999809265137,-33.25,-37.95000076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.9e-08,0.0958302852962691,24.33628383321141,10.58
1970-01-01 00:28:36.986885723,0.5641351938247681,0.9372310042381288,9.67294216156006,-0.0070573706179857,0.0720384493470192,-0.1294295191764831,10.77500057220459,-33.01250076293945,-38.36249923706055,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,9.2e-08,0.1019485269668151,24.26837135066835,10.58
1970-01-01 00:28:36.986885778,0.709660530090332,1.118688464164734,10.997042655944824,-0.0845552906394004,0.1238368824124336,-0.0191747434437274,10.125,-32.70000076293945,-38.5625,0.0,-1.0,0.0,-1.0,-73.0,5077.0,-90.0,20439.0,-73.0,11728.0,-63.0,3564.0,5.5e-08,0.105606171443772,24.22777149697413,10.58
1970-01-01 00:28:36.986885849,-0.1539094895124435,1.1318635940551758,10.649698257446287,0.1938779652118683,0.1908153295516967,0.2648511528968811,8.637499809265137,-33.57500076293945,-38.76250076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.1e-08,0.110327857950389,24.17536077675068,10.58
1970-01-01 00:28:36.986885927,0.9887337684631348,-1.3055357933044434,10.25983428955078,1.1337066888809204,-0.9538103342056274,0.9179908633232116,5.237500190734863,-33.400001525878906,-39.28750228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.8e-08,0.1155150628449823,24.11778280242069,10.58
1970-01-01 00:28:36.986886013,2.254744291305542,2.2140209674835205,9.498671531677246,0.2785664200782776,-0.1704421639442443,-0.0567252822220325,0.3875000178813934,-34.85000228881836,-37.625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.6e-08,0.1212342887544057,24.054299394826096,10.58
1970-01-01 00:28:36.986886095,2.15173864364624,0.4545420408248901,10.310738563537598,0.5866938829421997,0.0920121371746063,-0.2045305967330932,-1.5500000715255735,-36.07500076293945,-36.53750228881836,0.0,-1.0,0.0,-1.0,-71.0,5282.0,-88.0,18095.0,-77.0,11962.0,-71.0,3964.0,8.2e-08,0.1266875041564141,23.9937687038638,10.58
1970-01-01 00:28:36.986886127,1.045027494430542,1.640902757644653,7.744582176208496,-0.2922816872596741,0.3211769461631775,0.2395511418581009,-1.5750000476837158,-35.775001525878906,-35.10000228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.2e-08,0.1288155882157345,23.970146970805345,10.58
1970-01-01 00:28:36.986886206,1.815173864364624,2.063105821609497,8.403937339782715,0.0125168468803167,-0.3390201032161712,0.4315648972988128,-2.6875,-34.85000228881836,-35.82500076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.9e-08,0.1340692957371816,23.911830817317284,10.58
1970-01-01 00:28:36.986886286,1.9972302913665767,1.895422339439392,9.440581321716309,-0.070041075348854,-0.080960027873516,0.2783001065254211,-4.474999904632568,-33.07500076293945,-36.400001525878906,0.0,-1.0,0.0,-1.0,-79.0,5282.0,-88.0,20341.0,-72.0,12040.0,-70.0,4403.0,8e-08,0.1393895058854824,23.852776484671143,10.58
1970-01-01 00:28:36.986886330,2.099637031555176,1.4247108697891235,9.387880325317385,0.244211658835411,-0.0229031667113304,0.2162484973669052,-5.974999904632568,-31.6875,-36.75,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.4e-08,0.1423156214670479,23.820296601715768,10.58
1970-01-01 00:28:36.986886406,1.834936618804932,0.9545981884002686,9.931055068969728,0.0989363491535186,0.0749679207801818,0.105860561132431,-6.175000190734863,-32.42499923706055,-36.32500076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.6e-08,0.1473698211079337,23.76419498570193,10.58
1970-01-01 00:28:36.986886489,2.421229839324951,1.45704984664917,10.408353805541992,-0.1946769058704376,0.530767560005188,-0.2254363894462585,-5.712500095367432,-31.64999961853028,-36.32500076293945,0.0,-1.0,0.0,-1.0,-82.0,5985.0,-91.0,20321.0,-72.0,11464.0,-75.0,3114.0,8.3e-08,0.1528895391367958,23.702926115581565,10.58
1970-01-01 00:28:36.986886566,2.045738697052002,0.2958416044712066,11.034173011779783,-0.5235770344734192,1.045689344406128,0.095207929611206,-0.949999988079071,-29.71249961853028,-38.025001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.7e-08,0.1580102414045354,23.64608632040965,10.58
1970-01-01 00:28:36.986886613,2.095444917678833,0.3742935359477997,9.746004104614258,0.3861580193042755,0.7586007714271545,0.013715268112719,1.287500023841858,-29.412500381469727,-36.9375,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.7e-08,0.1611358648666622,23.61139189998005,10.58
1970-01-01 00:28:36.986886713,1.5390949249267578,0.8066774010658264,8.189541816711426,-0.3922832906246185,0.3704454004764557,-0.2926811575889587,3.1000001430511475,-28.662500381469727,-38.025001525878906,0.0,-1.0,0.0,-1.0,-83.0,7597.0,-96.0,16181.0,-73.0,11347.0,-70.0,3993.0,1e-07,0.1677861275520382,23.537573984172376,10.58
1970-01-01 00:28:36.986886767,0.4269940555095672,0.3617172539234161,9.897518157958984,-0.2110553383827209,0.2049300670623779,-0.255929559469223,4.237500190734863,-28.012500762939453,-38.45000076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.4e-08,0.1713772694021413,23.49771230963623,10.58
1970-01-01 00:28:36.986886811,0.1575027108192443,1.1516263484954834,9.245349884033203,-0.1101216152310371,0.1739042699337005,0.0806937143206596,4.974999904632568,-27.5,-37.82500076293945,0.0,-1.0,0.0,-1.0,-80.0,6728.0,-94.0,17294.0,-70.0,11317.0,-68.0,3173.0,4.4e-08,0.1743033849837068,23.465232426680853,10.58
1970-01-01 00:28:36.986886911,0.7132537364959717,1.79241681098938,9.602275848388672,-0.0964063480496406,0.3262369632720947,-0.0980042442679405,6.275000095367432,-27.92500114440918,-37.53750228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1e-07,0.1809536476690828,23.39141451087318,10.58
1970-01-01 00:28:36.986886966,-0.3724969029426574,0.9024965167045592,9.476512908935549,0.1515337377786636,0.0189084280282259,0.3374222218990326,6.900000095367432,-28.58749961853028,-37.900001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.5e-08,0.1846112921460397,23.35081465717896,10.58
1970-01-01 00:28:36.986887011,0.9504061341285706,1.4205187559127808,11.206647872924805,0.0693752840161323,0.4846948981285095,0.0695084482431411,8.262499809265137,-28.11250114440918,-37.95000076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.5e-08,0.1876039103544589,23.317596595065503,10.58
1970-01-01 00:28:36.986887110,-0.5719205141067505,0.9030954241752625,10.024478912353516,-0.1786979585886001,0.7829686999320984,0.0773647651076316,9.912500381469728,-28.287500381469727,-37.07500076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,9.9e-08,0.1941876704129812,23.244516858415903,10.58
1970-01-01 00:28:36.986887165,-0.7851181030273438,1.1288692951202393,10.8682861328125,0.0343547500669956,-0.0715058147907257,0.3037332594394684,10.262499809265137,-30.17500114440918,-36.38750076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-68.0,10819.0,-70.0,3603.0,5.5e-08,0.197845314889938,23.20391700472169,10.58
1970-01-01 00:28:36.986887257,-1.433095097541809,2.283489942550659,7.210989475250244,0.6628602147102356,0.0996021404862403,0.6130591630935669,8.5625,-32.04999923706055,-34.66250228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,9.2e-08,0.203963556560484,23.136004522178627,10.58
1970-01-01 00:28:36.986887327,-1.6654564142227173,0.5803046822547913,11.003031730651855,0.0015978952869772,-0.4888227880001068,0.3069290518760681,7.275000095367432,-32.60000228881836,-34.04999923706055,0.0,-1.0,0.0,-1.0,-81.0,6571.0,0.0,-1.0,-72.0,10936.0,-69.0,4901.0,7e-08,0.2086187404402473,23.08433198111325,10.58
1970-01-01 00:28:36.986887406,-1.452258825302124,0.4623273611068725,9.638806343078612,-0.3419495820999145,-0.1367532014846801,-0.0170442163944244,7.287499904632568,-32.73749923706055,-34.66250228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.9e-08,0.2138724479616944,23.02601582762519,10.58
1970-01-01 00:28:36.986887455,0.1161807104945182,1.8469139337539675,8.312310218811035,0.0625842288136482,0.2326269149780273,0.5555348992347717,6.662499904632568,-33.53750228881836,-34.587501525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.9e-08,0.2171310766775286,22.98984504887943,10.58
1970-01-01 00:28:36.986887527,0.4671183228492737,1.894224643707276,9.512445449829102,-0.025300009176135,-0.1191763579845428,0.5182507038116455,5.137500286102295,-34.22500228881836,-33.6875,0.0,-1.0,0.0,-1.0,-87.0,6688.0,-98.0,15859.0,-78.0,10849.0,-71.0,3642.0,7.2e-08,0.2219192658109994,22.936696149497905,10.58
1970-01-01 00:28:36.986887612,0.2605082988739013,1.861286878585816,9.432795524597168,0.0818921327590942,-0.2347574532032013,0.1190432012081146,4.9375,-35.91250228881836,-33.16250228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.5e-08,0.2275719890935691,22.873950921061383,10.58
1970-01-01 00:28:36.986887651,-0.3227907419204712,0.9611857533454896,10.700003623962402,-0.1295626759529113,-0.2372874468564987,-0.2134521752595901,4.900000095367432,-36.150001525878906,-33.23749923706055,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,3.9e-08,0.2301655915408657,22.84516193389639,10.58
1970-01-01 00:28:36.986887726,0.282067596912384,0.1407343596220016,11.298274993896484,-0.252600610256195,-0.1563274264335632,-0.3304980099201202,5.5,-35.875,-33.275001525878906,0.0,-1.0,0.0,-1.0,-87.0,7655.0,-97.0,18524.0,-79.0,10409.0,-70.0,3964.0,7.5e-08,0.2351532885548978,22.789798497040632,10.58
1970-01-01 00:28:36.986887814,0.734214186668396,-0.8611745238304138,11.720478057861328,0.5145222544670105,0.0940095037221908,0.0323573797941207,5.925000190734863,-35.67499923706055,-34.35000228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.8e-08,0.2410055197180287,22.72483873112988,10.58
1970-01-01 00:28:36.986887887,2.261331796646118,1.0599992275238037,7.562525749206543,0.1282310932874679,-0.0230363234877586,-0.4825643897056579,5.875,-36.837501525878906,-33.125,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.3e-08,0.2458602114783533,22.67095165259028,10.58
1970-01-01 00:28:36.986887966,0.8761462569236755,-0.2682935893535614,9.080659866333008,-0.4211785793304443,0.13209268450737,-0.8890955448150635,10.175000190734863,-35.54999923706055,-33.42499923706055,0.0,-1.0,0.0,-1.0,-84.0,7685.0,-94.0,21015.0,-75.0,9911.0,-77.0,3437.0,7.9e-08,0.2511139189998004,22.61263549910221,10.58
1970-01-01 00:28:36.986888046,0.6791181564331055,1.8295466899871824,8.82135009765625,-0.1131842508912086,0.0532631762325763,-0.2643185257911682,10.949999809265137,-35.4375,-33.837501525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8e-08,0.2564341291481012,22.55358116645608,10.58
1970-01-01 00:28:36.986888126,-0.2329602837562561,1.2588239908218384,9.348954200744627,-0.0703073889017105,0.0303600095212459,-0.3772364556789398,12.412500381469728,-36.20000076293945,-33.38750076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8e-08,0.2617543392964021,22.494526833809932,10.58
1970-01-01 00:28:36.986888205,-0.0461129620671272,1.655874490737915,9.77055835723877,0.0821584463119506,-0.0363521166145801,-0.1098553016781807,13.15000057220459,-36.9375,-32.70000076293945,0.0,-1.0,0.0,-1.0,-94.0,8886.0,-98.0,17470.0,-72.0,10087.0,-76.0,6249.0,7.9e-08,0.2670080468178492,22.43621068032187,10.58
1970-01-01 00:28:36.986888288,-0.5066437125205994,0.7294232249259949,11.598308563232422,-0.1022652983665466,0.1556616276502609,-0.0830905586481094,13.4375,-36.70000076293945,-32.76250076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.3e-08,0.2725277648467114,22.374941810201506,10.58
1970-01-01 00:28:36.986888369,-0.8965078592300415,1.3522475957870483,11.111427307128906,-0.0620516017079353,-0.011584741063416,0.3069290518760681,12.762499809265137,-37.0625,-32.88750076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,8.1e-08,0.277914477621866,22.315149298397287,10.58
1970-01-01 00:28:36.986888444,-0.6755249500274658,0.2940450012683868,11.601901054382324,0.4415517449378967,-0.0142478998750448,0.5689838528633118,10.699999809265137,-39.625,-31.600000381469727,0.0,-1.0,0.0,-1.0,-91.0,8124.0,-95.0,15595.0,-58.0,10251.0,-73.0,4813.0,7.5e-08,0.282902174635898,22.25978586154153,10.58
1970-01-01 00:28:36.986888493,-0.1587004512548446,1.8307445049285889,7.88292121887207,0.7068023681640625,-0.2091911286115646,0.5542033314704895,9.15000057220459,-40.92499923706055,-30.39999961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.9e-08,0.2861608033517323,22.22361508279577,10.58
1970-01-01 00:28:36.986888567,0.1054010540246963,1.324699640274048,10.122693061828612,0.0533963330090045,-0.5531380772590637,-0.3008037805557251,9.074999809265137,-40.962501525878906,-30.100000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,7.4e-08,0.2910819977389106,22.16898982509809,10.58
1970-01-01 00:28:36.986888644,-0.7935022711753845,-0.4257963001728058,11.18149471282959,0.5005406737327576,0.4434159398078918,0.1665805876255035,8.875,-41.88750076293945,-28.05000114440918,0.0,-1.0,0.0,-1.0,-89.0,8153.0,-88.0,18642.0,-70.0,9472.0,-72.0,4286.0,7.7e-08,0.2962027000066501,22.112150029926184,10.58
1970-01-01 00:28:36.986888690,0.1868473291397094,1.479207992553711,6.68578052520752,0.2676474750041961,0.3075948357582092,0.4241080284118652,8.3125,-43.337501525878906,-27.262500762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.6e-08,0.2992618208419231,22.07819378865465,10.58
1970-01-01 00:28:36.986888791,0.3120110929012298,2.21581768989563,8.122468948364258,-0.0078563187271356,-0.0653805509209632,0.1740374267101287,7.650000095367432,-43.650001525878906,-26.8125,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.01e-07,0.305978586154153,22.0036376936889,10.58
1970-01-01 00:28:36.986888849,-0.0425197444856166,2.7092862129211426,9.369914054870604,0.0464721210300922,-0.1426121592521667,0.0114515833556652,7.175000190734863,-43.087501525878906,-28.0625,0.0,-1.0,0.0,-1.0,-90.0,7743.0,-94.0,15888.0,-67.0,9560.0,-75.0,4491.0,5.8e-08,0.3098357385116712,21.96082330252045,10.58
1970-01-01 00:28:36.986888892,0.052101656794548,2.162518262863159,10.543699264526367,-0.2030658572912216,-0.1520663648843765,-0.2625874578952789,7.587500095367432,-42.86249923706055,-29.14999961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.3e-08,0.3126953514663829,21.92908159872315,10.58
1970-01-01 00:28:36.986888989,-0.032937828451395,1.7181569337844849,10.469438552856444,-0.377369612455368,-0.1677789986133575,-0.2239716500043869,7.825000286102295,-42.087501525878906,-29.86250114440918,0.0,-1.0,0.0,-1.0,-92.0,9345.0,-99.0,15829.0,-72.0,9267.0,-74.0,5575.0,9.7e-08,0.3191461062711976,21.857478220389705,10.58
1970-01-01 00:28:36.986889042,0.7264288663864136,0.7755361795425415,11.946850776672363,-0.136087417602539,-0.0824247673153877,-0.1809616386890411,7.787499904632568,-41.837501525878906,-30.387500762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,5.3e-08,0.322670745494447,21.81835472501164,10.58
1970-01-01 00:28:36.986889087,1.067784547805786,1.204326868057251,8.812366485595703,0.4271706640720367,-0.0039947382174432,-0.1615205854177475,8.6875,-42.712501525878906,-30.14999961853028,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.5e-08,0.3256633637028662,21.785136662898186,10.58
1970-01-01 00:28:36.986889187,1.1025190353393557,0.904293179512024,9.110004425048828,-0.3434143364429474,0.1114531978964805,-0.6146570444107056,10.112500190734863,-41.23749923706055,-30.25,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1e-07,0.3323136263882423,21.71131874709051,10.58
1970-01-01 00:28:36.986889236,-0.1137852296233177,0.5683273077011108,9.333982467651367,-0.1086568832397461,0.0259657986462116,-0.2058621793985366,10.5625,-39.875,-30.387500762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,4.9e-08,0.3355722551040766,21.67514796834475,10.58
1970-01-01 00:28:36.986889287,0.441965788602829,1.9810607433319087,8.838716506958008,-0.0748347640037536,0.080960027873516,-0.128763735294342,11.412500381469728,-40.28750228881836,-30.075000762939453,0.0,-1.0,0.0,-1.0,-93.0,8886.0,-96.0,17353.0,-70.0,9003.0,-70.0,8827.0,5.1e-08,0.3389638890736184,21.63750083128284,10.58
