timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,mac_e4_5e_1b_ad_00_24_RSSI,mac_e4_5e_1b_ad_00_24_distance,mac_28_bd_89_ca_2d_a3_RSSI,mac_28_bd_89_ca_2d_a3_distance,mac_cc_f4_11_44_d8_b8_RSSI,mac_cc_f4_11_44_d8_b8_distance,mac_28_bd_89_ed_c9_6d_RSSI,mac_28_bd_89_ed_c9_6d_distance,mac_cc_f4_11_36_64_98_RSSI,mac_cc_f4_11_36_64_98_distance,mac_28_bd_89_f3_a5_77_RSSI,mac_28_bd_89_f3_a5_77_distance
1751970445038,-1.227626919746399,1.43532395362854,10.032901763916016,-0.1272953450679779,-0.07483261823654175,0.023568280041217804,16.818750381469727,9.84375,-20.287500381469727,-74.0,10120.0,0.0,-1.0,0.0,-1.0,-64.0,1711.0,0.0,-1.0,0.0,-1.0
1751970445119,-1.092953085899353,1.4299370050430298,9.550470352172852,0.010386021807789803,-0.05938674136996269,0.03768261894583702,16.256250381469727,10.237500190734863,-20.100000381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970445179,-1.1294646263122559,1.5041571855545044,9.571419715881348,-0.07070484012365341,-0.11464570462703705,-0.02876129187643528,15.956250190734863,10.46250057220459,-20.15625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970445239,-1.1803414821624756,1.756745457649231,9.570821762084961,-0.08495233207941055,-0.20958459377288818,-0.01744319126009941,15.675000190734863,10.612500190734863,-20.25,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970445320,-1.092953085899353,2.0458452701568604,9.407417297363281,-0.0639139786362648,-0.2214353084564209,0.14886631071567535,15.487500190734863,10.612500190734863,-20.306251525878906,-75.0,10266.0,0.0,-1.0,0.0,-1.0,-65.0,3469.0,0.0,-1.0,0.0,-1.0
1751970445381,-1.4371196031570435,1.7974469661712646,9.856928825378418,-0.2563216984272003,-0.17363297939300537,0.23728065192699432,15.450000762939453,10.706250190734863,-20.34375,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970445462,-1.3072341680526733,2.2038626670837402,10.263343811035156,-0.4671046733856201,-0.26604193449020386,0.2119813710451126,15.093750953674316,10.856250762939453,-20.34375,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970445520,-0.48961424827575684,2.4169466495513916,9.587580680847168,-0.641669750213623,-0.7362091541290283,0.1451379954814911,14.49375057220459,11.25,-20.512500762939453,-75.0,9739.0,0.0,-1.0,0.0,-1.0,-64.0,2502.0,0.0,-1.0,0.0,-1.0
1751970445582,0.03651157766580582,1.8794482946395874,8.346785545349121,0.15432563424110413,0.09906667470932007,0.034620072692632675,13.856250762939453,11.53125,-20.606250762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970445641,0.42856210470199585,2.234987258911133,8.396465301513672,0.12210233509540558,-0.0023967742454260588,0.15685556828975677,13.293750762939453,11.756250381469727,-20.71875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970445721,0.44771572947502136,2.649184226989746,9.484031677246094,-0.25325915217399597,-0.11557777971029282,-0.11677616834640503,12.825000762939453,11.850000381469727,-20.8125,-82.0,9915.0,0.0,-1.0,0.0,-1.0,-66.0,2258.0,0.0,-1.0,0.0,-1.0
1751970445780,-0.3280056416988373,2.9735984802246094,9.873687744140625,0.21797330677509308,0.12596380710601807,-0.17310036718845367,12.393750190734863,11.887500762939453,-20.793750762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970445842,0.06344634294509888,3.0813376903533936,11.328165054321289,-0.20998406410217285,0.017842652276158333,-0.46777045726776123,11.90625,12.05625057220459,-20.775001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970445922,-0.2346317619085312,1.2731167078018188,13.16152572631836,-0.7951964735984802,0.14087706804275513,-0.9838758707046509,11.381250381469727,12.393750190734863,-20.512500762939453,-80.0,10119.0,0.0,-1.0,0.0,-1.0,-69.0,2766.0,0.0,-1.0,0.0,-1.0
1751970445985,-2.0189106464385986,-2.762310266494751,13.366230010986328,-1.3207558393478394,0.6741593480110168,0.14487169682979584,11.287500381469727,12.975000381469727,-19.912500381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446040,0.6847416758537292,-2.228403329849243,9.55825138092041,0.2999962568283081,0.12862688302993774,0.524893581867218,11.40000057220459,13.425000190734863,-19.087501525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446121,0.6865373253822327,-1.5951368808746338,8.628703117370605,0.614772617816925,0.3527252972126007,-0.0874822586774826,11.737500190734863,13.706250190734863,-18.30000114440918,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446180,-1.0630255937576294,-0.5877765417098999,7.973888874053955,0.7386059761047363,0.4961322844028473,0.1597849577665329,12.093750953674316,13.912500381469727,-17.418750762939453,-80.0,9993.0,0.0,-1.0,0.0,-1.0,-61.0,3703.0,0.0,-1.0,0.0,-1.0
1751970446252,-1.2030863761901855,1.5131354331970215,6.878541469573975,0.5900059342384338,-0.218639075756073,0.22955772280693054,12.543750762939453,13.800000190734863,-16.40625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446323,0.1735796183347702,2.0661959648132324,7.927201747894287,0.07935985922813416,-0.46670523285865784,-0.08908011019229889,12.90000057220459,13.762500762939453,-15.43125057220459,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446381,0.5147533416748047,2.146401882171631,10.416572570800781,0.17243459820747375,-0.028494983911514282,-0.14007814228534698,13.256250381469727,13.687500953674316,-14.456250190734863,-84.0,9621.0,0.0,-1.0,0.0,-1.0,-71.0,1887.0,0.0,-1.0,0.0,-1.0
1751970446442,-0.12868833541870117,1.3760673999786377,11.632827758789062,-0.15965180099010468,-0.6704310178756714,-0.09773512929677963,13.425000190734863,13.443750381469727,-13.631250381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446523,-0.6308721303939819,1.6609774827957153,13.181876182556152,-0.3729647099971771,-0.25538963079452515,-0.04500609636306763,13.387500762939453,12.90000057220459,-13.143750190734863,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446580,-1.4508862495422363,-0.8876502513885498,12.995128631591797,0.22103585302829742,0.6611102223396301,0.08415340632200241,13.312500953674316,12.33750057220459,-12.506250381469727,-83.0,8938.0,0.0,-1.0,0.0,-1.0,-69.0,2326.0,0.0,-1.0,0.0,-1.0
1751970446642,-2.3469161987304688,-0.982221245765686,9.367912292480469,0.891200602054596,-0.11504516750574112,0.027962366119027138,13.218750953674316,11.887500762939453,-12.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446724,-0.4620809257030487,-1.2425906658172607,8.750208854675293,-0.28947708010673523,-0.24487043917179108,0.3962666988372803,12.937500953674316,11.568750381469727,-11.662500381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446779,0.42377370595932007,0.1777694821357727,5.693411827087402,0.3201025128364563,-0.40558746457099915,0.25472384691238403,12.468750953674316,11.643750190734863,-11.53125,-78.0,8899.0,0.0,-1.0,0.0,-1.0,-73.0,2151.0,0.0,-1.0,0.0,-1.0
1751970446845,0.6661866307258606,1.6831238269805908,5.2014031410217285,-0.04580501839518547,0.25925108790397644,0.06005251035094261,12.15000057220459,11.625,-11.4375,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446925,-0.3878606855869293,1.6196774244308472,6.649895191192627,-0.9825443029403687,-0.011983871459960938,0.08681648969650269,11.887500762939453,11.981250762939453,-11.25,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970446980,-0.27892449498176575,0.1909375786781311,11.824363708496094,-1.6355321407318115,-0.13328728079795837,0.00719032296910882,11.700000762939453,12.731250762939453,-10.912500381469727,-85.0,9885.0,0.0,-1.0,0.0,-1.0,-64.0,3703.0,0.0,-1.0,0.0,-1.0
1751970447044,-0.6607996821403503,0.14903905987739563,16.449363708496094,-0.6946650743484497,0.17389929294586182,-0.556317925453186,11.58750057220459,13.818750381469727,-10.46250057220459,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970447124,0.47584760189056396,-0.43993455171585083,17.028759002685547,0.22809302806854248,0.04007939249277115,0.38375020027160645,11.231250762939453,14.981250762939453,-10.21875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970447179,0.7882909178733826,-2.831143617630005,11.237784385681152,2.1054329872131348,-0.3637770712375641,-0.4692351520061493,10.83750057220459,16.05000114440918,-10.21875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970447247,0.8589198589324951,-1.2246341705322266,7.7470383644104,0.9818785190582275,0.05193011090159416,-0.31810522079467773,10.706250190734863,17.025001525878906,-10.350000381469727,-86.0,9680.0,0.0,-1.0,0.0,-1.0,-66.0,2473.0,0.0,-1.0,0.0,-1.0
1751970447336,-0.11851298063993454,-0.5219359993934631,5.938218593597412,0.8340774774551392,0.25192761421203613,0.2338186502456665,10.631250381469727,17.850000381469727,-10.575000762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751970447380,-0.07960720360279083,1.1683704853057861,3.49314022064209,0.22716094553470612,0.17949175834655762,0.1194392517209053,10.59375,18.525001525878906,-10.818750381469727,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
