timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,mac_e4_5e_1b_ad_00_24_RSSI,mac_e4_5e_1b_ad_00_24_distance,mac_28_bd_89_ca_2d_a3_RSSI,mac_28_bd_89_ca_2d_a3_distance,mac_cc_f4_11_44_d8_b8_RSSI,mac_cc_f4_11_44_d8_b8_distance,mac_28_bd_89_ed_c9_6d_RSSI,mac_28_bd_89_ed_c9_6d_distance,mac_cc_f4_11_36_64_98_RSSI,mac_cc_f4_11_36_64_98_distance,mac_28_bd_89_f3_a5_77_RSSI,mac_28_bd_89_f3_a5_77_distance
1751961000051,-1.3507484197616577,1.2023934125900269,10.155138969421387,-4.5814859913662076E-4,-0.09697478264570236,0.20341797173023224,16.89375114440918,5.212500095367432,-38.25,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961000115,-0.851844847202301,1.6342978477478027,9.80100154876709,-0.1308777779340744,-0.5444332361221313,0.2484692484140396,17.0625,2.8312501907348633,-38.90625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961000181,-0.3038884699344635,1.0253244638442993,8.535198211669922,-0.06750056147575378,-0.43371400237083435,0.2906189262866974,17.868751525878906,2.90625,-38.75625228881836,-74.0,12261.0,0.0,-1.0,0.0,-1.0,-52.0,3363.0,0.0,-1.0,0.0,-1.0
1751961000245,-0.47976094484329224,1.8472590446472168,10.710273742675781,0.5467239618301392,0.3477347791194916,0.45326167345046997,17.700000762939453,4.762500286102295,-40.01250076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961000311,0.638883650302887,1.8233308792114258,8.24566650390625,-0.22220206260681152,-0.2202167510986328,0.1308777779340744,17.512500762939453,1.4812500476837158,-38.90625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961000376,0.4654040038585663,0.8267202377319336,9.766305923461914,-0.021685699000954628,-0.007635809946805239,0.013439024798572063,19.106250762939453,3.2250001430511475,-38.45625305175781,-79.0,12261.0,0.0,-1.0,0.0,-1.0,-54.0,3333.0,0.0,-1.0,0.0,-1.0
1751961000454,0.13998012244701385,1.5900306701660156,9.419346809387207,0.1026252806186676,0.11514800786972046,-0.1078176349401474,19.162500381469727,3.1500000953674316,-39.431251525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961000505,-0.16271193325519562,1.7718851566314697,9.675378799438477,-0.02519817277789116,0.1207985132932663,-0.0717766135931015,19.462501525878906,3.637500047683716,-39.97500228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961000572,0.18783657252788544,1.794616937637329,9.347561836242676,-0.009926552884280682,0.025961752980947495,-0.1259908676147461,19.05000114440918,2.6625001430511475,-38.73750305175781,-76.0,12740.0,0.0,-1.0,0.0,-1.0,-53.0,4029.0,0.0,-1.0,0.0,-1.0
1751961000638,-0.1052841991186142,1.7611174583435059,9.510273933410645,-0.03191768378019333,0.02779434807598591,-0.09850194305181503,20.475000381469727,3.0375001430511475,-39.75,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961000702,-0.2584248483181,1.805384635925293,9.513862609863281,-0.10415244847536087,0.026572618633508682,0.04260781779885292,20.625,3.281250238418579,-38.775001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961000766,-0.11724831163883209,1.810170292854309,9.340383529663086,-0.10629047453403473,-0.11881320178508759,0.04886918142437935,22.275001525878906,3.4312500953674316,-39.45000076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961000832,0.010767702013254166,1.92741858959198,9.511469841003418,-0.40607234835624695,-0.13851359486579895,0.023365577682852745,20.756250381469727,4.612500190734863,-39.09375,-80.0,12242.0,0.0,-1.0,0.0,-1.0,-53.0,3568.0,0.0,-1.0,0.0,-1.0
1751961000897,-0.17706887423992157,1.2502498626708984,9.967302322387695,-0.5926915407180786,-0.10873392969369888,0.16646064817905426,20.193750381469727,4.912500381469727,-38.775001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961000962,-0.41874396800994873,1.8197416067123413,10.159924507141113,-0.03741546720266342,0.40026915073394775,0.16340632736682892,21.318750381469727,5.793750286102295,-39.806251525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961001032,-1.1054840087890625,2.007578134536743,9.615557670593262,0.056199558079242706,0.014813470654189587,-0.20830489695072174,22.05000114440918,5.100000381469727,-38.64375305175781,-76.0,11724.0,0.0,-1.0,0.0,-1.0,-55.0,4791.0,0.0,-1.0,0.0,-1.0
1751961001092,-1.1509476900100708,1.0253244638442993,9.391828536987305,0.33276858925819397,0.05192350596189499,-0.024740023538470268,21.58125114440918,5.606250286102295,-38.25,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961001157,-0.5910272002220154,1.7994025945663452,9.007781028747559,0.1795942485332489,-0.061391908675432205,0.06536252796649933,18.30000114440918,4.462500095367432,-36.63750076293945,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961001224,-0.607776939868927,2.5112674236297607,9.21117115020752,0.04780016839504242,-0.19471314549446106,0.023518294095993042,22.931251525878906,4.650000095367432,-38.0625,-81.0,11500.0,0.0,-1.0,0.0,-1.0,-54.0,3521.0,0.0,-1.0,0.0,-1.0
1751961001288,-0.7417750358581543,1.9872392416000366,9.312865257263184,-0.1902843713760376,-0.18585561215877533,-0.07651081681251526,20.868751525878906,4.556250095367432,-38.64375305175781,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961001353,-0.3206382393836975,1.6187444925308228,10.067801475524902,0.05864302068948746,-0.1386663019657135,0.0013744457392022014,21.09375,4.96875,-38.71875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961001418,0.09930214285850525,1.8616160154342651,10.082158088684082,0.11636973917484283,-0.16447533667087555,0.039858926087617874,20.400001525878906,4.143750190734863,-37.89375305175781,-74.0,12254.0,0.0,-1.0,0.0,-1.0,-58.0,4688.0,0.0,-1.0,0.0,-1.0
1751961001485,0.8554341197013855,1.4775680303573608,9.81535816192627,0.08567378669977188,-0.23915356397628784,-0.36911505460739136,20.756250381469727,3.750000238418579,-38.625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961001547,0.7154539823532104,0.38763725757598877,10.579865455627441,0.049480047076940536,0.01802051067352295,-0.28008151054382324,18.20625114440918,3.9937500953674316,-39.993751525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961001613,0.8602197170257568,1.29810631275177,8.562715530395508,0.031001387163996696,0.13103049993515015,-0.2487746775150299,19.05000114440918,3.8625001907348633,-36.86250305175781,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961001678,0.4247260093688965,1.262213945388794,9.625128746032715,0.030543239787220955,0.13301581144332886,-0.24144430458545685,18.918750762939453,3.9750001430511475,-36.50625228881836,-78.0,11998.0,0.0,-1.0,0.0,-1.0,-53.0,5064.0,0.0,-1.0,0.0,-1.0
1751961001744,0.17587246000766754,1.690529227256775,9.389435768127441,-0.004276053514331579,0.15561780333518982,-0.08659008145332336,19.33125114440918,4.125,-37.368751525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961001808,0.7680960893630981,2.5423741340637207,9.034101486206055,0.1308777779340744,0.1389717310667038,-0.029932374134659767,20.71875,4.856250286102295,-36.150001525878906,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961001873,0.08973085135221481,1.6917256116867065,9.42772102355957,0.18890993297100067,0.02871064469218254,-0.12675444781780243,21.056251525878906,2.8312501907348633,-36.82500076293945,-83.0,11353.0,0.0,-1.0,0.0,-1.0,-56.0,4197.0,0.0,-1.0,0.0,-1.0
1751961001952,0.23330020904541016,1.8388842344284058,9.723235130310059,0.13179408013820648,0.11102467030286789,0.06215549260377884,21.01875114440918,4.068750381469727,-35.15625,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961002004,-0.2667997181415558,2.169093608856201,9.828518867492676,0.053756099194288254,0.05787943676114082,0.10842850059270859,21.28125,3.5250000953674316,-34.875,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961002068,-0.4737788736820221,2.2959132194519043,9.765109062194824,-0.15042544901371002,-0.03375028073787689,0.16187916696071625,22.068750381469727,3.0562500953674316,-34.5,-75.0,12247.0,0.0,-1.0,0.0,-1.0,-57.0,3941.0,0.0,-1.0,0.0,-1.0
1751961002134,-0.9272187948226929,0.7860422134399414,10.612168312072754,0.022296564653515816,-0.08750637620687485,0.27977606654167175,21.318750381469727,3.562500238418579,-32.45625305175781,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961002199,-0.898504912853241,2.2671995162963867,8.539983749389648,0.23029601573944092,-0.12186752259731293,0.20952661335468292,20.92500114440918,3.1312501430511475,-33.22500228881836,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
1751961002265,-1.1808580160140991,0.6999006271362305,10.340582847595215,-0.17898337543010712,-0.05085449293255806,-0.014049889519810677,22.481250762939453,3.0375001430511475,-32.681251525878906,-75.0,12403.0,0.0,-1.0,0.0,-1.0,-57.0,3687.0,0.0,-1.0,0.0,-1.0
1751961002328,-0.8925228714942932,0.916451096534729,10.170692443847656,-0.0435241162776947,0.281914085149765,0.2205221801996231,21.5625,3.5250000953674316,-30.075000762939453,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
