Predicted_X,Predicted_Y,True_X,True_Y
1.0385903,-1.0094783,1.0647998,-1.0105958
1.0389518,-1.0174869,1.0647998,-1.0072521
1.0373763,-1.0271162,1.0647998,-1.0037369
1.054635,-0.9915105,1.0647998,-1.0017221
1.0749035,-0.93804383,1.0647998,-0.99867845
1.0689367,-0.94044936,1.0647998,-0.99516326
1.069954,-0.9398583,1.0647998,-0.9934057
1.057505,-0.9711257,1.0647998,-0.9900191
1.0529628,-0.966643,1.0647998,-0.98646104
1.0432007,-0.97406363,1.0647998,-0.98474634
1.0306739,-0.9815489,1.0647998,-0.98140264
1.0308466,-0.9634638,1.0647998,-0.9778446
1.0162741,-1.0039394,1.0647998,-0.9762156
1.0358646,-0.96700656,1.0647998,-0.972829
1.0405854,-0.91426504,1.0647998,-0.9693996
1.0450112,-0.9126719,1.0647998,-0.96764195
1.0459526,-0.9110106,1.0647998,-0.9642554
1.0407435,-0.9601599,1.0647998,-0.96078306
1.0605112,-0.9309429,1.0647998,-0.95906836
1.064623,-0.87852323,1.0647998,-0.95551026
1.0693572,-0.87492645,1.0647998,-0.95216656
1.0662156,-0.87566614,1.0647998,-0.9504947
1.06789,-0.8918748,1.0647998,-0.9470224
1.0735414,-0.9071195,1.0647998,-0.94359297
1.0707504,-0.8695245,1.0647998,-0.94166386
1.0650898,-0.88429415,1.0647998,-0.9384488
1.0751095,-0.8481097,1.0647998,-0.9350193
1.0712025,-0.8167373,1.0647998,-0.9333046
1.0901642,-0.7694169,1.0647998,-0.92961794
1.0973749,-0.80129933,1.0647998,-0.9264886
1.0936035,-0.84794843,1.0647998,-0.92473096
1.0804157,-0.8675065,1.0647998,-0.9211729
1.069685,-0.90672076,1.0647998,-0.9178292
1.0796824,-0.91096044,1.0647998,-0.9161145
1.092243,-0.872627,1.0647998,-0.9125564
1.0883131,-0.88332963,1.0647998,-0.9092127
1.1080327,-0.82771516,1.0647998,-0.90754086
1.1051328,-0.79417455,1.0647998,-0.9040685
1.1094027,-0.8115071,1.0647998,-0.9006391
1.1064854,-0.79815364,1.0647998,-0.8989244
1.1011529,-0.8456327,1.0647998,-0.8953663
1.0986171,-0.8555441,1.0647998,-0.8931372
1.0924163,-0.8369298,1.0647998,-0.89035076
1.111984,-0.82265484,1.0647998,-0.8868356
1.1173365,-0.8007076,1.0647998,-0.88447785
1.1100377,-0.82755065,1.0647998,-0.88173425
1.1042947,-0.83341026,1.0647998,-0.8782619
1.0997891,-0.8312545,1.0647998,-0.87594706
1.1090454,-0.8357409,1.0647998,-0.8731178
1.1088102,-0.8142531,1.0647998,-0.86968833
1.103972,-0.78670454,1.0647998,-0.8673306
1.1128829,-0.8040917,1.0647998,-0.86454415
1.1093516,-0.7741779,1.0647998,-0.8610718
1.0994955,-0.7360872,1.0647998,-0.85884273
1.128638,-0.73688006,1.0647998,-0.85592765
1.1352489,-0.7568928,1.0647998,-0.8524553
1.1305511,-0.7586117,1.0647998,-0.8502691
1.1218612,-0.744948,1.0647998,-0.8472683
1.1283829,-0.7377993,1.0647998,-0.8438817
1.1409678,-0.7351608,1.0647998,-0.8416097
1.1361808,-0.71349895,1.0647998,-0.83873755
1.1471957,-0.7332165,1.0647998,-0.8352652
1.1375506,-0.7336235,1.0647998,-0.8329932
1.1407588,-0.75877094,1.0647998,-0.8300782
1.1372223,-0.74756217,1.0647998,-0.8266916
1.1298975,-0.722491,1.0647998,-0.8245053
1.1298993,-0.72490585,1.0647998,-0.82146174
1.126994,-0.7205206,1.0647998,-0.818118
1.1260672,-0.7112193,1.0647998,-0.8154173
1.1357396,-0.7176688,1.0647998,-0.81293094
1.1323464,-0.71428,1.0647998,-0.8094586
1.1398447,-0.75303304,1.0647998,-0.80744386
1.1289601,-0.7365949,1.0647998,-0.8042287
1.1379848,-0.7475418,1.0647998,-0.800885
1.1464993,-0.74912846,1.0647998,-0.7988702
1.1460606,-0.7238196,1.0647998,-0.7956122
1.1542618,-0.7280425,1.0647998,-0.79222566
1.1395786,-0.7191349,1.0647998,-0.79025376
1.1449425,-0.7406466,1.0647998,-0.7870815
1.1398897,-0.7313273,1.0647998,-0.783652
1.1343532,-0.70933163,1.0647998,-0.78172296
1.1347673,-0.6918359,1.0647998,-0.7782078
1.134732,-0.681553,1.0647998,-0.7751213
1.1435647,-0.68129194,1.0647998,-0.7731065
1.1451287,-0.67847764,1.0647998,-0.7698485
1.1500932,-0.67671525,1.0647998,-0.7665477
1.145836,-0.68792355,1.0647998,-0.76453286
1.136305,-0.68911195,1.0647998,-0.76131773
1.1312506,-0.6728904,1.0647998,-0.7575025
1.1423275,-0.67085266,1.0647998,-0.7559593
1.1519065,-0.686079,1.0647998,-0.752787
1.1588573,-0.67011297,1.0647998,-0.74922895
1.147381,-0.65993166,1.0647998,-0.7474285
1.1425204,-0.6798967,1.0647998,-0.7441705
1.1467423,-0.6708859,1.0647998,-0.7406553
1.1363466,-0.6611061,1.0647998,-0.738812
1.1419382,-0.66357434,1.0647998,-0.73555404
1.1382942,-0.66118526,1.0647998,-0.731996
1.1325808,-0.6510582,1.0647998,-0.73028123
1.1373918,-0.65933096,1.0647998,-0.72693753
1.1192902,-0.6505631,1.0647998,-0.72350806
1.1188143,-0.65801203,1.0647998,-0.7217505
1.1156702,-0.65534854,1.0647998,-0.7183639
1.1030456,-0.6583315,1.0647998,-0.7148916
1.1125679,-0.6593735,1.0647998,-0.713134
1.11749,-0.64941764,1.0647998,-0.70974743
1.1283097,-0.66170824,1.0647998,-0.7062751
1.1297503,-0.64039505,1.0647998,-0.7032743
1.1162431,-0.62065923,1.0647998,-0.70121664
1.1277716,-0.63039315,1.0647998,-0.6977015
1.1139402,-0.61369205,1.0647998,-0.6958582
1.1089578,-0.5967033,1.0647998,-0.69247156
1.1049111,-0.562876,1.0647998,-0.69084257
1.1131198,-0.57221174,1.0647998,-0.6872417
1.1124387,-0.5742259,1.0647998,-0.6839408
1.1146367,-0.56858087,1.0647998,-0.6822261
1.104426,-0.56734085,1.0647998,-0.67862517
1.1135176,-0.58074486,1.0647998,-0.67528147
1.0938503,-0.5616926,1.0647998,-0.6736096
1.116404,-0.56912994,1.0647998,-0.6699658
1.1304661,-0.58378065,1.0647998,-0.66632205
1.1238532,-0.5602727,1.0647998,-0.665036
1.1468614,-0.5845207,1.0647998,-0.6615637
1.1284425,-0.5681499,1.0647998,-0.6581771
1.1272421,-0.575032,1.0647998,-0.6565052
1.1264415,-0.56404614,1.0647998,-0.6530758
1.1121767,-0.54349875,1.0647998,-0.64947486
1.1193445,-0.5447539,1.0647998,-0.6478888
1.1076012,-0.5177449,1.0647998,-0.64441645
1.106736,-0.5202987,1.0647998,-0.64090127
1.1109992,-0.53227293,1.0647998,-0.6392723
1.1053119,-0.50751126,1.0647998,-0.63588566
1.1068058,-0.5168761,1.0647998,-0.6323705
1.0994809,-0.50664985,1.0647998,-0.6306986
1.1062226,-0.5093118,1.0647998,-0.6272692
1.1123631,-0.50196683,1.0647998,-0.62366825
1.1186018,-0.5086323,1.0647998,-0.62203926
1.1243217,-0.5051229,1.0647998,-0.6186527
1.1158596,-0.4985415,1.0647998,-0.6151804
1.1102964,-0.50079477,1.0647998,-0.6135085
1.1090574,-0.51413107,1.0647998,-0.6100362
1.095448,-0.50193775,1.0647998,-0.60656387
1.101604,-0.51416576,1.0647998,-0.6048063
1.1095188,-0.49212202,1.0647998,-0.6014197
1.103689,-0.4888411,1.0647998,-0.5979474
1.1009809,-0.48764566,1.0647998,-0.59614694
1.0888696,-0.4812403,1.0647998,-0.5920316
1.0908456,-0.46770546,1.0647998,-0.58937377
1.0942211,-0.46174613,1.0647998,-0.58765906
1.0917063,-0.4567956,1.0647998,-0.5842296
1.0924697,-0.4637238,1.0647998,-0.58075726
1.0977836,-0.4537528,1.0647998,-0.5788711
1.1105905,-0.460135,1.0647998,-0.57561314
1.11889,-0.4561468,1.0647998,-0.57218367
1.1058326,-0.4526706,1.0647998,-0.56965446
1.1052015,-0.45685282,1.0647998,-0.5667823
1.1031983,-0.4719155,1.0647998,-0.56361
1.0905792,-0.47117957,1.0647998,-0.56185246
1.1000316,-0.461476,1.0647998,-0.558423
1.0989157,-0.4425486,1.0647998,-0.5550364
1.0965332,-0.44743362,1.0647998,-0.55327886
1.1045434,-0.44481215,1.0647998,-0.54980654
1.0987113,-0.42604956,1.0647998,-0.5464628
1.1034524,-0.42096403,1.0647998,-0.5447052
1.1000974,-0.43328157,1.0647998,-0.5411472
1.092998,-0.44153872,1.0647998,-0.53776056
1.0930402,-0.45017335,1.0647998,-0.53604585
1.0943897,-0.43004927,1.0647998,-0.53253067
1.0984721,-0.43562248,1.0647998,-0.52910125
1.1141977,-0.4349924,1.0647998,-0.5275151
1.1164746,-0.42353955,1.0647998,-0.5240428
1.1307569,-0.4149944,1.0647998,-0.5206133
1.115592,-0.43287203,1.0647998,-0.5188986
1.0977807,-0.41578832,1.0647998,-0.5154263
1.1030915,-0.4316894,1.0647998,-0.51199687
1.0970439,-0.40164015,1.0647998,-0.5102821
1.0950879,-0.40879598,1.0647998,-0.5068527
1.0994399,-0.38606,1.0647998,-0.50329465
1.0978017,-0.36999622,1.0647998,-0.5015799
1.097625,-0.37057522,1.0647998,-0.49806473
1.0866733,-0.38573676,1.0647998,-0.49467814
1.0769993,-0.38363275,1.0647998,-0.49304914
1.0798486,-0.41359624,1.0647998,-0.48966256
1.0800052,-0.3838703,1.0647998,-0.4874763
1.0805562,-0.40041426,1.0647998,-0.48443264
1.0792091,-0.3841197,1.0647998,-0.48104608
1.079947,-0.366508,1.0647998,-0.47903126
1.0787972,-0.33919963,1.0647998,-0.47581616
1.074243,-0.35502398,1.0647998,-0.47242957
1.0667486,-0.35091767,1.0647998,-0.47045764
1.0934112,-0.34724706,1.0647998,-0.46698532
1.0974579,-0.34296152,1.0647998,-0.46389884
1.0855539,-0.37931067,1.0647998,-0.46188402
1.0731226,-0.3791267,1.0647998,-0.45862606
1.0682917,-0.3459992,1.0647998,-0.45532522
1.07475,-0.3433616,1.0647998,-0.4533533
1.0659813,-0.33348674,1.0647998,-0.45000955
1.0622836,-0.34605423,1.0647998,-0.44666585
1.078696,-0.34547365,1.0647998,-0.44473678
1.0817533,-0.3235937,1.0647998,-0.44139308
1.0969462,-0.30056635,1.0647998,-0.43804938
1.0834353,-0.31562853,1.0647998,-0.43616316
1.0857656,-0.30301166,1.0647998,-0.4329052
1.0817719,-0.30986777,1.0647998,-0.42947575
1.0715566,-0.31125712,1.0647998,-0.42758954
1.0658687,-0.31201366,1.0647998,-0.42420295
1.0627127,-0.30307272,1.0647998,-0.4208164
1.067003,-0.28869057,1.0647998,-0.4190159
1.0716068,-0.30080384,1.0647998,-0.41550073
1.0790713,-0.28886726,1.0647998,-0.4120713
1.0815467,-0.2724368,1.0647998,-0.41048518
1.0794166,-0.2628274,1.0647998,-0.4070986
1.0668225,-0.26603866,1.0647998,-0.4035834
1.0752503,-0.26624897,1.0647998,-0.40182582
1.0718021,-0.2796232,1.0647998,-0.39852497
1.0855722,-0.27160108,1.0647998,-0.3949669
1.0911402,-0.2751216,1.0647998,-0.39333794
1.1004581,-0.25745282,1.0647998,-0.3899942
1.105163,-0.2431077,1.0647998,-0.3865219
1.1062338,-0.23606196,1.0647998,-0.38472143
1.0911415,-0.25632235,1.0647998,-0.381292
1.0958052,-0.25087824,1.0647998,-0.37786254
1.0883934,-0.24426806,1.0647998,-0.3758906
1.0955646,-0.22429088,1.0647998,-0.37271836
1.0953703,-0.2470485,1.0647998,-0.36920318
1.0957059,-0.24991462,1.0647998,-0.36753133
1.0983334,-0.2241925,1.0647998,-0.36414474
1.0967519,-0.21128592,1.0647998,-0.36062956
1.0922244,-0.20620942,1.0647998,-0.3588291
1.092833,-0.21073729,1.0647998,-0.35552824
1.1068162,-0.20847556,1.0647998,-0.3519702
1.0920153,-0.22477916,1.0647998,-0.3503412
1.103827,-0.20677242,1.0647998,-0.34691176
1.1093997,-0.18682206,1.0647998,-0.34352517
1.1084054,-0.17938662,1.0647998,-0.34181046
1.1054866,-0.19721803,1.0647998,-0.33833814
1.0928787,-0.20986906,1.0647998,-0.33482295
1.080318,-0.22768676,1.0647998,-0.33319396
1.0855327,-0.20446292,1.0647998,-0.32972166
1.0935247,-0.18443754,1.0647998,-0.32624933
1.1012759,-0.18433991,1.0647998,-0.32453462
1.0954034,-0.20046228,1.0647998,-0.32114804
1.1012998,-0.17537141,1.0647998,-0.3176757
1.1096103,-0.14612345,1.0647998,-0.315961
1.100724,-0.15683028,1.0647998,-0.31248868
1.1075246,-0.16034144,1.0647998,-0.30905923
1.1113276,-0.16023052,1.0647998,-0.30738738
1.1168466,-0.15262577,1.0647998,-0.30365786
1.1250981,-0.15548685,1.0647998,-0.300357
1.1228907,-0.13256182,1.0647998,-0.29885662
1.1210239,-0.12493758,1.0647998,-0.29529858
1.1183695,-0.12467222,1.0647998,-0.291912
1.1125544,-0.14494073,1.0647998,-0.29019725
1.1103771,-0.13964891,1.0647998,-0.28659633
1.104717,-0.11799018,1.0647998,-0.2843672
1.1084378,-0.10912408,1.0647998,-0.28158078
1.1118929,-0.09778181,1.0647998,-0.2780656
1.1131673,-0.08743444,1.0647998,-0.27583644
1.1106701,-0.08289054,1.0647998,-0.27300715
1.1178439,-0.09648444,1.0647998,-0.26944908
1.1173167,-0.10748576,1.0647998,-0.26726282
1.1195294,-0.11526254,1.0647998,-0.26443353
1.1213994,-0.11338404,1.0647998,-0.26087546
1.130102,-0.11356427,1.0647998,-0.25864634
1.1372046,-0.10724954,1.0647998,-0.25573128
1.1357377,-0.09911676,1.0647998,-0.25234473
1.1289878,-0.0997175,1.0647998,-0.25011557
1.1324233,-0.08522472,1.0647998,-0.24720055
1.1244252,-0.08215916,1.0647998,-0.2436425
1.114214,-0.066438526,1.0647998,-0.24141335
1.1107225,-0.076362,1.0647998,-0.23858406
1.1130862,-0.07173748,1.0647998,-0.23494026
1.1151302,-0.08363445,1.0647998,-0.23296835
1.112798,-0.09370375,1.0647998,-0.23001043
1.1126103,-0.095127806,1.0647998,-0.22653812
1.1150416,-0.08856659,1.0647998,-0.22430898
1.1161466,-0.08792111,1.0647998,-0.22139394
1.1242573,-0.09733641,1.0647998,-0.21787877
1.1261666,-0.094509825,1.0647998,-0.2158211
1.1304278,-0.08642742,1.0647998,-0.21269172
1.1303167,-0.07813878,1.0647998,-0.20934801
1.1283273,-0.07856575,1.0647998,-0.20724748
1.1310961,-0.078768834,1.0647998,-0.20407523
1.1313634,-0.0876317,1.0647998,-0.20077439
1.1208804,-0.098859146,1.0647998,-0.19867386
1.1172385,-0.09360166,1.0647998,-0.19558735
1.1117461,-0.0816057,1.0647998,-0.19215791
1.1132236,-0.079610094,1.0647998,-0.19010024
1.1152334,-0.081948355,1.0647998,-0.18671365
1.1172869,-0.085837945,1.0647998,-0.18358429
1.1245487,-0.08302796,1.0647998,-0.18148375
1.1271892,-0.0813711,1.0647998,-0.17826864
1.1276737,-0.08415727,1.0647998,-0.17492492
1.1308064,-0.08111784,1.0647998,-0.172953
1.1421425,-0.05702938,1.0647998,-0.16969502
1.1521683,-0.043606684,1.0647998,-0.16639417
1.1464282,-0.041759923,1.0647998,-0.16437937
1.132005,-0.059402794,1.0647998,-0.16120712
1.1259737,-0.06357035,1.0647998,-0.15777768
1.1213306,-0.06260948,1.0647998,-0.15580575
1.1184351,-0.05449748,1.0647998,-0.15254778
1.1176811,-0.037056744,1.0647998,-0.14916119
1.1227398,-0.03013514,1.0647998,-0.14727499
1.1205256,-0.03774686,1.0647998,-0.14388841
1.1199919,-0.049058393,1.0647998,-0.1405447
1.1171362,-0.038467318,1.0647998,-0.13865851
1.1227913,-0.031897202,1.0647998,-0.13531479
1.1166487,-0.03952591,1.0647998,-0.1319282
1.1087852,-0.053439155,1.0647998,-0.13008489
1.1271138,-0.029053628,1.0647998,-0.12686977
1.1397548,-0.03350684,1.0647998,-0.123354584
1.1356456,-0.049819544,1.0647998,-0.121511266
1.1214072,-0.050947204,1.0647998,-0.11821041
1.1024373,-0.06633687,1.0647998,-0.11452376
1.0975142,-0.063591436,1.0647998,-0.112937644
1.0920472,-0.06275056,1.0647998,-0.10963679
1.0887492,-0.0638511,1.0647998,-0.10616448
1.0896915,-0.06689927,1.0647998,-0.104406886
1.0908346,-0.068806216,1.0647998,-0.1010203
1.0930595,-0.0883379,1.0647998,-0.09763372
1.0867051,-0.08378692,1.0647998,-0.095833264
1.0853754,-0.07354441,1.0647998,-0.09244668
1.0919538,-0.06882526,1.0647998,-0.09064622
1.096819,-0.05713284,1.0647998,-0.08725964
1.1000628,-0.04473643,1.0647998,-0.08383019
1.1008775,-0.036125734,1.0647998,-0.08202974
1.1012326,-0.043802112,1.0647998,-0.07847168
1.0963428,-0.04792744,1.0647998,-0.07521371
1.095949,-0.036761254,1.0647998,-0.073370375
1.1023726,-0.02065809,1.0647998,-0.06989806
1.1070926,-0.016316809,1.0647998,-0.06659722
1.0940553,-0.023665555,1.0647998,-0.06492536
1.083435,-0.030716598,1.0647998,-0.061367307
1.0859687,-0.010547973,1.0647998,-0.058023598
1.0902853,-0.010760538,1.0647998,-0.05635174
1.1004912,7.177144e-05,1.0647998,-0.05283655
1.0943568,-0.0059202537,1.0647998,-0.049449977
1.0940027,-0.0010118634,1.0647998,-0.04777812
1.0913458,-0.0010656565,1.0647998,-0.044220064
1.0840372,0.0064129233,1.0647998,-0.04083348
1.0859438,0.008463204,1.0647998,-0.03916163
1.0974164,0.030580908,1.0647998,-0.035646442
1.09482,0.024252355,1.0647998,-0.03225986
1.0993409,0.033228546,1.0647998,-0.030545134
1.0922322,0.034744054,1.0647998,-0.027072819
1.0814646,0.026892714,1.0647998,-0.023514764
1.0883815,0.024090856,1.0647998,-0.021928648
1.0986599,0.043301705,1.0647998,-0.018456332
1.1056548,0.052284416,1.0647998,-0.014898278
1.1041327,0.07245303,1.0647998,-0.01331216
1.1026106,0.076077685,1.0647998,-0.009925577
1.1124226,0.08086713,1.0647998,-0.006453263
1.1070611,0.08465427,1.0647998,-0.004738539
1.1069458,0.09348784,1.0647998,-0.0013090902
1.1020111,0.096134946,1.0647998,0.0022918307
1.0909076,0.090427235,1.0647998,0.003877959
1.0953305,0.081343174,1.0647998,0.0073074074
1.0916579,0.08676017,1.0647998,0.011165531
1.1005867,0.09618081,1.0647998,0.012623042
1.103801,0.10512613,1.0647998,0.015881028
1.0950658,0.104482055,1.0647998,0.019396208
1.083279,0.094930746,1.0647998,0.021153798
1.0812954,0.08572994,1.0647998,0.024497516
1.0726326,0.08228251,1.0647998,0.02805556
1.0756285,0.08502518,1.0647998,0.029770285
1.0750833,0.093060605,1.0647998,0.033757027
1.0853388,0.09521403,1.0647998,0.03654345
1.0900317,0.089927025,1.0647998,0.038258176
1.0837898,0.090795346,1.0647998,0.041687623
1.0856088,0.098207176,1.0647998,0.045159936
1.0809646,0.09429143,1.0647998,0.046960402
1.0870689,0.08959372,1.0647998,0.05030411
1.0880613,0.08380713,1.0647998,0.053990774
1.0875578,0.096520655,1.0647998,0.05604844
1.0880342,0.095540784,1.0647998,0.058877733
1.0752645,0.095535845,1.0647998,0.062350046
1.063468,0.100831814,1.0647998,0.06406477
1.0599742,0.10603345,1.0647998,0.06749422
1.0441568,0.10925126,1.0647998,0.07092366
1.0413961,0.11503266,1.0647998,0.07268127
1.0458642,0.11589088,1.0647998,0.076153584
1.0407674,0.11186634,1.0647998,0.079497285
1.0395737,0.10600096,1.0647998,0.08125489
1.0307729,0.11917205,1.0647998,0.085027285
1.02788,0.12678526,1.0647998,0.088113785
1.0393744,0.13146356,1.0647998,0.08987138
1.0355791,0.13917312,1.0647998,0.09338657
1.0421937,0.13952553,1.0647998,0.09668741
1.0396497,0.12913534,1.0647998,0.098445
1.0396669,0.14619757,1.0647998,0.10187445
1.0404291,0.16325769,1.0647998,0.10530389
1.0397824,0.16685104,1.0647998,0.10701862
1.0354294,0.15456769,1.0647998,0.11061954
1.0387583,0.15650529,1.0647998,0.112548605
1.0251693,0.15743388,1.0647998,0.115635104
1.0381811,0.17681265,1.0647998,0.11919316
1.0384405,0.19458188,1.0647998,0.1211651
1.0449538,0.19573736,1.0647998,0.124208726
1.046143,0.20827097,1.0647998,0.12763818
1.0435052,0.23005092,1.0647998,0.12969585
1.0443896,0.22311713,1.0647998,0.13282523
1.0382204,0.21830705,1.0647998,0.13629754
1.030457,0.22039458,1.0647998,0.13839807
1.0362561,0.22205871,1.0647998,0.14144172
