Pred_X,Pred_Y,True_X,True_Y
15.94502,7.4363008,15.878,6.8138146
15.93694,7.5187287,15.878,6.918238
15.935216,7.5257287,15.878,6.9685655
15.933206,7.4796357,15.878,7.06795
15.931889,7.602534,15.878,7.1698556
15.929391,7.694823,15.878,7.220179
15.927182,7.7042375,15.878,7.319571
15.926109,7.701777,15.878,7.4265046
15.925711,7.6827683,15.878,7.4705377
15.928601,7.806998,15.878,7.5711884
15.929243,7.963614,15.878,7.6730943
15.927107,7.9998384,15.878,7.7259316
15.927838,8.037558,15.878,7.821547
15.927555,8.228884,15.878,7.9259706
15.926297,8.2301235,15.878,7.975035
15.928686,8.351061,15.878,8.076937
15.929395,8.557508,15.878,8.1775875
15.926889,8.528597,15.878,8.230425
15.927308,8.533007,15.878,8.328558
15.92794,8.611006,15.878,8.430464
15.926415,8.694777,15.878,8.480783
15.924122,8.701792,15.878,8.585207
15.924829,8.6570835,15.878,8.683336
15.92656,8.788561,15.878,8.733664
15.926993,8.876116,15.878,8.834311
15.930268,9.0436,15.878,8.933699
15.930352,9.125998,15.878,8.985277
15.929726,9.14934,15.878,9.085928
15.9285145,9.159418,15.878,9.186575
15.928043,9.228727,15.878,9.236898
15.928433,9.430021,15.878,9.341318
15.927457,9.583796,15.878,9.439451
15.926981,9.518564,15.878,9.488516
15.928087,9.585768,15.878,9.594198
15.926976,9.674566,15.878,9.691069
15.924411,9.8011,15.878,9.741392
15.924062,9.837786,15.878,9.844557
15.92364,9.91947,15.878,9.945204
15.924108,10.16765,15.878,9.994268
15.924675,10.136717,15.878,10.09617
15.92609,10.264437,15.878,10.196821
15.925102,10.313204,15.878,10.245886
15.924126,10.504385,15.878,10.351564
15.91999,10.712427,15.878,10.4496975
15.918281,10.88529,15.878,10.498762
15.916419,11.156321,15.878,10.599409
15.914905,11.179308,15.878,10.703833
15.917371,11.101881,15.878,10.751638
15.915146,11.175505,15.878,10.858576
15.909808,11.552267,15.878,10.956705
15.906078,11.667681,15.878,11.013323
15.905257,11.741446,15.878,11.103903
15.908976,11.808626,15.878,11.209585
15.9065695,12.108364,15.878,11.256132
15.907576,12.191515,15.878,11.355524
15.905239,12.291685,15.878,11.462458
15.904349,12.531668,15.878,11.507753
15.900861,12.613943,15.878,11.609655
15.898754,12.664431,15.878,11.710302
15.89959,12.610786,15.878,11.763144
15.898014,12.912317,15.878,11.861277
15.898661,12.904924,15.878,11.926695
15.897913,12.964458,15.878,12.014761
15.898404,13.18162,15.878,12.112892
15.8993025,13.219803,15.878,12.185862
15.898097,13.387121,15.878,12.267639
15.899064,13.318193,15.878,12.36451
15.899505,13.441576,15.878,12.423639
15.9003725,13.458593,15.878,12.520514
15.901658,13.593332,15.878,12.618645
15.900125,13.71489,15.878,12.6765175
15.902926,13.840956,15.878,12.77339
15.901962,13.928612,15.878,12.871519
15.901541,13.873854,15.878,12.928133
15.902748,13.999887,15.878,13.021233
15.902162,13.99752,15.878,13.123138
15.901543,13.974348,15.878,13.178495
15.902808,14.1323395,15.878,13.277884
15.902576,14.236141,15.878,13.377274
15.902141,14.4465065,15.878,13.430111
