Pred_X,Pred_Y,True_X,True_Y
16.69874,12.538511,15.878,5.248751
16.48737,11.380224,15.878,5.30411
16.511938,11.542917,15.878,5.4022393
16.57045,11.934225,15.878,5.5016313
16.587456,11.986559,15.878,5.5544686
16.54691,11.869604,15.878,5.661406
16.574272,12.048101,15.878,5.753245
16.593315,12.008276,15.878,5.806086
16.568996,11.916262,15.878,5.9092507
16.639795,12.1934395,15.878,5.9583154
16.63873,12.379845,15.878,6.0577035
16.659246,12.399559,15.878,6.162127
16.62547,12.248377,15.878,6.209933
16.623,12.30315,15.878,6.31058
16.62976,12.489782,15.878,6.4124856
16.634138,12.361414,15.878,6.465327
16.658197,12.502987,15.878,6.560942
16.674421,12.716146,15.878,6.664103
16.710196,12.83279,15.878,6.716944
16.697058,12.76635,15.878,6.8138146
16.685516,12.722271,15.878,6.918238
16.706284,12.935753,15.878,6.9685655
16.67214,12.745659,15.878,7.06795
16.694923,12.859695,15.878,7.1698556
16.69242,12.905394,15.878,7.220179
16.697044,12.993486,15.878,7.319571
16.717314,13.088667,15.878,7.4265046
16.694231,13.058065,15.878,7.4705377
16.683493,13.211864,15.878,7.5711884
16.738174,13.397865,15.878,7.6730943
16.765108,13.516939,15.878,7.7259316
16.737936,13.515526,15.878,7.821547
16.748686,13.615559,15.878,7.9259706
16.762344,13.787212,15.878,7.975035
16.714361,13.607296,15.878,8.076937
16.715359,13.791067,15.878,8.1775875
16.729038,13.9716835,15.878,8.230425
16.707914,13.830366,15.878,8.328558
16.759789,13.990358,15.878,8.430464
16.738771,13.954914,15.878,8.480783
16.769,14.119329,15.878,8.585207
16.735826,13.960358,15.878,8.683336
16.70084,13.856928,15.878,8.733664
16.69479,14.105164,15.878,8.834311
16.709726,14.148607,15.878,8.933699
16.729729,14.190643,15.878,8.985277
16.73328,14.205627,15.878,9.085928
16.784222,14.5176525,15.878,9.186575
16.79394,14.660851,15.878,9.236898
16.742815,14.524216,15.878,9.341318
16.729994,14.643911,15.878,9.439451
16.72746,14.665823,15.878,9.488516
16.766413,14.979717,15.878,9.594198
16.760986,14.8533325,15.878,9.691069
16.797413,15.166403,15.878,9.741392
16.788074,15.293596,15.878,9.844557
16.781988,15.225517,15.878,9.945204
16.722567,15.020824,15.878,9.994268
16.728764,15.08429,15.878,10.09617
16.772417,15.158749,15.878,10.196821
16.76773,15.133591,15.878,10.245886
16.760723,14.971149,15.878,10.351564
16.799166,15.35862,15.878,10.4496975
16.791739,15.420149,15.878,10.498762
16.778063,15.473488,15.878,10.599409
16.752653,15.426096,15.878,10.703833
16.781849,15.673763,15.878,10.751638
16.776833,15.762699,15.878,10.858576
16.769619,15.654345,15.878,10.956705
16.80801,15.896376,15.878,11.013323
16.79205,15.903595,15.878,11.103903
16.828941,16.249449,15.878,11.209585
16.756418,15.909288,15.878,11.256132
16.74755,15.96785,15.878,11.355524
16.797691,16.013773,15.878,11.462458
16.79218,16.087843,15.878,11.507753
16.741423,15.9460125,15.878,11.609655
16.783173,16.15949,15.878,11.710302
16.795458,16.184423,15.878,11.763144
16.737907,15.900251,15.878,11.861277
16.741362,16.112322,15.878,11.926695
16.755512,16.1298,15.878,12.014761
16.780722,16.385454,15.878,12.112892
16.778318,16.472569,15.878,12.185862
16.782953,16.672625,15.878,12.267639
16.804075,16.687843,15.878,12.36451
