True_X,True_Y,PDR_X,PDR_Y,KF_X,KF_Y
15.878,0.0,15.878,0.0,15.878,0.0
15.878,0.103247802684149,15.87807020754795,0.018253873652754462,15.878010117918052,0.0026306458939390426
15.878,0.1435976408978291,15.8781404150959,0.036507747305508924,15.878026785819626,0.006964279218190142
15.878,0.2385380792718965,15.87821062264385,0.05476162095826339,15.878048157656837,0.012520929856996427
15.878,0.333478517645964,15.8782808301918,0.07301549461101785,15.878073253473163,0.01904581035541434
15.878,0.3821354163603229,15.87835103773975,0.0912693682637723,15.878101567329834,0.026407377271838686
15.878,0.4782625342617154,15.878421245287699,0.10952324191652678,15.878132866494724,0.034545120549076644
15.878,0.5732029726357829,15.87849145283565,0.12777711556928123,15.878167078061974,0.04344008475550033
15.878,0.6194865122954915,15.8785616603836,0.1460309892220357,15.878204219134549,0.053096716640343836
15.878,0.7156136301968841,15.87863186793155,0.16428486287479013,15.878244350633723,0.06353085565830202
15.878,0.7630838493839178,15.878702075479499,0.1825387365275446,15.878287545227437,0.07476139538158814
15.878,0.8580242877579852,15.87877228302745,0.20079261018029906,15.878333864696286,0.08680439868712479
15.878,0.9541517094687806,15.8788424905754,0.21904648383305356,15.878383344347373,0.09966904537691006
15.878,1.0016219286558143,15.878912698123349,0.237300357485808,15.878435983145717,0.11335506635721784
15.878,1.096562367029882,15.878982905671299,0.25555423113856246,15.878491738669531,0.12785143201677687
15.878,1.1926894849312744,15.87905311321925,0.2738081047913169,15.878550526123638,0.14313609571658373
15.878,1.238973024590983,15.8791233207672,0.2920619784440714,15.878612220641145,0.15917659222316452
15.878,1.3339134629650504,15.879193528315149,0.31031585209682583,15.8786766620696,0.17593128210159842
15.878,1.430040580866443,15.879263735863098,0.32856972574958027,15.878743661429878,0.19335103101795592
15.878,1.478697479580802,15.879333943411048,0.34682359940233476,15.878813008277348,0.21138112363483083
15.878,1.5748245974821944,15.879404150959,0.3650774730550892,15.878884478286329,0.22996323555840031
15.878,1.6685783563289367,15.879474358506949,0.3833313467078437,15.878957840507711,0.24903732031275042
15.878,1.7160485755159705,15.879544566054898,0.4015852203605981,15.87903286389739,0.2685433067227729
15.878,1.810989013890038,15.879614773602848,0.4198390940133526,15.879109322860899,0.2884225405129614
15.878,1.9059294522641053,15.879684981150799,0.4380929676661071,15.879187001692582,0.308618938485363
15.878,1.953399671451139,15.880867711120153,0.5011429082580352,15.879358430496458,0.3328137593194552
15.878,2.0483401098252068,15.882050441089508,0.5641928488499635,15.879618573180196,0.36076312905495567
15.878,2.144467227726599,15.883233171058862,0.6272427894418918,15.879962211671138,0.3922195410190011
15.878,2.226353583681284,15.884415901028216,0.6902927300338202,15.880384044082522,0.4269359296700895
15.878,2.289251548151753,15.885598630997569,0.7533426706257484,15.880878772975251,0.46466920730199524
15.878,2.385378666053146,15.886781360966923,0.8163926112176765,15.881441180904293,0.5051831834411594
15.878,2.4292885428488016,15.887964090936277,0.8794425518096047,15.882066192193834,0.5482508542886863
15.878,2.524228981222869,15.889146820905632,0.9424924924015332,15.882748921110355,0.5936560946797088
15.878,2.62391644151564,15.890895028929028,0.978142823296699,15.883529359327818,0.6390312525159084
15.878,2.667826318311296,15.892643236952425,1.0137931541918648,15.884400208980871,0.6843248630693183
15.878,2.762766756685363,15.894391444975822,1.0494434850870304,15.885354518592086,0.7294945183611266
15.878,2.858894178396158,15.896139652999219,1.0850938159821961,15.88638571181633,0.7745057926642219
15.878,2.906364397583192,15.897887861022614,1.120744146877362,15.887487603510035,0.8193312304937292
15.878,3.0001178526205314,15.89963606904601,1.156394477772528,15.888654405515467,0.8639494111977245
15.878,3.097431953858652,15.901384277069408,1.1920448086676936,15.889880724326593,0.9083440974138567
15.878,3.14608885257301,15.903132485092804,1.2276951395628593,15.891161552535886,0.9525034695817162
15.878,3.238655931892428,15.904880693116201,1.2633454704580251,15.89249225568252,0.9964194450879333
15.878,3.3359697293211457,15.906628901139598,1.2989958013531908,15.89386855585266,1.0400870781774914
15.878,3.3858136113722326,15.908377109162993,1.3346461322483565,15.895286513134213,1.0835040352280203
15.878,3.477193707354921,15.91012531718639,1.3702964631435224,15.8967425058078,1.1266701391299474
15.878,3.5733208252563142,15.911873525209787,1.405946794038688,15.89823320996501,1.1695869761600188
15.878,3.620791044443348,15.913621733233184,1.441597124933854,15.899755579083777,1.212257558731792
15.878,3.7157314828174153,15.911462127941965,1.5012358902696314,15.901045336525314,1.2562911998127482
15.878,3.814232263582861,15.909302522650744,1.5608746556054092,15.902117095660376,1.301587577425191
15.878,3.859329123715245,15.907142917359526,1.6205134209411867,15.902984621262013,1.3480536127413993
15.878,3.954269562089312,15.904983312068307,1.6801521862769642,15.903660854794564,1.395603033315118
15.878,4.050396679990705,15.902823706777088,1.739790951612742,15.904157944797044,1.4441559398993769
15.878,4.097866899177738,15.90066410148587,1.7994297169485194,15.904487280732997,1.4936383830571427
15.878,4.191620658024481,15.89850449619465,1.8590684822842973,15.904659529007015,1.5439819540427495
15.878,4.286561096398548,15.89634489090343,1.9187072476200746,15.90468467012172,1.5951233930524804
15.878,4.335217995112907,15.894185285612211,1.978346012955852,15.90457203617549,1.6470042168539119
15.878,4.430158433486974,15.892500268276116,2.0147037630637765,15.904358650794897,1.6981819714745063
15.878,4.526285551388367,15.890815250940019,2.0510615131717005,15.904050928969921,1.748691618647113
15.878,4.574942450102726,15.889130233603924,2.087419263279625,15.903654857090087,1.7985664750883859
15.878,4.669882888476793,15.887445216267828,2.123777013387549,15.903176020453941,1.8478382466322567
15.878,4.763636647323535,15.885760198931731,2.160134763495473,15.902619629522176,1.8965370714797187
15.878,4.81110686651057,15.884075181595636,2.1964925136033973,15.901990544846296,1.9446915701288845
15.878,4.904860625357312,15.88239016425954,2.2328502637113212,15.901293300641274,1.992328900000976
15.878,5.002174422786029,15.880705146923443,2.2692080138192456,15.900532126998753,2.0394748131556697
15.878,5.049644641973063,15.879020129587348,2.30556576392717,15.89971097075846,2.086153715804103
15.878,5.152892444657212,15.87733511225125,2.341923514035094,15.898833515071216,2.1323887285893974
15.878,5.239525518721198,15.875650094915155,2.378281264143018,15.897903197698124,2.1782017468210784
15.878,5.286995737908232,15.87396507757906,2.4146390142509424,15.896923228098299,2.2236135000284074
15.878,5.384309839146352,15.872280060242963,2.450996764358867,15.895896603362514,2.2686436103444536
15.878,5.476876614656367,15.870595042906867,2.487354514466791,15.894826123053,2.313310649352952
15.878,5.523160154316075,15.868910025570772,2.5237122645747148,15.893714403010856,2.357632193127978
15.878,5.619287272217468,15.869071914283957,2.591153669388628,15.892655998410648,2.4031751015133826
15.878,5.714227710591535,15.869233802997142,2.65859507420254,15.891648336640817,2.449873345577542
15.878,5.762884609305894,15.869395691710329,2.726036479016453,15.890688984045237,2.497664881108282
15.878,5.86138539007134,15.869557580423514,2.7934778838303655,15.88977563815774,2.5464913914039995
15.878,5.953952469390757,15.869719469136701,2.860919288644278,15.888906120321728,2.59629804677944
15.878,6.00142268857779,15.869881357849886,2.9283606934581905,15.88807836868875,2.647033279839734
15.878,6.096363126951858,15.870043246563073,2.9958020982721028,15.887290431587072,2.698648575594045
15.878,6.146206705193542,15.870205135276258,3.063243503086016,15.886540461249089,2.751098275506441
15.878,6.23877378451296,15.870302670559694,3.099600363887472,15.88582376284133,2.8029168544633123
15.878,6.337274565278405,15.870400205843127,3.1359572246889282,15.885138822197792,2.854133019451658
15.878,6.382371121601386,15.870497741126563,3.172314085490384,15.88448420430327,2.904773977586069
15.878,6.476124880448128,15.870595276409999,3.2086709462918406,15.883858548804486,2.954865521119652
15.878,6.573438677876846,15.870692811693434,3.245027807093297,15.883260565779134,3.0044321075755818
15.878,6.623282559927932,15.870790346976868,3.281384667894753,15.882689031750001,3.0534969352409704
15.878,6.7146626559106215,15.870887882260304,3.317741528696209,15.882142785931538,3.102082014261971
15.878,6.810789773812014,15.87098541754374,3.354098389497665,15.881620726696477,3.150208233574127
15.878,6.860633655863101,15.871082952827175,3.3904552502991216,15.881121808250445,3.1978954238955426
15.878,6.953200431373116,15.871180488110609,3.4268121111005776,15.880645037502951,3.2451624170028537
15.878,7.049327853083911,15.871278023394044,3.463168971902034,15.880189471123561,3.292027101501599
15.878,7.099171431325595,15.87137555867748,3.49952583270349,15.879754212772502,3.3385064752936815
15.878,7.191738510645012,15.871473093960914,3.535882693504946,15.879338410495508,3.384616694935399
15.878,7.286678949019079,15.87157062924435,3.5722395543064027,15.878941254273155,3.4303731220701983
15.878,7.334149168206113,15.871668164527785,3.6085964151078587,15.87856197371543,3.475790367110963
15.878,7.42908960658018,15.866705771575816,3.647168441296325,15.877999258610185,3.5209701402496094
15.878,7.525216724481573,15.861743378623848,3.685740467484792,15.877260829827549,3.5659219848536727
15.878,7.573873623195932,15.856780985671879,3.724312493673259,15.876354026582675,3.610654990964237
15.878,7.667627382042674,15.851818592719912,3.7628845198617253,15.875285827589547,3.6551778194915703
15.878,7.763754499944067,15.846856199767943,3.801456546050192,15.874062870934948,3.699498725007678
15.878,7.815971741049804,15.841893806815975,3.8400285722386585,15.872691472754541,3.743625577220495
15.878,7.907351837032493,15.836931413864006,3.8786005984271252,15.87117764478775,3.787565881209504
15.878,8.001105595879235,15.831969020912037,3.917172624615592,15.869527110883121,3.831326796497854
15.878,8.04857581506627,15.827006627960069,3.955744650804059,15.867745322521218,3.874915155031566
15.878,8.149449954886364,15.8220442350081,3.994316676992525,15.865837473417649,3.9183374781321456
15.878,8.238456691814404,15.817081842056133,4.0328887031809915,15.863808513264779,3.961599992484897
15.878,8.285926911001438,15.812119449104165,4.071460729369458,15.861663160666764,4.004708645221402
15.878,8.38205402890283,15.807157056152196,4.110032755557926,15.859405915319003,4.047669118151027
15.878,8.475807787749572,15.802194663200227,4.148604781746392,15.857041069479664,4.0904868411929325
15.878,8.523278006936607,15.797232270248259,4.187176807934859,15.854572718777824,4.133167005056836
15.878,8.619405124838,15.793469894494471,4.217270609282271,15.852046847409078,4.17541730965445
15.878,8.71553224273939,15.789707518740684,4.247364410629683,15.849465652117784,4.217253351702956
15.878,8.7618157823991,15.785945142986895,4.277458211977096,15.84683122937587,4.258690045719171
15.878,8.861503242691871,15.782182767233108,4.307552013324508,15.844145580554141,4.299741657949096
15.878,8.954070322011288,15.77842039147932,4.33764581467192,15.841410616799218,4.3404218384267645
15.878,9.000353557861594,15.774658015725533,4.367739616019333,15.838628163634407,4.38074365127474
15.878,9.09885433862704,15.770895639971744,4.397833417366745,15.835799965301618,4.420719603351462
15.878,9.191421417946456,15.767133264217957,4.427927218714157,15.832927688860291,4.460361671343972
15.878,9.237704653796763,15.76337088846417,4.45802102006157,15.83001292805826,4.4996813273982825
15.878,9.335018755034882,15.759608512710383,4.488114821408982,15.827057206988448,4.5386895633738495
15.878,9.431145872936275,15.755846136956594,4.5182086227563945,15.824061983544448,4.57739691380312
15.878,9.47624273306866,15.752083761202806,4.548302424103807,15.82102865268714,4.61581347763204
15.878,9.571183171442726,15.74832138544902,4.578396225451219,15.81795854953369,4.6539489388126585
15.878,9.66731028934412,15.74455900969523,4.6084900267986315,15.814852952279615,4.691812585814472
15.878,9.713593829003829,15.740796633941443,4.638583828146044,15.8117130849638,4.729413330117035
15.878,9.808534267377896,15.737034258187656,4.668677629493456,15.80854012008582,4.766759723742437
15.878,9.904661385279288,15.734243967336251,4.703802968753133,15.805365695256752,4.804017918070077
15.878,9.953318283993646,15.731453676484845,4.738928308012811,15.80218992098297,4.841190794061573
15.878,10.049445705704445,15.72866338563344,4.774053647272488,15.799012901154,4.878281116619853
15.878,10.150319845524535,15.725873094782036,4.8091789865321655,15.795834733443488,4.9152915399616
15.878,10.190669379928815,15.72308280393063,4.8443043257918434,15.792655509686307,4.9522246127153675
15.878,10.28679680163961,15.720292513079226,4.8794296650515205,15.789475316233359,4.989082782760865
15.878,10.384110599068327,15.717502222227822,4.9145550043111985,15.78629423428549,5.025868401823962
15.878,10.432767497782688,15.714711931376417,4.949680343570876,15.783112340207843,5.062583729841068
15.878,10.52414789757478,15.711921640525011,4.984805682830553,15.779929705825873,5.099230939105723
15.878,10.621461695003497,15.709131349673607,5.01993102209023,15.776746398704203,5.135812118209439
15.878,10.667745234663206,15.706341058822202,5.055056361349907,15.77356248240936,5.172329275788108
15.878,10.762685673037272,15.703550767970796,5.090181700609585,15.770378016757403,5.2087843440846315
15.878,10.859999470465992,15.700760477119392,5.125307039869263,15.767193058047367,5.245179182337756
15.878,10.9062830101257,15.697970186267987,5.16043237912894,15.76400765928141,5.2815155800065305
15.878,11.00003676897244,15.695179895416581,5.195557718388617,15.76082187037243,5.3177952598392295
15.878,11.093790527819184,15.688636658685121,5.255929264951582,15.757527725003685,5.354746490548127
15.878,11.149567807506896,15.682093421953661,5.316300811514548,15.754128275344941,5.392350636107285
15.878,11.23738786490761,15.675550185222201,5.376672358077513,15.750626464571573,5.430589718296848
15.878,11.335888341863653,15.669006948490743,5.437043904640477,15.747025131432787,5.4694463896055225
15.878,11.380985201996037,15.662463711759283,5.497415451203442,15.743327014609422,5.508903907368186
15.878,11.475925640370104,15.655920475027823,5.5577869977664065,15.73953475687211,5.548946109075844
15.878,11.523395859557136,15.649377238296363,5.618158544329373,15.735650909049985,5.589557388798644
15.878,11.621896640322584,15.642834001564903,5.6785300908923375,15.731677933819546,5.630722674665937
15.878,11.713276736305271,15.633018249618884,5.743808299121034,15.727527732468436,5.672563064263777
15.878,11.761933635019632,15.623202497672864,5.80908650734973,15.723204958011408,5.7150609578394596
15.878,11.860434415785075,15.613386745726844,5.874364715578427,15.71871410664673,5.7581993464758785
15.878,11.951814511767768,15.603570993780824,5.939642923807124,15.714059524050153,5.801961788593255
15.878,11.9992847309548,15.593755241834804,6.00492113203582,15.70924541139277,5.846332387476137
15.878,12.09659883219292,15.583939489888785,6.070199340264517,15.704275831096272,5.891295769775772
15.878,12.191539270566988,15.574123737942767,6.1354775484932125,15.69915471233836,5.936837064940646
15.878,12.23663582688997,15.564307985996747,6.200755756721909,15.69388585632037,5.982941885530503
15.878,12.33276294479136,15.5593667323141,6.236116039094748,15.688602916126678,6.028798569452898
15.878,12.43007704602948,15.554425478631453,6.271476321467586,15.683306284411016,6.0744130807567895
15.878,12.475173602352465,15.549484224948806,6.306836603840424,15.677996341027082,6.119791194439981
15.878,12.571301024063258,15.544542971266159,6.342196886213262,15.672673453599662,6.164938503547901
15.878,12.668614821491976,15.53960171758351,6.3775571685861,15.667337978069858,6.209860425980047
15.878,12.71371168162436,15.534660463900863,6.412917450958939,15.661990259215674,6.254562211017588
15.878,12.811025479053075,15.529719210218216,6.448277733331777,15.656630631149143,6.299048945584944
15.878,12.926140988438686,15.52477795653557,6.483638015704615,15.651259417791081,6.343325560257462
15.878,12.951062777559528,15.519836702852922,6.518998298077454,15.64587693332454,6.387396835026744
15.878,13.048376574988245,15.514895449170275,6.554358580450292,15.640483482627946,6.431267404834543
15.878,13.150437698145067,15.509954195487628,6.589718862823131,15.635079361688865,6.474941764885628
15.878,13.190787232549347,15.505012941804981,6.625079145195968,15.629664857999286,6.5184242757494815
15.878,13.286914654260142,15.500071688122334,6.660439427568806,15.624240250933262,6.561719168260192
15.878,13.38422845168886,15.495130434439687,6.695799709941645,15.618805812107718,6.604830548223445
15.878,13.428138328484517,15.49018918075704,6.731159992314483,15.613361805727168,6.64776240093908
15.878,13.54444051739745,15.48346796754843,6.765863736965296,15.60786369877027,6.690502074711845
15.878,13.61920618856938,15.47674675433982,6.800567481616108,15.60231270814333,6.733053683212532
15.878,13.665489424419684,15.470025541131209,6.83527122626692,15.596710016630956,6.775421221945363
15.878,13.76161684613048,15.463304327922598,6.869974970917734,15.591056774181611,6.817608572477559
15.878,13.860117323086522,15.45658311471399,6.904678715568545,15.585354099141778,6.859619506506671
15.878,13.905214183218906,15.449861901505379,6.939382460219359,15.579603079440894,6.901457689772564
15.878,14.000154621592973,15.443140688296769,6.97408620487017,15.573804773729142,6.943126685820556
15.878,14.09509505996704,15.436419475088158,7.008789949520984,15.567960212470084,6.984629959621946
15.878,14.16630038874759,15.429698261879548,7.043493694171796,15.562070398990018,7.02597088105785
15.878,14.236319038000817,15.422977048670937,7.078197438822609,15.55613631048585,7.067152728271969
15.878,14.333632835429537,15.416255835462326,7.112901183473421,15.550158898993189,7.108178690897692
15.878,14.383476413671218,15.409534622253718,7.147604928124234,15.544139092316295,7.149051873164619
15.878,14.476043492990636,15.402813409045107,7.182308672775046,15.538077794921438,7.18977529688941
15.878,14.572170610892028,15.396092195836497,7.21701241742586,15.531975888795138,7.2303519043555955
15.878,14.619640830079062,15.389370982627886,7.251716162076671,15.52583423426869,7.270784561086796
15.878,14.714581268453127,15.383159432896162,7.284755657585712,15.519665918268954,7.311036065809814
15.878,14.808335027299872,15.37694788316444,7.317795153094751,15.5134715250512,7.351109906171481
15.878,14.85699192601423,15.370736333432717,7.350834648603792,15.507251625485686,7.391009481234504
15.878,14.951932364388298,15.364524783700993,7.383874144112832,15.501006777553664,7.430738104539253
15.878,15.046872802762364,15.358313233969271,7.416913639621871,15.49473752682333,7.4702990070536845
15.878,15.095529701476725,15.352101684237548,7.449953135130912,15.48844440690653,7.509695340015713
15.878,15.190470139850792,15.345890134505824,7.482992630639952,15.482127939896936,7.548930177672118
15.878,15.284223898697531,15.339678584774102,7.516032126148992,15.475788636790442,7.58800651991793
15.878,15.332880797411892,15.333467035042379,7.549071621658032,15.469426997888426,7.626927294840037
15.878,15.43138157817734,15.327255485310655,7.582111117167072,15.463043513184534,7.665695361168616
15.878,15.521574994632704,15.321043935578931,7.615150612676112,15.45663866273564,7.704313510639803
15.878,15.57141887668379,15.31483238584721,7.648190108185153,15.450212917017547,7.7427844702729
15.878,15.667545994585184,15.308620836115486,7.681229603694192,15.443766737266008,7.781110904565253
15.878,15.760112770095196,15.302409286383762,7.714269099203232,15.437300575803635,7.8192954176078215
15.878,15.808769972618958,15.29619773665204,7.747308594712272,15.4308148763532,7.8573405551243125
15.878,15.907270753384404,15.28469176149289,7.809539519670062,15.424187301617081,7.895925728090498
15.878,16.001024208421743,15.27318578633374,7.8717704446278525,15.417420390269283,7.935041730627875
15.878,16.046121068554125,15.26167981117459,7.93400136958564,15.410516626315939,7.974679562937763
15.878,16.142248186455518,15.25017383601544,7.9962322945434305,15.403478440922488,8.014830424441206
15.878,16.237188624829585,15.23866786085629,8.058463219501219,15.396308214174393,8.055485707159445
15.878,16.28465884401662,15.22716188569714,8.120694144459009,15.389008276773742,8.0966369893266
15.878,16.383159624782067,15.21565591053799,8.182925069416799,15.38158091167399,8.138276029226521
15.878,16.474539720764756,15.20414993537884,8.245155994374587,15.37402835565497,8.180394759246116
15.878,16.52200993995179,15.18941437736024,8.304345537960131,15.36627904387168,8.222915821300413
15.878,16.616950378325857,15.174678819341642,8.363535081545672,15.358336325983748,8.265832609730365
15.878,16.714264479563976,15.159943261323042,8.422724625131217,15.35020348529156,8.309138653225348
15.878,16.760547715414283,15.145207703304441,8.481914168716761,15.34188374089695,8.35282761042883
15.878,16.856675137125077,15.130472145285843,8.541103712302304,15.333380249785447,8.396893265699621
15.878,16.90651871536676,15.115736587267243,8.600293255887848,15.324696108832741,8.441329525023491
15.878,16.99908579468618,15.101001029248643,8.65948279947339,15.315834356737902,8.486130412070166
15.878,17.09521291258757,15.086265471230043,8.718672343058934,15.306797975885834,8.531290064390904
15.878,17.145056490829255,15.070144768250213,8.779395785795929,15.297558667265566,8.576837310160208
15.878,17.238810249676,15.054024065270383,8.840119228532922,15.288119788800362,8.622765969119108
15.878,17.33493736757739,15.037903362290551,8.900842671269917,15.278484638264969,8.669069974269764
15.878,17.380034227709775,15.02178265931072,8.961566114006908,15.268656455177766,8.715743368269537
15.878,17.476161345611168,15.00566195633089,9.022289556743903,15.25863842262285,8.762780299955471
15.878,17.571101783985235,14.989541253351058,9.083012999480898,15.24843366900438,8.810175020994974
15.878,17.62094536222692,14.973420550371229,9.143736442217891,15.238045269735391,8.857921882658616
15.878,17.715885800600986,14.957299847391397,9.204459884954886,15.227476248863262,8.906015332711112
15.878,17.808452879920402,14.938184365820982,9.266067302024641,15.21666279602751,8.954469625352383
15.878,17.855923099107436,14.919068884250567,9.3276747190944,15.205608821709866,9.003279101855881
15.878,17.950863537481503,14.899953402680152,9.389282136164159,15.194318172909533,9.05243819624347
15.878,18.046990655382896,14.880837921109737,9.450889553233914,15.18279463505861,9.101941432457798
15.878,18.09446087456993,14.861722439539323,9.512496970303673,15.171041933864965,9.151783421640602
15.878,18.189401312944,14.842606957968908,9.57410438737343,15.159063737084873,9.201958859513566
15.878,18.284341751318067,14.823491476398493,9.635711804443186,15.146863656227724,9.25246252385841
15.878,18.3318119705051,14.804375994828076,9.697319221512945,15.134445248195005,9.303289272093048
15.878,18.427939088406493,14.795085015479298,9.729809624693052,15.122029137956115,9.353790554115252
15.878,18.521692847253235,14.785794036130518,9.762300027873161,15.109615713726836,9.403970460930799
15.878,18.570349745967597,14.776503056781738,9.794790431053269,15.097205360014978,9.453833019069219
15.878,18.678344570570445,14.767212077432958,9.827280834233378,15.084798457599087,9.503382192717126
15.878,18.76141760605245,14.757921098084179,9.859771237413486,15.072395383504611,9.55262188577564
15.878,18.808887825239488,14.7486301187354,9.892261640593594,15.05999651097776,9.60155594384405
15.878,18.90382826361356,14.73933913938662,9.924752043773703,15.047602209457253,9.650188156131827
15.878,18.998768701987625,14.73004816003784,9.95724244695381,15.035212844544173,9.698522257301029
