Pred_X,Pred_Y,True_X,True_Y
28.623278,7.6433434,29.202957,7.7200003
28.412027,7.6165004,29.158478,7.7200003
28.611658,7.657476,29.136238,7.7200003
28.573324,7.6606812,29.091204,7.7200003
28.605757,7.670052,29.047281,7.7200003
28.667137,7.677332,29.025042,7.7200003
28.686882,7.7029734,28.977783,7.7200003
28.738663,7.7106395,28.935528,7.7200003
28.7642,7.7371044,28.909952,7.7200003
28.769312,7.749016,28.86603,7.7200003
28.752024,7.7275205,28.823774,7.7200003
28.78149,7.746855,28.802647,7.7200003
28.785624,7.747994,28.753162,7.7200003
28.74776,7.7142158,28.723696,7.7200003
28.740826,7.706228,28.691448,7.7200003
28.742762,7.708903,28.645857,7.7200003
28.710814,7.694166,28.609718,7.7200003
28.710136,7.6856146,28.579695,7.7200003
28.742422,7.716766,28.53466,7.7200003
28.740986,7.7113543,28.50686,7.7200003
28.688776,7.699802,28.467941,7.7200003
28.702589,7.702171,28.424019,7.7200003
28.747091,7.714136,28.397331,7.7200003
28.719189,7.7028766,28.352852,7.7200003
28.641161,7.6848106,28.31282,7.7200003
28.568604,7.6740794,28.28669,7.7200003
28.728275,7.699113,28.246658,7.7200003
28.657598,7.650309,28.202179,7.7200003
28.712044,7.6760035,28.17716,7.7200003
28.634825,7.6511736,28.128788,7.7200003
28.588074,7.664186,28.08987,7.7200003
28.565594,7.6653666,28.06763,7.7200003
28.543009,7.650092,28.019258,7.7200003
28.647615,7.670741,27.978672,7.7200003
28.564259,7.6434956,27.95532,7.7200003
28.3862,7.6529756,27.90695,7.7200003
28.289297,7.658951,27.867474,7.7200003
28.305182,7.683891,27.822996,7.7200003
28.342424,7.6446047,27.757944,7.7200003
28.1669,7.6534953,27.734592,7.7200003
28.00781,7.658927,27.689558,7.7200003
28.093853,7.658787,27.636183,7.7200003
28.06896,7.661164,27.59782,7.7200003
28.13604,7.674205,27.578917,7.7200003
28.05316,7.6727333,27.534437,7.7200003
27.885252,7.6863236,27.489403,7.7200003
27.844395,7.6753283,27.461603,7.7200003
27.890987,7.6683774,27.421572,7.7200003
27.605087,7.6598454,27.377094,7.7200003
27.847841,7.6786237,27.353186,7.7200003
27.543068,7.6719384,27.312042,7.7200003
27.670675,7.6625853,27.267008,7.7200003
27.589428,7.674468,27.242544,7.7200003
27.561142,7.677217,27.198622,7.7200003
27.453156,7.682037,27.153585,7.7200003
27.33308,7.7111683,27.131346,7.7200003
27.288654,7.688656,27.087423,7.7200003
27.253489,7.6793375,27.042389,7.7200003
27.16693,7.6980777,27.022928,7.7200003
27.157072,7.6934104,26.979006,7.7200003
26.98587,7.7000146,26.933971,7.7200003
26.9541,7.7026625,26.905615,7.7200003
26.916143,7.723488,26.862804,7.7200003
26.88979,7.703264,26.813877,7.7200003
26.81689,7.7103186,26.799978,7.7200003
26.7965,7.6902456,26.75661,7.7200003
26.747025,7.6997805,26.710464,7.7200003
26.578274,7.713982,26.687113,7.7200003
26.706226,7.7021255,26.643745,7.7200003
26.628452,7.7225933,26.596487,7.7200003
26.445116,7.7212777,26.575914,7.7200003
26.501797,7.720488,26.533104,7.7200003
26.388065,7.7244077,26.485289,7.7200003
26.333055,7.7128525,26.467497,7.7200003
26.298704,7.7121406,26.42135,7.7200003
26.31536,7.709396,26.372423,7.7200003
26.29152,7.711817,26.35352,7.7200003
26.171919,7.7173285,26.298477,7.7200003
26.16307,7.7162175,26.26623,7.7200003
26.153591,7.7437863,26.244547,7.7200003
26.068825,7.728557,26.200066,7.7200003
26.040644,7.7418694,26.155588,7.7200003
25.975529,7.7416396,26.1289,7.7200003
25.760626,7.7511926,26.084421,7.7200003
25.777107,7.742595,26.043278,7.7200003
25.775684,7.738031,26.02215,7.7200003
25.67342,7.740641,25.969889,7.7200003
25.643953,7.7347937,25.950985,7.7200003
