True_X,True_Y,Pred_X,Pred_Y
4.4712158203125,3.49516455078125,4.54095,3.3775299
4.454716796875,3.494098876953125,4.4763083,3.3935654
4.43556298828125,3.492899169921875,4.4690437,3.4121277
4.424548828125,3.492103271484375,4.451775,3.4127033
4.40239404296875,3.490468505859375,4.43835,3.425522
4.38877587890625,3.489620849609375,4.4396343,3.422111
4.38339306640625,3.489126708984375,4.407869,3.4249194
4.3584794921875,3.487242431640625,4.407877,3.429155
4.34191845703125,3.48602490234375,4.362871,3.385351
4.32800244140625,3.48480859375,4.3264217,3.3289351
4.31141162109375,3.483467529296875,4.35206,3.377603
4.29486279296875,3.48221484375,4.3107457,3.3688502
4.27818017578125,3.480705810546875,4.259109,3.396827
4.2614296875,3.479243896484375,4.2599354,3.4043522
4.24440283203125,3.47775,4.233294,3.3937364
4.227513671875,3.476266357421875,4.2133985,3.4010694
4.21921875,3.47542431640625,4.192655,3.3877163
4.20801025390625,3.474388671875,4.184627,3.4031515
4.17482568359375,3.471348388671875,4.1636853,3.3940175
4.147029296875,3.469191650390625,4.1441264,3.397454
4.11394921875,3.466388427734375,4.1323657,3.390414
4.08918359375,3.464192626953125,4.133602,3.3911996
4.072658935546875,3.462903564453125,4.1183033,3.4010646
4.056113525390625,3.461436279296875,4.0926,3.4019625
4.03947998046875,3.46021142578125,4.049812,3.4178514
4.02282666015625,3.4585732421875,4.017649,3.4023778
4.003048095703125,3.457114501953125,4.0000153,3.413464
3.986145263671875,3.45567578125,3.9834669,3.4168794
3.96349169921875,3.453403076171875,3.9376626,3.4029195
3.949521484375,3.452045166015625,3.9380424,3.40181
3.941054443359375,3.451179931640625,3.9139197,3.3720732
3.90457373046875,3.447423583984375,3.8947563,3.3871322
3.88270751953125,3.445013916015625,3.8495417,3.383985
3.85827197265625,3.442401611328125,3.8506217,3.33992
3.8367568359375,3.440006103515625,3.8450902,3.2793624
3.81508935546875,3.437875,3.833655,3.354361
3.7958544921875,3.436342529296875,3.7853181,3.3508425
3.768327880859375,3.4336787109375,3.7520158,3.358551
3.7464208984375,3.43132666015625,3.735155,3.3424435
3.719430908203125,3.428468017578125,3.717619,3.3593225
3.700061279296875,3.426577880859375,3.6926825,3.3613863
3.683494873046875,3.424696533203125,3.672227,3.3503735
3.663857421875,3.42272216796875,3.6673706,3.3503997
3.649802734375,3.420988525390625,3.6467407,3.3465714
3.632814697265625,3.419059814453125,3.6187131,3.3355532
3.61596337890625,3.417078125,3.620998,3.3250687
3.599071044921875,3.41520947265625,3.6114914,3.3297698
3.57673876953125,3.412675048828125,3.5770943,3.3138747
3.562867919921875,3.411153564453125,3.5564473,3.315406
3.546189208984375,3.40926611328125,3.5209231,3.3145113
3.529685546875,3.40736083984375,3.4791074,3.3243585
3.513161865234375,3.405484130859375,3.4869013,3.3426433
3.499525634765625,3.4039853515625,3.4625793,3.353304
3.48327978515625,3.402228759765625,3.4310722,3.3507006
3.46956982421875,3.40068896484375,3.3988318,3.345803
3.455908203125,3.399142333984375,3.4070337,3.3601408
3.4395302734375,3.39719921875,3.394977,3.34583
3.4232353515625,3.395391845703125,3.4067204,3.3158228
3.4096318359375,3.39386328125,3.36933,3.3604217
3.393063720703125,3.392000732421875,3.333039,3.3728206
3.3791708984375,3.390348388671875,3.3186612,3.3671703
3.365297119140625,3.38872607421875,3.2926342,3.3717675
3.345818603515625,3.3863759765625,3.2765038,3.3664498
3.326207275390625,3.383834716796875,3.2562509,3.3697865
3.309635009765625,3.3815673828125,3.2802217,3.3801532
3.2958603515625,3.379826171875,3.2546325,3.3442047
3.276541015625,3.377373779296875,3.2528949,3.35191
3.25637353515625,3.375362548828125,3.2370553,3.3632283
3.23228564453125,3.3724423828125,3.2262497,3.3752093
3.22753466796875,3.371818115234375,3.1986563,3.3646944
3.20031982421875,3.366303955078125,3.2640996,3.3082502
3.182575439453125,3.3616923828125,3.2182477,3.3135478
3.162980224609375,3.3556083984375,3.2040136,3.3021958
3.147917236328125,3.350369384765625,3.197203,3.3003027
3.13486279296875,3.345308349609375,3.2217724,3.3263793
3.124326416015625,3.3409375,3.2122138,3.3224626
3.109422607421875,3.33423095703125,3.1919017,3.3220997
3.09694189453125,3.328197509765625,3.1932316,3.308726
3.0847880859375,3.3218935546875,3.1673403,3.2975087
3.072565185546875,3.315364990234375,3.175159,3.3157966
3.05994091796875,3.30790478515625,3.1555476,3.2835972
3.045927734375,3.29857275390625,3.1767292,3.2711616
3.017893798828125,3.280122802734375,3.1416826,3.1441922
2.988881591796875,3.261281005859375,3.1815212,3.1665707
2.967566162109375,3.247703369140625,3.1309538,3.1608415
2.951797607421875,3.237418212890625,3.075779,3.1856618
2.93141162109375,3.224227783203125,3.041624,3.1853585
2.9140593261718752,3.2131826171875,3.014998,3.1891382
2.899687744140625,3.203701904296875,2.9975424,3.191275
2.8784755859375,3.189487548828125,3.0136511,3.2204528
2.857386474609375,3.175369140625,2.988024,3.1920424
2.845558837890625,3.167490234375,2.9597635,3.1914785
2.8293896484375,3.15618603515625,2.9625225,3.1610541
2.8174277343749994,3.148111083984375,2.9030392,3.1434975
2.80068994140625,3.136887451171875,2.891986,3.1360781
2.78487255859375,3.126107666015625,2.908067,3.1484046
2.7719599609375,3.117401611328125,2.8932447,3.0913463
2.7636689453125,3.111686767578125,2.844073,3.0915248
2.749956787109375,3.1017177734375,2.8393881,3.0828974
2.74051123046875,3.0942978515625,2.8225458,3.058446
2.728348876953125,3.0840732421875,2.8155026,3.0433648
2.7150385742187497,3.071515625,2.775167,3.0241122
