True_X,True_Y,Pred_X,Pred_Y
4.47841064453125,1.416434814453125,4.36149,1.4843065
4.4651015625,1.4302501220703123,4.4034824,1.5114511
4.4542265625,1.44125244140625,4.360217,1.4590477
4.441583984375,1.45392333984375,4.380803,1.5327667
4.42919287109375,1.466495849609375,4.349589,1.5494959
4.418763671875,1.4767471923828126,4.3404655,1.5334357
4.40664599609375,1.4886793212890626,4.333506,1.5664026
4.39460791015625,1.50033056640625,4.326765,1.5601219
4.384693359375,1.5103951416015624,4.3059773,1.558132
4.37226025390625,1.5220755615234376,4.3167725,1.5823646
4.36188671875,1.5319443359375,4.3509784,1.5798993
4.34936962890625,1.5436944580078125,4.258885,1.6007938
4.336890625,1.555363037109375,4.2605658,1.5987511
4.32439208984375,1.5670692138671876,4.2401595,1.6269072
4.314009765625,1.5766015625,4.2001123,1.6445392
4.3016630859375,1.5880751953125,4.2137856,1.68072
4.2916064453125,1.5973365478515624,4.2678266,1.6426412
4.2793759765625,1.6084578857421874,4.157169,1.616124
4.2692568359375,1.6175625,4.1554847,1.7059498
4.2572265625,1.628457275390625,4.12184,1.7078594
4.25325634765625,1.6321734619140624,4.156505,1.748853
4.2371513671875,1.6466280517578125,4.126296,1.7693913
4.225083984375,1.6577208251953126,4.124556,1.7539511
4.21563134765625,1.6660455322265626,4.127216,1.8063557
4.20432958984375,1.6757642822265626,4.151949,1.7903441
4.19334130859375,1.685725341796875,4.0824747,1.7891531
4.18452001953125,1.69422021484375,4.051646,1.798993
4.17414892578125,1.7044400634765624,4.036448,1.8040357
4.16594091796875,1.7130911865234375,4.0487595,1.7682618
4.15632666015625,1.7237001953125,4.0481353,1.7899666
4.1470546875,1.734675048828125,4.065593,1.7886771
4.139484375,1.7441907958984375,4.049434,1.7479589
4.13063916015625,1.75580517578125,4.0077596,1.7744571
4.1236376953125,1.76574169921875,3.9810123,1.7924128
4.11512060546875,1.7776036376953126,3.9643981,1.8100616
4.10847314453125,1.787906982421875,3.9590502,1.8368152
4.100564453125,1.8007032470703126,4.04084,1.864414
4.094148681640625,1.8111890869140623,3.9898424,1.7952732
4.088112060546875,1.821724365234375,3.917487,1.853906
4.081201171875,1.834626220703125,3.920977,1.8101133
4.075051025390625,1.8474681396484376,3.889267,1.869136
4.0697685546875,1.858693237304688,3.9196103,1.8478239
4.063907958984375,1.8721318359375,3.930695,1.8766513
4.059084228515625,1.88355029296875,3.8646789,1.8749944
4.05474462890625,1.8945584716796875,3.844772,1.8993266
4.04972265625,1.908402587890625,3.8529172,1.895772
4.044902587890625,1.9220997314453123,3.8286262,1.9438715
4.04135595703125,1.933431396484375,3.8636723,1.9324975
4.03720166015625,1.9472188720703123,3.837565,1.9157686
4.0344296875,1.9589573974609376,3.807257,1.9821439
4.03176953125,1.9729034423828125,3.8179016,1.9483992
4.0292080078125,1.9846837158203128,3.8715835,1.9664674
4.027009521484375,1.9998935546875,3.8915641,2.0108054
4.025067138671875,2.0135419921875,3.7462087,1.9937006
4.022537841796875,2.0315433349609373,3.811499,2.0706568
4.020891357421875,2.0467156982421875,3.7431026,2.093852
4.01882275390625,2.0622890625,3.6715312,2.0803325
4.015802734375,2.0814951171875,3.7678096,2.1156342
4.012856201171875,2.10100146484375,3.8209646,2.144603
4.010060546875,2.11953955078125,3.7636118,2.1149023
4.007755615234375,2.134904296875,3.7272327,2.1542232
4.004863525390625,2.152743896484375,3.7610323,2.1658285
4.00293359375,2.167505859375,3.745886,2.1852486
4.000346435546875,2.185216064453125,3.8636928,2.16602
3.99737744140625,2.202457275390625,3.8866878,2.2190256
3.99544189453125,2.216640380859375,3.807405,2.2449052
3.992640380859375,2.233386962890625,3.7373946,2.2904522
3.991377685546875,2.247705322265625,3.6631851,2.2187643
3.988934326171875,2.26490234375,3.654215,2.2420838
3.98639599609375,2.281416015625,3.6803358,2.260501
3.984161376953125,2.29794970703125,3.7581925,2.2548702
3.981898193359375,2.314713134765625,3.7065177,2.2807686
3.979470458984375,2.33084326171875,3.7771235,2.292929
3.977361083984375,2.3444892578125,3.7891862,2.318237
3.97490869140625,2.36094482421875,3.7468476,2.296689
3.971849609375,2.3802197265625,3.7615366,2.3614292
3.969744140625,2.396588623046875,3.7425513,2.3387346
3.967670654296875,2.410411376953125,3.715459,2.3761196
3.96532080078125,2.42691162109375,3.733339,2.4138682
3.963203125,2.44052685546875,3.7226837,2.4079823
3.96066796875,2.456894775390625,3.7272646,2.4171185
3.9586171875,2.4706396484375,3.752374,2.4575691
3.95770703125,2.47890673828125,3.7054029,2.4699922
3.95430419921875,2.500794189453125,3.7383695,2.4517725
3.951716796875,2.517075439453125,3.6978645,2.4972262
3.949583251953125,2.53056494140625,3.7730827,2.5000806
3.947541259765625,2.544158447265625,3.8135216,2.5570185
3.944921875,2.560625244140625,3.8024902,2.5263495
3.94216650390625,2.5771142578125,3.7408826,2.5790641
3.939114013671875,2.596554931640625,3.840756,2.591792
3.93650048828125,2.61309912109375,3.827532,2.561942
3.934156494140625,2.626758544921875,3.7912052,2.567071
3.930795166015625,2.6443486328125,3.7885735,2.5679207
3.92785693359375,2.659155029296875,3.7026541,2.6048267
3.925626708984375,2.67129736328125,3.7356493,2.558468
3.92375244140625,2.6833662109375,3.7431724,2.6415312
3.92202978515625,2.6975810546875,3.7225752,2.6121027
3.9211337890625,2.70917822265625,3.7934103,2.594618
3.919863525390625,2.723386962890625,3.8433728,2.6098447
3.919401611328125,2.735390625,3.8423176,2.587924
3.919330322265625,2.7499189453125,3.759602,2.6262496
