True_X,True_Y,Pred_X,Pred_Y,Pred_X_Smooth,Pred_Y_Smooth
3.9676707,2.4104116,4.0098605,2.5884166,4.016419172286987,2.628137469291687
3.9653208,2.4269116,4.01291,2.6030705,4.017801443735759,2.6332945028940835
3.9632032,2.440527,4.0115275,2.6136541,4.019383239746094,2.638473296165466
3.960668,2.4568949,4.013605,2.6229446,4.02099067514593,2.6433305090123955
3.9586172,2.47064,4.0145483,2.6347237,4.022706190745036,2.6475879748662314
3.957707,2.4789069,4.0183263,2.6445103,4.024275853083684,2.6521068536318264
3.9543042,2.5007944,4.0240517,2.6551657,4.025748559406826,2.6567331893103465
3.951717,2.5170758,4.026524,2.6626143,4.027097924550374,2.661869827906291
3.9495833,2.530565,4.0288596,2.6745508,4.029674847920735,2.672451686859131
3.9475412,2.5441585,4.0336194,2.6850824,4.032250086466472,2.6826669692993166
3.944922,2.5606256,4.037065,2.6919026,4.035098075866699,2.693207772572835
3.9421668,2.5771143,4.041577,2.69442,4.038140646616617,2.7040802478790282
3.939114,2.5965552,4.043112,2.7063334,4.041186491648356,2.7150532086690267
3.9365005,2.6130993,4.0448937,2.7168756,4.044110298156738,2.7263101736704507
3.9341564,2.6267588,4.045989,2.7337828,4.047000217437744,2.7375431378682453
3.9307952,2.6443486,4.0485144,2.7471445,4.049979591369629,2.7489518483479816
3.927857,2.6591551,4.0515385,2.7562997,4.053176911671956,2.760332949956258
3.9256268,2.6712976,4.0542474,2.7717662,4.056201871236166,2.771829032897949
3.9237525,2.6833663,4.0592437,2.7860317,4.059136422475179,2.783581002553304
3.9220297,2.697581,4.060236,2.799318,4.061878363291423,2.79596209526062
3.9211338,2.7091782,4.0621834,2.8133647,4.064516576131185,2.8082003275553387
3.9198635,2.7233872,4.0674005,2.8236601,4.066916116078695,2.8203770955403646
3.9194016,2.7353907,4.0712147,2.833745,4.069235070546468,2.8320110003153482
3.9193304,2.749919,4.0768194,2.8452673,4.0717144966125485,2.843401575088501
3.9191632,2.7617307,4.078994,2.8575237,4.0743736584981285,2.85469601949056
3.91966,2.776269,4.0810833,2.8681822,4.077017784118652,2.8654796441396075
3.9201102,2.788254,4.082706,2.8801365,4.079392337799073,2.8759729544321697
3.921211,2.8026602,4.082685,2.889907,4.081843821207682,2.8861238797505697
3.9224055,2.8169348,4.080887,2.899527,4.084583059946696,2.8960436662038167
3.9237132,2.8289042,4.0807734,2.9082913,4.087411944071452,2.905995814005534
3.9257174,2.8433266,4.0857058,2.918003,4.090428002675375,2.9159862836201986
3.9278722,2.855574,4.091426,2.9257164,4.093651135762532,2.926125160853068
3.9295225,2.8669276,4.0939093,2.9335206,4.096857293446859,2.9362821261088055
3.9327435,2.8811753,4.094862,2.9434314,4.100273005167643,2.9464789231618247
3.9353817,2.8928385,4.097008,2.951582,4.103841876983642,2.9566181977589925
3.9382029,2.9045117,4.103272,2.9621615,4.107548872629802,2.966814963022868
3.9388604,2.906731,4.1098337,2.9729424,4.111389923095703,2.977043787638346
3.9462445,2.9323735,4.1164556,2.983602,4.115339406331381,2.987530056635539
3.9506145,2.9462426,4.1251664,2.9973505,4.1191869099934895,2.9982797145843505
3.9546783,2.9575913,4.127086,3.0098782,4.123130544026693,3.009642807642619
3.960139,2.9708366,4.132319,3.0211341,4.1272541046142575,3.021344455083211
3.9650967,2.981881,4.136239,3.0322256,4.131418609619141,3.032967964808146
3.97097,2.9948285,4.13829,3.0428584,4.135679117838541,3.0447145620981853
3.977001,3.0078447,4.1385026,3.0529594,4.139721043904623,3.0564002831776937
3.982282,3.018657,4.1400156,3.0655854,4.14379784266154,3.0680030663808187
3.9891047,3.0312228,4.1434183,3.079248,4.1479438781738285,3.079528872172038
3.9949427,3.0418782,4.1505804,3.0961628,4.1517896016438804,3.0904754797617593
4.002103,3.0543714,4.1557627,3.1090453,4.155702845255534,3.100980106989543
4.0085835,3.0646315,4.1573296,3.117784,4.159734026590983,3.111122449239095
4.01644,3.0769048,4.160916,3.127781,4.163852151234945,3.120919863382975
4.024781,3.088823,4.163901,3.1374474,4.16844212214152,3.1305511474609373
4.0318785,3.0986865,4.1709857,3.146984,4.173558521270752,3.1398681004842124
4.0405164,3.1101515,4.178646,3.1564891,4.179495366414388,3.148949972788493
4.047952,3.1195498,4.1828523,3.1615496,4.185902086893718,3.157584635416667
4.057326,3.1308112,4.185785,3.1674476,4.1926319122314455,3.165662972132365
4.0653343,3.1401,4.1927867,3.1732693,4.199757512410482,3.1734508991241457
4.0752716,3.1509783,4.198011,3.1791868,4.2076345125834145,3.181228431065877
4.0854845,3.161533,4.2071395,3.1873276,4.216088263193766,3.188780736923218
4.0940127,3.1701033,4.2152486,3.1927137,4.2251962979634605,3.1964453856150308
4.1042523,3.1800992,4.2290683,3.2018135,4.234718132019043,3.2040035565694174
4.113114,3.1883032,4.239519,3.208768,4.244128068288167,3.2112850348154702
4.1238747,3.197678,4.251528,3.2173378,4.253758080800375,3.218618297576904
4.1330943,3.2053761,4.2626467,3.2258642,4.263776715596517,3.226049518585205
4.144467,3.214368,4.2754846,3.234447,4.273662726084392,3.2333674748738606
4.154017,3.2216797,4.287722,3.2410655,4.283913358052572,3.240613921483358
