True_X,True_Y,Pred_X,Pred_Y,Pred_Smooth_X,Pred_Smooth_Y
4.5470047,3.3501718,4.637781,3.3717182,4.570360171041337,3.4257703741913654
4.561878,3.3526804,4.6545,3.3792915,4.587896429168229,3.429224349756572
4.579362,3.3556232,4.6731915,3.3904626,4.60572344612706,3.43311718847505
4.5938406,3.357998,4.6858273,3.3927882,4.623358172994317,3.436760498371094
4.6110563,3.3609931,4.696819,3.3935125,4.640674327191842,3.4400468389938936
4.619766,3.3623326,4.706882,3.3942857,4.657606035075487,3.442999484601445
4.6424584,3.3658197,4.716902,3.3955219,4.674158534858549,3.445672780179404
4.6590643,3.3682387,4.722621,3.3950188,4.690011913842584,3.4479506439620895
4.6726108,3.3702755,4.730365,3.3968282,4.705343816939214,3.4500318353462043
4.6833925,3.371917,4.738779,3.3979774,4.720222401214088,3.4518800590024954
4.70512,3.3754334,4.750005,3.4014328,4.734877849134839,3.4536874881195554
4.7212086,3.377851,4.760314,3.4040344,4.749246688302037,3.4553969182456257
4.7345004,3.3795805,4.768842,3.4064412,4.763202238717015,3.4570036518282135
4.7506585,3.3821049,4.777069,3.4080033,4.776736577340916,3.45845333971725
4.7642775,3.3842704,4.7843084,3.4086215,4.7897902466733075,3.4596861135142767
4.7807846,3.3868387,4.7930875,3.409588,4.802500176258309,3.4607433555664597
4.7970285,3.3893754,4.8034735,3.4106612,4.815003683695191,3.4616463746373882
4.81318,3.3920038,4.8156524,3.4110258,4.827447317512351,3.462353268423117
4.829731,3.394638,4.832133,3.411626,4.840163993919115,3.462896044457924
4.846062,3.3972669,4.8509493,3.412649,4.8533230001310805,3.4633197603982
4.862476,3.4001658,4.8716974,3.4148123,4.867055484025879,3.463722619119123
4.8761125,3.4024458,4.892842,3.416205,4.881369201888087,3.464052585756673
4.892374,3.4052606,4.915563,3.419089,4.896361093155862,3.46443259224468
4.90865,3.4080229,4.9381285,3.4214005,4.911990822841123,3.464822598768198
4.922102,3.410374,4.9594955,3.4237568,4.928138973711197,3.465231107529598
4.9386864,3.413192,4.980636,3.4259703,4.944764406984039,3.465651693341519
4.955029,3.4160075,5.0008197,3.428341,4.961771097855944,3.46610090141017
4.9687104,3.4183698,5.0194693,3.4307387,4.979022155358886,3.4665844593334447
4.9822125,3.4207838,5.0374336,3.4324696,4.9964507027282705,3.467054530545816
4.9985275,3.4237256,5.0553646,3.4344532,5.014042234051434,3.46753531513624
5.0125227,3.4261334,5.073332,3.4361637,5.031788083447052,3.468009653856256
5.0287647,3.429152,5.0904813,3.4376621,5.04961454432971,3.4684655781353197
5.042319,3.431412,5.1078334,3.4397814,5.067528897936397,3.4689551684242175
5.05335,3.433407,5.1247487,3.441826,5.085489290505364,3.4694750910450507
5.069958,3.4364722,5.141587,3.4438689,5.103483113233963,3.470027512489068
5.086288,3.4393592,5.1582575,3.445716,5.121491490010927,3.4705994977749532
5.09173,3.4403749,5.1744285,3.4473991,5.139471006022235,3.4711808919024048
5.116512,3.4446807,5.1916575,3.44952,5.157499334221498,3.471807816529868
5.133166,3.4481761,5.20834,3.4512854,5.175528499136744,3.47245411016204
5.146908,3.4509842,5.2250457,3.4532614,5.193556096151908,3.4731378175123333
5.1605268,3.4539309,5.241524,3.4553668,5.21156086074356,3.4738699087027696
5.1769805,3.457007,5.258124,3.457654,5.229549169168104,3.474664755998312
5.1935186,3.460237,5.2756743,3.459544,5.24759081191077,3.4754917004689703
5.2070036,3.4627979,5.2950625,3.4616437,5.265820829048877,3.47636756997155
5.2218895,3.4664476,5.3146353,3.4634504,5.284242446504715,3.477269920171715
5.2339206,3.4693317,5.3342576,3.4650166,5.302848296615705,3.4781810665052926
5.2508793,3.4728272,5.3533397,3.4666646,5.32158603423071,3.4791085836820783
5.265097,3.4753952,5.3730745,3.467857,5.340496562486566,3.4800185469062583
5.2769704,3.4771395,5.392302,3.4693289,5.3595303452674425,3.480934555908258
5.291065,3.4788187,5.4101167,3.471226,5.37857043515594,3.481890364145008
5.303077,3.4798634,5.4279633,3.4732647,5.397615070027663,3.4828966229410163
5.317237,3.4809513,5.446166,3.475306,5.416687515720731,3.483952810290125
5.331466,3.4816308,5.4635086,3.477401,5.435717182364082,3.48506220427345
5.3434763,3.4818828,5.480597,3.4803846,5.454682769702083,3.486291718867994
5.3579373,3.4819694,5.49931,3.48194,5.473707780890627,3.4875282206303417
5.3701053,3.4817421,5.5184426,3.4828749,5.492818827811792,3.4887246588304617
5.384495,3.481048,5.537761,3.484014,5.512023622170115,3.489898937813758
5.396479,3.480461,5.556485,3.4856126,5.531269839771486,3.491087799758885
5.410925,3.479371,5.574656,3.487366,5.550510401345494,3.492303213405643
5.425153,3.4779482,5.5924473,3.4904947,5.569713446736723,3.4936500230477296
5.439473,3.476049,5.6087704,3.4937654,5.588765218685759,3.4951344444378503
5.4516406,3.4740274,5.6251845,3.497325,5.607675968319328,3.496773486283603
5.4658628,3.4714491,5.643538,3.4996424,5.626597283885194,3.4984661105423878
5.47758,3.4689429,5.6640267,3.501514,5.645690011453073,3.500176002533328
5.491622,3.465468,5.6837115,3.5025594,5.6648837639564045,3.5018391219980494
5.5034194,3.4624846,5.705384,3.5039687,5.684324373486257,3.5034850088536973
5.5150666,3.4592183,5.7281513,3.503215,5.704083539741802,3.504948766382365
5.5312586,3.4539976,5.7501497,3.5038974,5.724087180132951,3.5063474665255074
5.5448213,3.4493647,5.7646585,3.5047274,5.743749579684908,3.507695202366204
5.5582905,3.444367,5.7758684,3.5049314,5.7628287832240055,3.5089464132381853
5.571894,3.4389699,5.7876773,3.5020447,5.78139132535347,3.509868806443537
5.5828485,3.4342074,5.7985635,3.5000706,5.7993856160488395,3.5105457981685184
5.596299,3.428157,5.8073797,3.497653,5.816675152559456,3.5109541777506275
5.607365,3.4228983,5.8142924,3.4961543,5.8331424612214615,3.51117621696351
5.6205215,3.416234,5.823365,3.4946592,5.8489866965425525,3.511221218099315
5.6334877,3.4091578,5.8313074,3.4928982,5.864148449053752,3.5110777064962204
5.6440883,3.4031148,5.8403883,3.4903526,5.8787451256471615,3.510695154753148
5.656896,3.395618,5.8500857,3.4872959,5.892850376261818,3.5100461677360815
5.669459,3.3879733,5.8614483,3.482403,5.906615813175962,3.5090033290014504
5.6795564,3.3813336,5.8736014,3.4769297,5.920120627258469,3.507540653771427
5.689769,3.3741727,5.8869276,3.4685383,5.933470405654871,3.505454807376015
5.699608,3.366959,5.9023485,3.4565482,5.946837217949297,3.5024989570913614
5.7114635,3.3580499,5.9151325,3.439756,5.96002424065517,3.498344776096076
5.7210035,3.3501165,5.9255304,3.4182727,5.972861434405799,3.492686626825513
5.7321434,3.3404715,5.932009,3.391105,5.985068282942666,3.485156537960977
5.7428646,3.329837,5.9349356,3.365386,5.996403796398124,3.475948923410899
5.7533383,3.319169,5.932434,3.3399775,6.006493780919039,3.4651657142698373
5.761704,3.30995,5.929874,3.3182397,6.015390786029251,3.453163883904549
5.771772,3.299266,5.9309297,3.2997725,6.023427941290538,3.440257339089113
5.780117,3.2902572,5.9360027,3.2831924,6.03095720852925,3.426642795147748
5.789742,3.2793186,5.94351,3.2668738,6.038196240672739,3.4123854244393623
5.7992225,3.2680442,5.9527965,3.2504473,6.045304185967678,3.3975198850555723
5.8069053,3.2584302,5.9625635,3.2349334,6.052334471491758,3.3821577994146517
5.8159785,3.2465122,5.974743,3.2209222,6.05948593392141,3.3664516818600263
5.823676,3.2366674,5.985529,3.2066948,6.066657971411311,3.350416460742005
5.8324227,3.2243621,5.997506,3.193534,6.073951131899296,3.3341644098990373
5.8405724,3.2119138,6.007938,3.178718,6.0812521339364265,3.3175948921731577
5.844694,3.2056901,6.0220113,3.1657872,6.088848527832511,3.300881753133438
5.853895,3.1887763,6.032869,3.1529343,6.096491339471261,3.2840534411119515
5.861275,3.175864,6.041179,3.1390736,6.103991883453159,3.267053738206733
5.8672547,3.165007,6.0489736,3.1249182,6.111324029338578,3.249882749649693
5.8735175,3.1517851,6.0556474,3.1101778,6.118416326884046,3.232517978233896
5.879445,3.138436,6.062936,3.096438,6.125332885493814,3.2150587900158754
5.8843007,3.1273274,6.0682993,3.081295,6.131940991819972,3.197416354767065
