True_X,True_Y,Pred_X,Pred_Y
4.880689453125,3.51330419921875,4.9085355,3.497582
4.85533154296875,3.5124052734375,4.955388,3.5323913
4.83328955078125,3.51198486328125,4.873632,3.5209236
4.81061865234375,3.511481689453125,4.8940454,3.5337732
4.77970068359375,3.510940673828125,4.8979115,3.0961905
4.753486328125,3.5105087890625,5.096677,3.4098887
4.73360009765625,3.5100234375,4.96678,3.414877
4.71642333984375,3.509471923828125,4.9306855,3.4484549
4.69923291015625,3.508862060546875,4.8388224,3.4606347
4.67669091796875,3.507909423828125,4.865347,3.493676
4.65134814453125,3.5068701171875,4.791593,3.5010855
4.6288701171875,3.50559619140625,4.7809725,3.5231044
4.606232421875,3.50452587890625,4.708426,3.4739845
4.58965380859375,3.50327880859375,4.794748,3.5377393
4.57014306640625,3.502045654296875,4.7358494,3.5190325
4.5535732421875,3.50079150390625,4.687749,3.5188296
4.53983447265625,3.49965966796875,4.6734095,3.5330873
4.52323681640625,3.4986748046875,4.555902,3.4944165
4.50690185546875,3.49764404296875,4.567303,3.4857697
4.49309716796875,3.496748046875,4.489116,3.5055246
4.4712158203125,3.49516455078125,4.463028,3.4608808
4.454716796875,3.494098876953125,4.458293,3.4843733
4.43556298828125,3.492899169921875,4.4998045,3.549143
4.424548828125,3.492103271484375,4.4926248,3.5441628
4.40239404296875,3.490468505859375,4.486971,3.527316
4.38877587890625,3.489620849609375,4.505551,3.5352902
4.38339306640625,3.489126708984375,4.486509,3.5448327
4.3584794921875,3.487242431640625,4.448705,3.5501952
4.34191845703125,3.48602490234375,4.3219795,3.4736679
4.32800244140625,3.48480859375,4.3096275,3.1882474
4.31141162109375,3.483467529296875,4.545916,3.3714824
4.29486279296875,3.48221484375,4.340367,3.3736448
4.27818017578125,3.480705810546875,4.361358,3.4242134
4.2614296875,3.479243896484375,4.313431,3.4483893
4.24440283203125,3.47775,4.264763,3.455185
4.227513671875,3.476266357421875,4.2779,3.4454448
4.21921875,3.47542431640625,4.21888,3.456315
4.20801025390625,3.474388671875,4.223519,3.424798
4.17482568359375,3.471348388671875,4.1625657,3.4675858
