True_X,True_Y,Pred_X,Pred_Y,Pred_X_Smooth,Pred_Y_Smooth
3.768328,3.4336786,3.8461344,3.367137,3.7560929656028748,3.363061845302582
3.7464209,3.4313269,3.8205507,3.366121,3.7431121667226157,3.363153722551134
3.719431,3.4284682,3.796925,3.3643804,3.7300130128860474,3.3634029388427735
3.7000613,3.4265776,3.7697587,3.362918,3.7175663601268423,3.363606409593062
3.6834948,3.4246962,3.7406468,3.3614156,3.7059920827547708,3.3636852900187173
3.6638575,3.4227223,3.714488,3.3604121,3.6950338803804836,3.363629011007456
3.6498027,3.4209888,3.6939573,3.3599813,3.684460776192801,3.36344267640795
3.6328146,3.4190598,3.6662827,3.3621294,3.673988691965739,3.363073492050171
3.6159635,3.417078,3.6392658,3.3638887,3.6515177408854167,3.362206776936849
3.599071,3.4152095,3.6121206,3.365646,3.629418150583903,3.361178096135457
3.5767388,3.4126751,3.5930998,3.365641,3.6074628988901773,3.359828805923462
3.5628679,3.4111533,3.578675,3.364553,3.586212333043416,3.3583364963531492
3.5461893,3.409266,3.5635355,3.3629537,3.565633010864258,3.3567740599314373
3.5296855,3.4073608,3.5470104,3.3610203,3.5452900727589927,3.354958089192708
3.513162,3.4054842,3.5273795,3.357905,3.5249328931172688,3.352693223953247
3.4995255,3.4039853,3.5090702,3.3541362,3.5052390734354657,3.349968512852987
3.4832797,3.402229,3.4890568,3.3506908,3.486335198084513,3.3469862143198648
3.46957,3.400689,3.4675963,3.344141,3.4683504899342856,3.343754800160726
3.4559083,3.3991423,3.4510002,3.3405333,3.450717306137085,3.3403570810953775
3.4395304,3.3971992,3.431957,3.337979,3.433072630564372,3.336747328440348
3.4232354,3.3953917,3.409344,3.3331726,3.4154884179433185,3.333063554763794
3.4096317,3.3938632,3.3885996,3.3260083,3.398246987660726,3.329344463348389
3.3930638,3.3920007,3.3708754,3.3212588,3.381551154454549,3.3257140636444094
3.379171,3.3903484,3.3557076,3.3191543,3.365416638056437,3.3222191015879314
3.365297,3.388726,3.34235,3.3171747,3.349812396367391,3.318699089686076
3.3458185,3.386376,3.328602,3.3146753,3.3349225362141928,3.315320285161336
3.3262072,3.3838344,3.314005,3.3104067,3.320458666483561,3.311814053853353
3.309635,3.3815675,3.2997723,3.307697,3.3071961243947348,3.308453989028931
3.2958603,3.379826,3.288389,3.305234,3.2946783542633056,3.3049866199493407
3.276541,3.3773737,3.276942,3.303449,3.28223032951355,3.3011614322662353
3.2563736,3.3753626,3.2670524,3.3017118,3.2693084875742593,3.296854511896769
3.2322857,3.3724425,3.2549932,3.2978907,3.254000186920166,3.291352113087972
3.2275348,3.371818,3.2442484,3.293459,3.238064002990723,3.2854340076446533
3.2003198,3.366304,3.2340422,3.2879398,3.2214744249979654,3.2791540145874025
3.1825757,3.3616922,3.2330189,3.287578,3.2045934518178303,3.2725749969482423
3.1629803,3.3556087,3.2215774,3.281162,3.187598546346029,3.2655558745066324
3.1479173,3.3503695,3.2018793,3.2686305,3.170329236984253,3.257987372080485
3.134863,3.3453083,3.1770477,3.256655,3.1529435475667316,3.249791161219279
3.1243265,3.3409374,3.1260831,3.2366183,3.1356010913848875,3.241057284673055
3.1094227,3.3342311,3.1033072,3.228403,3.1185171763102213,3.231901439030965
3.096942,3.3281975,3.0797584,3.2204754,3.1015085220336913,3.222120459874471
3.084788,3.3218935,3.0607903,3.2117214,3.0844183444976805,3.2117636521657307
3.072565,3.315365,3.0448487,3.2024102,3.066903495788574,3.2008604208628335
3.0599408,3.3079047,3.0293493,3.1917064,3.049376646677653,3.1897503693898517
3.0459275,3.2985728,3.0161567,3.1805058,3.0318876266479493,3.178741391499837
3.0178938,3.2801228,3.0069156,3.1707036,3.0146642049153645,3.1679312864939373
2.9888816,3.261281,2.9987345,3.160553,2.999191236495972,3.157899792989095
2.9675663,3.2477033,2.9891186,3.1467443,2.983370320002238,3.1478853702545164
2.9517977,3.2374182,2.9776895,3.1325877,2.9681047439575194,3.137825123469035
2.9314115,3.2242277,2.9702961,3.1240296,2.9531827131907145,3.1277578353881834
2.9140594,3.2131827,2.9586747,3.1145113,2.9385420004526774,3.1176812489827475
2.8996875,3.203702,2.939544,3.1034958,2.924158318837484,3.1076627572377524
2.8784757,3.1894875,2.9186964,3.0945034,2.9097954114278157,3.0977755705515544
2.8573866,3.175369,2.8939886,3.0861459,2.8955968856811523,3.0880272070566814
2.845559,3.1674902,2.8659935,3.0781868,2.881472094853719,3.0784727573394775
2.8293896,3.156186,2.8507748,3.0695717,2.867014487584432,3.0689870993296307
2.8174276,3.148111,2.8369598,3.060712,2.852617597579956,3.0600175857543945
2.8006902,3.1368876,2.825238,3.0512614,2.837688175837199,3.0510014057159425
2.7848725,3.1261077,2.813594,3.041429,2.8223320802052814,3.041981299718221
2.77196,3.1174016,2.800713,3.032198,2.807362667719523,3.0330538431803387
2.763669,3.1116867,2.7939377,3.0244782,2.7928755283355713,3.0241103490193684
2.7499568,3.1017177,2.7868626,3.0172362,2.779165013631185,3.0149928251902263
2.7405112,3.094298,2.7722545,3.0044594,2.7667021910349527,3.0059146086374917
2.728349,3.0840733,2.7617362,2.998045,2.754403909047445,2.9968461831410727
2.7150385,3.0715156,2.7463548,2.988787,2.742053174972534,2.98760994275411
2.705163,3.061768,2.7283332,2.9792097,2.7294313430786135,2.9782896677652997
2.6972919,3.0534937,2.7150028,2.969584,2.7165624618530275,2.969006554285685
2.68814,3.0434835,2.7013893,2.960351,2.703519614537557,2.9597055435180666
2.679137,3.0328312,2.688331,2.949383,2.6902517000834147,2.950311613082886
