True_X,True_Y,Pred_X,Pred_Y,Pred_X_Smooth,Pred_Y_Smooth
26.687113,7.7200003,25.619963,7.7584095,25.629807472229004,7.74826192855835
26.643745,7.7200003,25.62017,7.777631,25.62956534491645,7.747889041900635
26.596489,7.7200003,25.617218,7.756343,25.630781364440917,7.745530986785889
26.575914,7.7200003,25.634998,7.737439,25.631898186423562,7.743824915452437
26.533104,7.7200003,25.642513,7.7376738,25.63260491689046,7.743262529373169
26.485289,7.7200003,25.6263,7.7525554,25.63288718003493,7.742682456970215
26.467497,7.7200003,25.633186,7.73477,25.63448360988072,7.740138053894043
26.42135,7.7200003,25.64411,7.731274,25.634884516398113,7.739772319793701
26.372423,7.7200003,25.627628,7.744906,25.636759694417318,7.736971600850423
26.35352,7.7200003,25.641726,7.7243085,25.639146423339845,7.732279586791992
26.298477,7.7200003,25.643066,7.726764,25.641803359985353,7.729315757751465
26.26623,7.7200003,25.640379,7.7370763,25.642698415120442,7.727857462565104
26.244545,7.7200003,25.636274,7.7357216,25.64376958211263,7.725715637207031
26.200068,7.7200003,25.655237,7.707061,25.646094004313152,7.722672939300537
26.15559,7.7200003,25.640497,7.734652,25.647248204549154,7.721645355224609
26.1289,7.7200003,25.64809,7.7163987,25.648166020711262,7.719861920674642
26.084421,7.7200003,25.655972,7.7072506,25.650406138102213,7.717453734079997
26.043278,7.7200003,25.657072,7.7118855,25.65142962137858,7.716344388326009
26.022152,7.7200003,25.648424,7.7155647,25.652469635009766,7.715096155802409
25.969887,7.7200003,25.65858,7.7055464,25.653905232747395,7.712962690989176
25.950983,7.7200003,25.661167,7.706915,25.655447896321615,7.711780452728272
25.910954,7.7200003,25.6505,7.719356,25.655351893107095,7.711979039510092
25.865917,7.7200003,25.657877,7.7045226,25.656756337483724,7.71029593149821
25.841454,7.7200003,25.66123,7.708783,25.657516479492188,7.7099301020304365
25.796976,7.7200003,25.657078,7.7076683,25.657425053914388,7.710457865397135
25.750828,7.7200003,25.658667,7.7080407,25.657764180501303,7.710102558135986
25.730257,7.7200003,25.661913,7.7050743,25.658549118041993,7.709886010487875
25.68522,7.7200003,25.659414,7.717988,25.6579470316569,7.710654099782308
25.644634,7.7200003,25.653797,7.7100396,25.657984924316406,7.710834248860677
25.62184,7.7200003,25.661564,7.7094054,25.658537165323892,7.710584131876628
25.575136,7.7200003,25.659492,7.7109113,25.658008829752603,7.7119013150533045
25.532326,7.7200003,25.6546,7.715167,25.657869084676108,7.712420431772868
25.510641,7.7200003,25.662159,7.706556,25.658016840616863,7.713007672627767
25.449484,7.7200003,25.660198,7.7123165,25.656930923461914,7.715306377410888
25.42224,7.7200003,25.64955,7.7170677,25.656368255615234,7.7165222803751625
25.4,7.7200003,25.661736,7.709617,25.656179173787436,7.717393525441488
25.4,7.7200003,25.658783,7.7156043,25.65554033915202,7.719233926137289
25.4,7.741195,25.649952,7.7242804,25.654993311564127,7.720616213480631
25.4,7.7662454,25.659134,7.71657,25.649690500895183,7.731468677520752
25.4,7.8120093,25.659294,7.716477,25.649643071492513,7.7331493377685545
25.4,7.8365774,25.642378,7.7425213,25.644873301188152,7.741737174987793
25.4,7.863554,25.653473,7.723313,25.632284545898436,7.77280527750651
25.4,7.907872,25.656578,7.7310567,25.625496037801106,7.793394597371419
25.4,7.9314766,25.644215,7.7376456,25.621152369181313,7.800615088144938
25.4,7.9603806,25.653358,7.7301397,25.608408991495768,7.831494522094727
25.4,8.003254,25.57995,7.873698,25.59313621520996,7.863548660278321
25.4,8.02734,25.653889,7.740377,25.576792907714843,7.897244962056478
25.4,8.056244,25.590612,7.8353734,25.55978889465332,7.9307478904724125
25.4,8.099117,25.471367,8.178338,25.543193435668947,7.9619215329488116
25.4,8.132838,25.547722,8.0259075,25.52524731953939,7.995360310872396
25.4,8.171858,25.59658,7.8179245,25.50847969055176,8.027980963389078
25.4,8.210396,25.467632,8.178796,25.491366068522137,8.060249710083008
25.4,8.249415,25.42086,8.205092,25.473773574829103,8.092886034647623
25.4,8.289399,25.413984,8.222014,25.460647201538087,8.116769917805989
25.4,8.32601,25.404234,8.219021,25.442966588338216,8.148845322926839
25.4,8.364548,25.393446,8.210126,25.42938232421875,8.174649556477865
25.4,8.383817,25.384281,8.224895,25.4240603129069,8.17790953318278
25.4,8.422836,25.405064,8.2203665,25.413824971516927,8.191559155782064
25.4,8.460893,25.38751,8.221677,25.399963506062825,8.219063886006673
25.4,8.502803,25.389471,8.219685,25.396339670817056,8.222631327311198
25.4,8.539413,25.383055,8.2319565,25.39627113342285,8.226435152689616
25.4,8.557238,25.38868,8.221508,25.396458943684895,8.23170871734619
