Epoch,Train_Loss,Val_Loss,Train_Jerk_Loss,Val_Jerk_Loss
1,0.4364728530248006,0.5058671434720358,2899.8142903645835,2224.99951171875
2,0.42597295840581256,0.5010449029505253,1954.7640380859375,1392.557596842448
3,0.42397599915663403,0.49568566928307217,1275.6505940755208,980.9639078776041
4,0.4217050025860469,0.48904937505722046,985.1316324869791,899.644297281901
5,0.4088820417722066,0.4801747426390648,934.2493998209635,1016.6234334309896
6,0.4053390969832738,0.46774765104055405,1041.7511800130208,1221.432637532552
7,0.388723557194074,0.44971557706594467,1263.4327189127605,1506.8523050944011
8,0.36752161383628845,0.4242910059789817,1572.6517740885417,1882.117899576823
9,0.3382490277290344,0.38783040766914684,1985.1007283528645,2380.5884704589844
10,0.29986503223578137,0.33943029555181664,2557.3184814453125,2969.6259155273438
11,0.25320492188135785,0.27997494488954544,3094.1983642578125,3508.3779907226562
12,0.19566234946250916,0.21422198228538036,3524.1890462239585,3716.302205403646
13,0.14964085693160692,0.16270375065505505,3390.71142578125,3118.3826904296875
14,0.12301144500573476,0.13625957816839218,2517.054728190104,2010.1999003092449
15,0.11024994651476543,0.12115825402239959,1870.77490234375,1787.306660970052
16,0.10366053879261017,0.11304991195599239,1729.0029703776042,1507.6463826497395
17,0.09807759647568066,0.10633265661696593,1462.4283447265625,1069.0826314290364
18,0.09299227346976598,0.10133025360604127,1193.2898559570312,888.8907572428385
19,0.08801619211832683,0.09501934796571732,1192.9656778971355,979.2042236328125
20,0.08472142865260442,0.0883913158128659,1229.9561971028645,934.3626810709635
21,0.07964315389593442,0.08200143401821454,1159.4749755859375,856.0298360188802
22,0.07358676567673683,0.07508522303154071,1095.107666015625,900.5411173502604
23,0.06785108024875323,0.06694082915782928,1126.8241170247395,974.83642578125
24,0.06132840116818746,0.05951481809218725,1175.0102945963542,1034.2406005859375
25,0.0564031166334947,0.053652865812182426,1193.9927978515625,1083.4241638183594
26,0.05147592475016912,0.05018691997975111,1240.6396484375,1102.1199340820312
27,0.04696089712282022,0.04685775935649872,1211.7458902994792,1076.7310791015625
28,0.0437991072734197,0.04409997692952553,1242.8053181966145,1024.5754801432292
29,0.040733243649204574,0.0425328454002738,1201.8657633463542,966.4227396647135
30,0.038136267413695656,0.04081947822123766,1184.412841796875,906.421132405599
31,0.03413476826002201,0.03879853834708532,1164.8072102864583,850.0032857259115
32,0.031715250574052334,0.03804785323639711,1108.5886840820312,816.9293619791666
33,0.02919833144793908,0.03646141321708759,1130.657938639323,789.0906219482422
34,0.027064495099087555,0.03447817048678795,1119.815897623698,763.7925669352213
