Pred_X,Pred_Y,True_X,True_Y
28.65242,7.4666395,28.753162,7.7200003
28.524715,7.485816,28.723696,7.7200003
28.718845,7.322432,28.691448,7.7200003
28.575024,7.384907,28.645857,7.7200003
28.6508,7.378006,28.609718,7.7200003
28.681343,7.2398944,28.579695,7.7200003
28.46298,7.355979,28.53466,7.7200003
28.44573,7.3145084,28.50686,7.7200003
28.58482,7.2374396,28.467941,7.7200003
28.568146,7.338173,28.424019,7.7200003
28.435677,7.504057,28.397331,7.7200003
28.667847,7.3927765,28.352852,7.7200003
28.61542,7.4459305,28.31282,7.7200003
28.346964,7.581201,28.28669,7.7200003
28.65451,7.262414,28.246658,7.7200003
28.32777,7.4676538,28.202179,7.7200003
28.540083,7.4495482,28.17716,7.7200003
28.53942,7.30932,28.128788,7.7200003
28.489168,7.394216,28.08987,7.7200003
28.638762,7.3524966,28.06763,7.7200003
28.72531,7.299101,28.019258,7.7200003
28.582344,7.415499,27.978672,7.7200003
28.722605,7.322465,27.95532,7.7200003
28.47875,7.4032335,27.90695,7.7200003
28.575075,7.445521,27.867474,7.7200003
28.748907,7.2183247,27.822996,7.7200003
28.600344,7.3193293,27.757944,7.7200003
28.521864,7.3686914,27.734592,7.7200003
28.57815,7.266251,27.689558,7.7200003
28.63583,7.2028327,27.636183,7.7200003
28.506989,7.237881,27.59782,7.7200003
28.079926,7.2066493,27.578917,7.7200003
28.464746,7.1549506,27.534437,7.7200003
28.385952,7.235225,27.489403,7.7200003
27.547445,7.2466903,27.461603,7.7200003
28.560865,7.1303115,27.421572,7.7200003
28.427174,7.2234516,27.377094,7.7200003
27.937763,7.4288125,27.353186,7.7200003
28.133997,7.169685,27.312042,7.7200003
28.254871,7.213433,27.267008,7.7200003
27.592228,7.2450457,27.242544,7.7200003
28.385376,7.2968054,27.198622,7.7200003
28.464867,7.3194914,27.153585,7.7200003
28.322042,7.363443,27.131346,7.7200003
28.078161,7.3574085,27.087423,7.7200003
28.403465,7.448429,27.042389,7.7200003
28.40427,7.385533,27.022928,7.7200003
28.488375,7.1738515,26.979006,7.7200003
27.706758,7.2991815,26.933971,7.7200003
28.359129,7.335733,26.905615,7.7200003
27.29998,7.128795,26.862804,7.7200003
27.19695,7.0863385,26.813877,7.7200003
27.309513,6.9928803,26.799978,7.7200003
26.966421,7.1659036,26.75661,7.7200003
27.031086,7.104153,26.710464,7.7200003
27.056263,7.10363,26.687113,7.7200003
27.006393,7.1026597,26.643745,7.7200003
27.201023,7.1168704,26.596487,7.7200003
26.962572,7.094543,26.575914,7.7200003
27.068745,7.061673,26.533104,7.7200003
27.18029,7.1135597,26.485289,7.7200003
26.855173,7.2228923,26.467497,7.7200003
27.801266,7.1522775,26.42135,7.7200003
27.669249,7.2610984,26.372423,7.7200003
27.788492,7.349984,26.35352,7.7200003
27.35335,7.2459693,26.298477,7.7200003
27.41377,7.266256,26.26623,7.7200003
27.326078,7.1264443,26.244547,7.7200003
26.95624,7.213325,26.200066,7.7200003
26.980282,7.081432,26.155588,7.7200003
26.772583,7.207742,26.1289,7.7200003
26.665358,7.1675625,26.084421,7.7200003
26.59251,7.1644135,26.043278,7.7200003
26.550303,7.262203,26.02215,7.7200003
26.659891,7.190151,25.969889,7.7200003
26.468187,7.3059063,25.950985,7.7200003
26.519196,7.3393373,25.910954,7.7200003
26.436268,7.342964,25.865917,7.7200003
26.493504,7.342954,25.841454,7.7200003
26.521063,7.348907,25.796976,7.7200003
26.429985,7.3332653,25.750828,7.7200003
26.302275,7.4977283,25.730257,7.7200003
26.29666,7.429265,25.68522,7.7200003
26.333025,7.57754,25.644634,7.7200003
26.471369,7.57537,25.62184,7.7200003
26.485886,7.475338,25.575136,7.7200003
26.19741,7.7370906,25.532326,7.7200003
26.478182,7.4770236,25.510641,7.7200003
26.27488,7.6151986,25.449484,7.7200003
26.249022,7.6048026,25.42224,7.7200003
26.113804,7.5980697,25.4,7.7200003
26.054985,7.548229,25.4,7.7200003
25.707888,7.7471585,25.4,7.741196
26.055828,7.5549808,25.4,7.766246
25.60431,7.877226,25.4,7.81201
26.11574,7.6054187,25.4,7.8365774
25.790995,7.863827,25.4,7.8635545
25.75466,8.044137,25.4,7.907873
25.392859,8.103532,25.4,7.9314775
25.63856,8.083997,25.4,7.960381
25.53524,8.202743,25.4,8.003254
25.33431,8.410318,25.4,8.027341
25.411926,8.317879,25.4,8.056244
25.219784,8.448997,25.4,8.099117
25.192734,8.514895,25.4,8.132838
25.672184,8.387992,25.4,8.171858
25.404099,8.566202,25.4,8.210396
25.69453,8.591441,25.4,8.249415
25.29824,8.528354,25.4,8.289398
25.633614,8.43161,25.4,8.32601
25.886816,8.363794,25.4,8.364548
25.339912,8.609447,25.4,8.383817
25.578793,8.538395,25.4,8.422836
25.693436,8.499182,25.4,8.460893
25.268496,8.751474,25.4,8.502803
25.40505,8.674337,25.4,8.539413
25.483604,8.788543,25.4,8.557238
25.626923,8.724764,25.4,8.596257
25.382154,8.849574,25.4,8.636241
25.48603,8.67473,25.4,8.653583
25.434797,8.928279,25.4,8.692602
25.49217,8.93585,25.4,8.73114
25.446764,8.997954,25.4,8.7499275
25.445297,9.07705,25.4,8.787984
25.251076,9.2776375,25.4,8.826522
25.078014,9.422689,25.4,8.847236
25.656996,9.339655,25.4,8.884329
25.594833,9.415255,25.4,8.931538
25.415522,9.824188,25.4,8.956105
25.515738,9.724769,25.4,8.980674
25.713648,9.410939,25.4,9.026919
25.56441,9.64329,25.4,9.051005
26.060051,9.671683,25.4,9.098697
25.637192,9.464845,25.4,9.135307
26.206703,9.423307,25.4,9.175291
26.165396,9.690903,25.4,9.1940775
26.214598,9.616422,25.4,9.232615
26.133535,9.645437,25.4,9.270672
26.180391,9.615355,25.4,9.289459
26.02875,9.721371,25.4,9.32896
26.362312,9.541165,25.4,9.367017
26.300394,9.559079,25.4,9.384841
26.158417,9.600615,25.4,9.425305
25.944197,9.676888,25.4,9.4648075
26.030148,9.632786,25.4,9.482631
26.040075,9.692266,25.4,9.525504
25.980492,9.663216,25.4,9.5587435
26.184366,9.638188,25.4,9.597281
25.951479,9.728279,25.4,9.640155
26.220901,9.710519,25.4,9.677248
26.01086,9.705345,25.4,9.713859
25.956903,9.787199,25.4,9.753842
25.842155,9.84584,25.4,9.792862
25.869976,9.878444,25.4,9.828991
25.86418,9.80079,25.4,9.847778
25.936666,9.744853,25.4,9.886798
25.991255,9.823147,25.4,9.932562
25.95772,9.809608,25.4,9.9571295
26.131735,9.748649,25.4,9.983143
25.879204,9.767293,25.4,10.02987
25.866144,9.791845,25.4,10.051548
25.94522,9.703657,25.4,10.079488
25.898188,9.861054,25.4,10.125252
25.899652,9.655751,25.4,10.147893
26.225363,9.640538,25.4,10.175833
25.941217,9.749623,25.4,10.220152
25.924076,9.688982,25.4,10.243275
26.190216,9.699137,25.4,10.272178
25.912586,9.763043,25.4,10.313606
26.059853,9.825206,25.4,10.336729
26.01096,9.864328,25.4,10.372858
26.0511,9.8441,25.4,10.409951
26.137142,9.767527,25.4,10.432592
26.038881,9.973626,25.4,10.46535
26.240728,9.865926,25.4,10.503887
26.200083,9.775957,25.4,10.542908
25.918882,9.930861,25.4,10.58
26.194101,9.8207855,25.4,10.58
26.244192,9.7540045,25.351738,10.58
26.037594,9.842511,25.322939,10.58
26.103083,9.827268,25.247433,10.58
26.189384,9.572588,25.197617,10.58
25.939024,9.841655,25.135344,10.58
25.862179,10.001669,25.09331,10.58
25.976505,9.71311,25.041935,10.58
25.924873,9.867527,24.980442,10.58
25.74591,9.875576,24.939964,10.58
25.708977,9.912752,24.885477,10.58
25.76976,10.018486,24.821648,10.58
25.590317,9.902136,24.785063,10.58
25.468353,10.099574,24.72902,10.58
25.471579,10.204535,24.667524,10.58
25.446384,9.917949,24.627827,10.58
25.261255,10.227016,24.574116,10.58
25.240265,10.316274,24.511845,10.58
25.416412,9.964786,24.476816,10.58
25.304462,10.00143,24.419992,10.58
25.248108,10.051181,24.350716,10.58
25.142548,10.006261,24.321915,10.58
25.203728,9.835277,24.262756,10.58
25.029732,9.874251,24.194256,10.58
25.022463,9.952383,24.16857,10.58
24.860048,10.015366,24.107077,10.58
24.854479,10.118856,24.045582,10.58
24.694426,10.193961,24.014446,10.58
24.652296,10.060391,23.951395,10.58
24.498566,10.169504,23.889124,10.58
24.339924,10.205685,23.82685,10.58
24.301645,10.201676,23.792603,10.58
24.436647,10.01817,23.734222,10.58
24.28419,10.092929,23.67195,10.58
24.35527,10.030338,23.63848,10.58
24.347712,9.955825,23.57854,10.58
24.173847,10.083848,23.515491,10.58
24.167303,9.925331,23.431423,10.58
24.202957,9.856376,23.398731,10.58
24.028774,9.815026,23.318556,10.58
23.936043,9.951347,23.267181,10.58
24.007309,9.782157,23.205687,10.58
23.746922,9.859967,23.167545,10.58
23.378601,10.077747,23.110722,10.58
23.39152,9.899745,23.04845,10.58
23.548182,10.001881,23.012644,10.58
23.425388,10.03994,22.955042,10.58
23.330875,9.927937,22.89277,10.58
23.446838,10.020029,22.860855,10.58
23.599083,9.906486,22.797806,10.58
23.255573,9.917138,22.734755,10.58
23.272224,9.849585,22.705954,10.58
23.61371,9.765272,22.629671,10.58
23.21367,9.772085,22.58141,10.58
23.39124,9.709505,22.54716,10.58
23.303318,9.689339,22.48878,10.58
23.259146,9.536249,22.426508,10.58
23.837917,9.555493,22.395372,10.58
23.094757,9.759011,22.333878,10.58
23.506706,9.6542635,22.270828,10.58
23.570698,9.567399,22.238134,10.58
23.496725,9.838251,22.174305,10.58
23.487581,9.59908,22.114368,10.58
23.589489,9.613498,22.08479,10.58
23.553535,9.680051,22.02174,10.58
23.23309,9.619244,21.958689,10.58
23.413637,9.527367,21.924438,10.58
23.618002,9.349718,21.86528,10.58
23.39424,9.602782,21.79211,10.58
23.69358,9.347167,21.768759,10.58
23.5594,9.428051,21.7096,10.58
23.830038,9.593967,21.648106,10.58
23.489845,9.53254,21.616192,10.58
23.562449,9.645798,21.55314,10.58
23.465752,9.659523,21.490091,10.58
23.54463,9.63454,21.458956,10.58
23.478586,9.643737,21.39357,10.58
23.442099,9.723163,21.355427,10.58
23.108505,9.836735,21.30561,10.58
23.265862,9.88705,21.243338,10.58
23.13673,9.880346,21.20364,10.58
23.292347,9.95272,21.146038,10.58
23.436222,9.854609,21.08143,10.58
23.20166,9.857972,21.049517,10.58
23.39413,9.674663,20.988022,10.58
22.92539,9.844198,20.931978,10.58
22.682589,10.075945,20.89695,10.58
22.932089,9.943811,20.837791,10.58
22.407986,10.156373,20.775518,10.58
23.106916,9.918869,20.74127,10.58
22.844362,10.243783,20.682112,10.58
22.691423,10.224804,20.611277,10.58
22.970148,10.072317,20.587925,10.58
22.822409,10.098178,20.52643,10.58
22.81707,10.303814,20.464937,10.58
22.610247,10.283797,20.428352,10.58
22.691504,10.174734,20.369972,10.58
22.288864,10.325343,20.306921,10.58
22.307238,10.296821,20.277342,10.58
22.458227,10.197954,20.2104,10.58
22.368845,10.281404,20.15202,10.58
22.415054,10.23806,20.089748,10.58
22.144316,10.162206,20.06017,10.58
22.415224,10.405425,19.997118,10.58
22.132183,10.438338,19.934067,10.58
22.58178,10.229203,19.899818,10.58
22.389503,10.341255,19.84066,10.58
22.332666,10.195459,19.774494,10.58
22.085175,10.314066,19.741802,10.58
22.196402,10.520311,19.686535,10.58
21.940384,10.330992,19.614923,10.58
21.718512,10.426001,19.584566,10.58
21.517078,10.387423,19.530855,10.58
21.760973,10.438569,19.459242,10.58
21.727324,10.535179,19.432777,10.58
21.639181,10.266632,19.375175,10.58
21.2795,10.381251,19.312124,10.58
21.206423,10.365038,19.27554,10.58
21.446749,10.467772,19.213268,10.58
21.222792,10.407626,19.15411,10.58
21.366468,10.305695,19.120638,10.58
20.909336,10.459241,19.057589,10.58
20.969854,10.483814,19.001543,10.58
20.86376,10.438033,18.970407,10.58
20.906502,10.404742,18.908134,10.58
20.618605,10.354667,18.839636,10.58
20.628931,10.600795,18.814726,10.58
20.606117,10.57141,18.750898,10.58
20.68628,10.3679285,18.689404,10.58
20.617361,10.448088,18.658268,10.58
20.35845,10.381206,18.595995,10.58
