Epoch,Train_Loss,Val_Loss,Train_Jerk_Loss,Val_Jerk_Loss
1,0.43602123359839123,0.5084771476686001,3553.3347981770835,3270.9967447916665
2,0.4327746530373891,0.5046896288792292,3148.808349609375,2913.909708658854
3,0.4282865722974141,0.5007026878496011,2838.8081868489585,2661.185302734375
4,0.4297732363144557,0.49613185475269955,2592.869669596354,2498.496541341146
5,0.4187956055005391,0.490039957066377,2444.5342610677085,2411.3269653320312
6,0.4088648209969203,0.4820520741244157,2352.639404296875,2405.1167195638022
7,0.40349938968817395,0.47098750496904057,2321.23828125,2458.619140625
8,0.39367230236530304,0.4550642892718315,2339.8328450520835,2515.6436767578125
9,0.3752433607975642,0.4316896436115106,2341.869832356771,2543.7080688476562
10,0.3448578764994939,0.3978492046395938,2358.8416748046875,2659.965087890625
11,0.3099158853292465,0.3505932403107484,2528.007080078125,2915.482869466146
12,0.26800913612047833,0.2920684951047103,2869.370157877604,3271.668172200521
13,0.21899760514497757,0.23212377230326334,3291.2010091145835,3600.9944661458335
14,0.17642493297656378,0.18168057998021445,3636.764607747396,3755.215291341146
15,0.14518066744009653,0.14624051749706268,3585.3282877604165,3460.245890299479
16,0.12693050876259804,0.12958971038460732,3134.8750813802085,2919.499755859375
17,0.11443787937362988,0.1188365009923776,2701.355916341146,2443.052978515625
18,0.10470318670074145,0.11077709744373958,2246.4569498697915,1953.7364501953125
19,0.09680289154251416,0.10299484059214592,1828.0281575520833,1543.6395161946614
20,0.0899423360824585,0.09736629451314609,1650.4300333658855,1565.2046915690105
21,0.08355994398395221,0.09252439128855865,1581.828857421875,1661.4459126790364
22,0.0768045112490654,0.08769871604939301,1599.533467610677,1777.2145182291667
23,0.06965411081910133,0.08315776598950227,1706.8009847005208,1982.5209147135417
24,0.06058825242022673,0.08549041611452897,1899.7494710286458,2159.7411295572915
25,0.05204519319037596,0.07484157290309668,2208.2501017252603,2398.958699544271
26,0.042427584528923035,0.06524720912178357,2454.083699544271,2595.511749267578
27,0.03490440050760905,0.0636258265003562,2631.663126627604,2562.7900594075522
28,0.030579798854887486,0.06516966068496306,2408.5865885416665,2404.37890625
29,0.026543783644835155,0.05331168106446663,2266.5374348958335,2191.7327270507812
30,0.023150541819632053,0.05492226189623276,2111.1203409830728,1936.2399291992188
31,0.020294930785894394,0.0511757368221879,1960.5008544921875,1712.6500651041667
32,0.017965977390607197,0.048324416081110634,1859.2706298828125,1609.0817260742188
33,0.016539045764754217,0.04508165394266447,1841.119140625,1507.022969563802
34,0.015445658626655737,0.043380346770087876,1821.6194661458333,1437.5479838053386
35,0.014454343356192112,0.04084322818865379,1827.2067464192708,1422.5293070475261
36,0.013997950591146946,0.04574074503034353,1785.0355224609375,1447.6191813151042
37,0.012596579579015573,0.0432376298122108,1804.110595703125,1399.9088134765625
38,0.012327220911780993,0.04696223636468252,1737.6035563151042,1373.5365295410156
39,0.011782268838336071,0.039249759477873646,1778.4887288411458,1335.2634684244792
40,0.01100129804884394,0.03966563598563274,1696.4199829101562,1338.5049336751301
41,0.010733361821621656,0.04188603659470876,1709.733866373698,1336.1815490722656
42,0.010577908717095852,0.03761398481825987,1663.9890747070312,1323.6102091471355
43,0.009752355981618166,0.03928812267258763,1683.1398111979167,1320.2597045898438
44,0.009647847774128119,0.04467165066550175,1590.4590454101562,1316.984639485677
45,0.009081396429489056,0.03900614660233259,1607.9188435872395,1304.2345377604167
46,0.008480915644516548,0.04498519375920296,1640.8976643880208,1343.1276957194011
47,0.009032523104300102,0.02563127502799034,1539.5596516927083,1239.2420450846355
48,0.00868076349919041,0.023267232192059357,1536.7379760742188,1222.4486389160156
49,0.00822103233076632,0.02281000434110562,1512.3375040690105,1221.3454691569011
50,0.00786888087168336,0.019583531189709902,1486.041971842448,1224.0637105305989
51,0.007675251069789131,0.0200874589694043,1474.4879964192708,1221.009745279948
52,0.007213575455049674,0.02029177686199546,1440.7099609375,1195.0327555338542
53,0.007055465752879779,0.02507167464743058,1480.367207845052,1224.5360107421875
54,0.00648955589470764,0.023275650416811306,1468.9070434570312,1232.4474385579426
55,0.006391607768212755,0.023268029559403658,1457.9454345703125,1144.2425435384114
56,0.006485444571202,0.02697432041168213,1458.4832356770833,1122.9423319498699
57,0.00619273337846001,0.02761789799357454,1444.736307779948,1199.6551818847656
58,0.005995744606480002,0.02559586443627874,1372.0771077473958,1205.5135294596355
59,0.005757964293782909,0.024684869063397247,1366.7769368489583,1132.9476725260417
60,0.0056310253373036785,0.02678011388828357,1381.4395955403645,1139.3592325846355
61,0.005384421907365322,0.02506761873761813,1411.8118896484375,1168.1818440755208
62,0.005340231116861105,0.02442464993024866,1316.5777791341145,1185.5615539550781
63,0.005169523026173313,0.025816632124284904,1363.0535888671875,1129.6566670735676
64,0.004745707691957553,0.024474012510230143,1382.0421549479167,1100.7451477050781
65,0.004801498881230752,0.02477366632471482,1346.662373860677,1131.9894409179688
66,0.1558708796898524,0.019656669193257887,1481.1704508463542,1214.8676859537761
67,0.153738833963871,0.019685872209568817,1458.5952962239583,1217.2716573079426
68,0.14976714551448822,0.019721955992281437,1420.0256754557292,1210.9906412760417
69,0.1553553268313408,0.019740635839601357,1478.0968221028645,1194.546142578125
70,0.15048549075921377,0.019789485726505518,1429.0941365559895,1181.2481180826824
71,0.15285266935825348,0.01982906460762024,1447.5774332682292,1170.6782124837239
72,0.15255504101514816,0.01988589173803727,1445.511962890625,1163.8828023274739
73,0.14987027645111084,0.019904823663334053,1420.3536376953125,1163.5258280436199
74,0.15041890740394592,0.01995940397803982,1425.490946451823,1165.6534627278645
75,0.14953582733869553,0.02001216945548852,1416.9453531901042,1166.5980834960938
76,0.14902028441429138,0.02003452694043517,1411.5909830729167,1163.8209940592449
77,0.15075857192277908,0.020035753026604652,1429.3827718098958,1157.5718078613281
78,0.14810643096764883,0.020033298681179684,1400.7628173828125,1152.7985534667969
79,0.1491515338420868,0.02003688970580697,1413.5969848632812,1149.5116271972656
80,0.14971238126357397,0.020033584907650948,1420.8885701497395,1147.4843343098958
81,0.14455640564362207,0.020026410464197397,1365.01611328125,1146.3538208007812
