True_X,True_Y,Pred_X,Pred_Y,Pred_X_Smooth,Pred_Y_Smooth
26.687113,7.7200003,25.679155,7.750177,25.691994667053223,7.738142490386963
26.643745,7.7200003,25.66702,7.7596917,25.691685994466145,7.736888620588514
26.596489,7.7200003,25.670511,7.7694354,25.695542526245116,7.734580850601196
26.575914,7.7200003,25.71119,7.7240653,25.697717666625977,7.732877167788419
26.533104,7.7200003,25.683567,7.738518,25.69780699412028,7.731601397196452
26.485289,7.7200003,25.693161,7.724583,25.700074415940506,7.730248047755315
26.467497,7.7200003,25.720058,7.7174735,25.702107701982772,7.72891548701695
26.42135,7.7200003,25.711294,7.7211957,25.703055063883465,7.7278978029886884
26.372423,7.7200003,25.689217,7.7268577,25.70664405822754,7.725463167826335
26.35352,7.7200003,25.730251,7.713811,25.71102981567383,7.722294616699219
26.298477,7.7200003,25.71947,7.7158403,25.714514414469402,7.718511708577474
26.26623,7.7200003,25.69879,7.717568,25.71596539815267,7.717741743723551
26.244545,7.7200003,25.727283,7.714008,25.719523874918618,7.716018104553223
26.200068,7.7200003,25.72854,7.711592,25.721894709269204,7.715134366353353
26.15559,7.7200003,25.716318,7.71365,25.72270253499349,7.714864667256673
26.1289,7.7200003,25.73299,7.7136574,25.72421671549479,7.714341608683268
26.084421,7.7200003,25.732807,7.7121634,25.727612431844076,7.71332753499349
26.043278,7.7200003,25.72278,7.712692,25.72761828104655,7.713269233703613
26.022152,7.7200003,25.732954,7.712516,25.728943252563475,7.713157749176025
25.969887,7.7200003,25.736944,7.7126637,25.731715393066406,7.712829462687174
25.950983,7.7200003,25.728724,7.711327,25.732108688354494,7.712704277038574
25.910954,7.7200003,25.732176,7.713428,25.732716878255207,7.712876987457276
25.865917,7.7200003,25.734007,7.71335,25.734196599324545,7.71289971669515
25.841454,7.7200003,25.740152,7.7116466,25.733938852945965,7.712668673197428
25.796976,7.7200003,25.73034,7.7129364,25.734385426839193,7.7128633181254065
25.750828,7.7200003,25.739344,7.714168,25.735369618733724,7.713094933827718
25.730257,7.7200003,25.740372,7.7126436,25.735448837280273,7.712987836201986
25.68522,7.7200003,25.733183,7.71213,25.735563532511392,7.713093630472819
25.644634,7.7200003,25.737663,7.714183,25.73598467508952,7.713468678792318
25.62184,7.7200003,25.738514,7.713991,25.736528650919595,7.713473892211914
25.575136,7.7200003,25.729124,7.7101917,25.73652826944987,7.713465023040771
25.532326,7.7200003,25.739506,7.715083,25.736478551228842,7.713696066538493
25.510641,7.7200003,25.737543,7.716166,25.73661600748698,7.7138701438903805
25.449484,7.7200003,25.734142,7.7109094,25.736487706502277,7.713760153452555
25.42224,7.7200003,25.738665,7.7142506,25.736208724975587,7.713979816436767
25.4,7.7200003,25.73504,7.716953,25.73616739908854,7.714055220286052
25.4,7.7200003,25.740335,7.713506,25.735646438598632,7.714064661661784
25.4,7.741195,25.734001,7.713217,25.73527717590332,7.7141362508138025
25.4,7.7662454,25.739407,7.715112,25.735912577311197,7.714645671844482
25.4,7.8120093,25.7324,7.7155476,25.734938049316405,7.714617888132731
25.4,7.8365774,25.73742,7.712518,25.73300132751465,7.714571634928386
25.4,7.863554,25.736187,7.7159386,25.73330396016439,7.715110365549723
25.4,7.907872,25.732563,7.713261,25.73000119527181,7.715716520945231
25.4,7.9314766,25.729849,7.7143245,25.728813552856444,7.71573839187622
25.4,7.9603806,25.732975,7.715065,25.726306788126628,7.716312599182129
25.4,8.003254,25.738655,7.717833,25.723456827799478,7.717010402679444
25.4,8.02734,25.724888,7.7146664,25.71665751139323,7.71811138788859
25.4,8.056244,25.708492,7.715472,25.714391072591145,7.718658415476481
25.4,8.099117,25.738682,7.7189903,25.70604133605957,7.721090666453043
25.4,8.132838,25.689123,7.723343,25.684237798055012,7.727512232462565
25.4,8.171858,25.717226,7.717281,25.6772944132487,7.729347674051921
25.4,8.210396,25.702734,7.7221193,25.667932764689127,7.7319791158040365
25.4,8.249415,25.691252,7.723684,25.63446922302246,7.743575572967529
25.4,8.289399,25.637417,7.731627,25.60025011698405,7.7537723223368324
25.4,8.32601,25.698404,7.723753,25.579211298624674,7.759875520070394
25.4,8.364548,25.612173,7.749002,25.536424763997395,7.776365470886231
25.4,8.383817,25.409134,7.812262,25.492467244466145,7.7929945627848305
25.4,8.422836,25.628412,7.7407928,25.449895985921223,7.808305613199869
25.4,8.460893,25.589424,7.753796,25.405619939168293,7.827927176157633
25.4,8.502803,25.231022,7.889012,25.381735865275065,7.858067798614502
25.4,8.539413,25.225368,7.8707843,25.353437169392905,7.8861132303873696
25.4,8.557238,25.409306,7.8062143,25.335792541503906,7.91822125116984
25.4,8.596257,25.066694,7.9628215,25.31381607055664,7.9510724703470865
25.4,8.636241,25.079319,7.9684267,25.302104187011718,7.985833485921224
25.4,8.653583,25.050554,7.9530087,25.30126533508301,8.014075565338135
25.4,8.692602,25.053085,8.011604,25.286767705281576,8.047507985432942
25.4,8.73114,25.344473,8.174229,25.275919596354168,8.081978638966879
25.4,8.7499275,25.266771,8.144365,25.289387130737303,8.10700766245524
25.4,8.787984,25.372747,8.213247,25.311045328776043,8.154666169484456
25.4,8.826522,25.368757,8.216521,25.321063995361328,8.194854005177815
25.4,8.847236,25.436495,8.270417,25.351985931396484,8.237209574381511
25.4,8.884329,25.396551,8.235893,25.381620407104492,8.276854133605957
25.4,8.931538,25.410948,8.242279,25.413173548380534,8.326208114624023
25.4,8.956106,25.426702,8.270856,25.44303258260091,8.385477447509766
25.4,8.980674,25.433035,8.264447,25.450134150187175,8.433454831441244
25.4,9.026919,25.550241,8.585662,25.46306470235189,8.475315793355305
25.4,9.051005,25.559586,8.409032,25.465913645426433,8.52261079152425
25.4,9.098697,25.530523,8.598155,25.470860290527344,8.564454714457193
25.4,9.135307,25.523836,8.563095,25.476805369059246,8.627843856811523
25.4,9.17529,25.523851,8.693318,25.48815320332845,8.693752861022949
25.4,9.1940775,25.50097,8.900644,25.49999211629232,8.764616203308105
25.4,9.232615,25.450996,8.893889,25.506191126505534,8.831508572896322
