True_X,True_Y,Pred_X,Pred_Y,Pred_Smooth_X,Pred_Smooth_Y
30.266563,7.72,31.396206,7.262872,31.39620590209961,7.262872219085693
30.210964,7.72,29.998734,7.9119134,30.697467803955078,7.587393760681152
30.184277,7.72,30.135338,7.947577,30.224921790920785,7.8642412845314045
30.156477,7.72,28.59086,7.7481794,29.12143309781931,7.890854114662277
30.100878,7.72,28.581465,7.8289785,28.525643648958138,7.928760127306943
30.074747,7.72,29.217949,7.9270186,28.514091970982722,7.9887488360465
30.047504,7.72,28.54667,7.7892118,28.248937240711545,7.962132372587917
29.990793,7.72,28.5841,7.8785777,28.10884914482519,7.97567501669011
29.962994,7.72,29.156408,7.896258,28.23029953137058,7.988686907931755
29.908506,7.72,28.333323,7.790747,28.059801304919986,7.9616521978826436
29.869587,7.72,28.072758,7.9224343,27.865891906349695,7.980066795514314
29.81788,7.72,28.522488,7.9141593,27.854471559798952,7.990356486133333
29.798977,7.72,27.739395,7.799181,27.647713067446684,7.967134030185443
29.754498,7.72,27.895962,7.7959857,27.53093898181164,7.947401621667061
29.710018,7.72,28.629675,7.9037695,27.61362774628675,7.956033260532136
29.688335,7.72,28.206799,7.7974157,27.59252080559189,7.939173973069456
29.644413,7.72,28.333984,7.846373,27.605819293186357,7.935116417932671
29.598822,7.72,28.941074,7.878682,27.740087562196965,7.937750781464853
29.57547,7.72,28.189913,7.8019686,27.713851112697014,7.925187388516402
29.534883,7.72,28.391554,7.827359,27.730644228803833,7.918886970313121
29.49096,7.72,29.142445,7.907334,27.87629762342348,7.927037035226225
29.468164,7.72,28.562738,7.797873,27.907187632622346,7.915727044334079
29.419794,7.72,28.63192,7.8540397,27.94644621910717,7.91468964860735
29.380318,7.72,29.24185,7.8835135,28.074939966709042,7.918104443683728
29.358635,7.72,28.425142,7.802131,28.068128129639877,7.908953264317909
29.313044,7.72,27.940298,7.895641,27.99453996777433,7.9140558134064
29.269121,7.72,28.32743,7.6946034,27.983974791938287,7.89084382524062
29.246881,7.72,28.209394,7.8950624,27.960033387255503,7.896808540045367
29.202957,7.72,28.103325,7.8348036,27.926142160964833,7.894252612835025
29.15848,7.72,28.249464,7.8230605,27.915126807556366,7.890411241662787
29.13624,7.72,29.06111,7.8836617,28.004542761870372,7.894227228583433
29.091204,7.72,28.395636,7.810561,28.007309197523973,7.888959480573858
29.047281,7.72,28.516563,7.828375,28.024429397756276,7.886174835462068
29.025042,7.72,29.204756,7.8790774,28.11748049312692,7.88924704526461
28.977783,7.72,28.468378,7.8176327,28.12234453288508,7.885274743414331
28.935528,7.72,28.568174,7.840442,28.137952430994066,7.884019584711964
28.909952,7.72,29.232185,7.875717,28.221644803960523,7.886474524496505
28.86603,7.72,28.456932,7.8164473,28.22004118609971,7.8826487830143614
28.823774,7.72,27.96858,7.891631,28.1705582394923,7.88654550352651
28.802647,7.72,28.320997,7.692721,28.159766220958367,7.870748529577218
28.753164,7.72,28.097912,7.8795543,28.12904571384053,7.873931316433138
28.723696,7.72,27.937408,7.852373,28.086160318138745,7.874290010798736
28.691448,7.72,27.561588,7.873558,28.012538221964338,7.876518707934686
28.645859,7.72,28.22356,7.673069,28.00429492467521,7.860517094102644
28.609718,7.72,28.375952,7.900752,28.010605870705753,7.865729259224419
28.579695,7.72,28.277739,7.862694,28.008444149105944,7.867241477711602
28.53466,7.72,28.078903,7.8844843,27.98992279278092,7.870478814746399
28.50686,7.72,28.264322,7.8208904,27.988702281554758,7.868117837769515
28.467941,7.72,27.653387,7.726938,27.937417091956995,7.858090012528546
28.424019,7.72,27.602898,7.6741853,27.88572818938124,7.844356487279897
28.397331,7.72,27.778044,7.940781,27.851842236245925,7.852920981828024
28.352852,7.72,27.404419,7.8559227,27.790829590596292,7.85420547550786
28.31282,7.72,27.356062,7.7336473,27.73016659614651,7.845795405165364
28.28669,7.72,28.49314,8.102682,27.761747916483653,7.866463970324164
28.246658,7.72,28.032187,7.9515495,27.756809335879325,7.874362199581109
28.202179,7.72,28.097668,7.9600315,27.757675164563352,7.882435369792008
28.17716,7.72,28.895613,7.812699,27.818911107308217,7.878983466175357
28.12879,7.72,28.21265,7.9155235,27.826726640648054,7.883310508843654
28.08987,7.72,27.708982,7.899126,27.79758294364475,7.886168684178304
28.06763,7.72,28.160925,7.685169,27.803357720371217,7.873242862874219
28.019258,7.72,27.85659,7.8649244,27.78734478893957,7.873914338702813
27.978672,7.72,27.655937,7.8889174,27.758215481227168,7.876242087185371
27.95532,7.72,27.697191,7.813942,27.733911767123608,7.873091863891838
27.90695,7.72,28.453653,7.826686,27.764699452537066,7.870957998310964
27.867476,7.72,27.784445,7.851493,27.747620838730956,7.870634133634994
27.822996,7.72,27.93955,7.794606,27.742614519872102,7.866331603656476
27.757946,7.72,28.734034,7.8492765,27.793379987613072,7.8659837762180675
27.734594,7.72,28.128458,7.85145,27.800663284090724,7.865778613950693
27.689558,7.72,28.261751,7.810295,27.81720009699858,7.862739266793831
27.636183,7.72,28.992096,7.8509307,27.883272807583054,7.862580224437448
27.59782,7.72,28.978706,7.723121,27.946062243495124,7.85373057045636
27.578917,7.72,28.993431,8.019004,28.007584144675235,7.865235730317859
27.534437,7.72,29.235397,7.7404695,28.083165817507616,7.857503724157746
27.489403,7.72,28.224663,7.9034147,28.088095078212024,7.860996972903131
27.461603,7.72,28.078487,7.717403,28.083186769071567,7.851899908715614
27.421572,7.72,27.286053,7.8334346,28.025766893330804,7.8508793176805
27.377092,7.72,27.030073,7.849561,27.953678120769226,7.850963926076746
27.353186,7.72,27.054762,7.799725,27.88615926341728,7.847736068117569
27.312042,7.72,27.73458,7.844273,27.86639510120061,7.847571417123702
27.267008,7.72,27.406286,7.826975,27.826004858358637,7.846269466673732
27.242544,7.72,27.172468,7.8714347,27.77202333026475,7.847941925194501
27.198622,7.72,27.11765,7.756206,27.71676189478389,7.84197818207311
27.153585,7.72,26.530897,7.872772,27.625393447795396,7.843878974223426
27.131346,7.72,26.297482,7.8394203,27.52246109516987,7.843529547064751
27.087423,7.72,26.066975,7.787853,27.40864486048898,7.839820382112366
27.042389,7.72,26.176512,7.815228,27.306635172487596,7.838034507213341
27.022928,7.72,26.006233,7.8224916,27.19781082856255,7.836791754156542
26.979006,7.72,26.101473,7.734475,27.09979820926262,7.829860524855461
26.933971,7.72,26.381765,7.798628,27.02433533562962,7.82736012971622
26.905615,7.72,26.431042,7.820667,26.95563880694791,7.82639668633117
26.862804,7.72,26.598549,7.854886,26.901199517520315,7.827709892256191
26.813877,7.72,27.028479,7.75482,26.877609134145477,7.822489724934208
26.799978,7.72,27.183119,8.075813,26.865920063999724,7.838322190597034
26.75661,7.72,27.863926,7.9249754,26.899880732035896,7.843835691059369
26.710464,7.72,27.505045,8.095044,26.910395107123843,7.8602048815205015
26.687113,7.72,27.389563,8.183174,26.914003715861554,7.881732775490238
26.643745,7.72,26.575361,7.9123178,26.8655757797208,7.884937814148729
26.596487,7.72,25.899008,7.766199,26.775800802199164,7.8785169792012475
