True_X,True_Y,Pred_X,Pred_Y,Pred_X_Smooth,Pred_Y_Smooth
26.687113,7.7200003,25.030304,9.004847,25.05919599533081,8.950661897659302
26.643745,7.7200003,25.080095,8.947119,25.063573625352646,8.950019730461968
26.596489,7.7200003,25.09474,8.971256,25.06162586212158,8.947153091430664
26.575914,7.7200003,25.02151,8.932182,25.059702613136984,8.945147254250266
26.533104,7.7200003,25.074144,8.947261,25.062329292297363,8.943962732950846
26.485289,7.7200003,25.107285,8.948961,25.062567930955154,8.941989458524263
26.467497,7.7200003,25.02012,8.932157,25.061382702418737,8.940391744886126
26.42135,7.7200003,25.04537,8.921513,25.064354578653973,8.939926846822102
26.372423,7.7200003,25.098595,8.944882,25.065516153971355,8.934501965840658
26.35352,7.7200003,25.044096,8.921353,25.064562225341795,8.93296407063802
26.298477,7.7200003,25.04047,8.925089,25.06417719523112,8.929889106750489
26.26623,7.7200003,25.091223,8.930933,25.067247263590495,8.929176394144694
26.244545,7.7200003,25.065432,8.91831,25.06799176534017,8.92803700764974
26.200068,7.7200003,25.045975,8.919621,25.066618474324546,8.926455116271972
26.15559,7.7200003,25.10596,8.933418,25.070498657226562,8.926000658671061
26.1289,7.7200003,25.047728,8.923473,25.074392954508465,8.926923116048178
26.084421,7.7200003,25.065786,8.92405,25.073566945393882,8.92553342183431
26.043278,7.7200003,25.088964,8.925132,25.07849489847819,8.927021725972493
26.022152,7.7200003,25.06756,8.921492,25.082038116455077,8.927699216206868
25.969887,7.7200003,25.085312,8.93017,25.081470616658528,8.927778244018555
25.950983,7.7200003,25.086685,8.925233,25.088141632080077,8.929048538208008
25.910954,7.7200003,25.078323,8.92534,25.091595713297526,8.93052552541097
25.865917,7.7200003,25.103785,8.935349,25.092264048258464,8.930612627665202
25.841454,7.7200003,25.086205,8.924037,25.098094813028972,8.931541570027669
25.796976,7.7200003,25.118015,8.943678,25.101992670694987,8.933863894144695
25.750828,7.7200003,25.093618,8.935251,25.104561360677085,8.935048929850261
25.730257,7.7200003,25.08271,8.932118,25.109917068481444,8.9371213277181
25.68522,7.7200003,25.165497,8.937365,25.113981246948242,8.93902956644694
25.644634,7.7200003,25.097786,8.941776,25.116808319091795,8.941135025024414
25.62184,7.7200003,25.115986,8.934725,25.119213740030926,8.94259344736735
25.575136,7.7200003,25.13519,8.9374075,25.12410062154134,8.944351132710775
25.532326,7.7200003,25.124254,8.958885,25.129714330037434,8.947199312845866
25.510641,7.7200003,25.127495,8.942907,25.131331125895183,8.947693316141764
25.449484,7.7200003,25.147896,8.952578,25.136962890625,8.95010363260905
25.42224,7.7200003,25.146275,8.958794,25.142365137736004,8.95302931467692
25.4,7.7200003,25.129091,8.956815,25.141261291503906,8.954727745056152
25.4,7.7200003,25.114405,8.947216,25.145405705769857,8.955701764424642
25.4,7.741195,25.177088,8.961715,25.150899505615236,8.95962905883789
25.4,7.7662454,25.17041,8.96676,25.152421315511067,8.961027844746907
25.4,7.8120093,25.142267,8.951088,25.15534439086914,8.961361376444499
25.4,7.8365774,25.178095,8.971406,25.158223215738932,8.963596725463868
25.4,7.863554,25.163744,8.976004,25.162619400024415,8.965206654866536
25.4,7.907872,25.14894,8.962841,25.16924616495768,8.967319170633951
25.4,7.9314766,25.159952,8.956387,25.17210439046224,8.968143272399903
25.4,7.9603806,25.198393,8.993634,25.177827453613283,8.969805908203124
25.4,8.003254,25.158016,8.958389,25.17866668701172,8.971281560262044
25.4,8.02734,25.1681,8.963888,25.17958793640137,8.971873728434245
25.4,8.056244,25.170677,8.976438,25.17822125752767,8.972631899515788
25.4,8.099117,25.213839,8.976727,25.181903457641603,8.974555079142252
25.4,8.132838,25.245676,8.990481,25.183742904663085,8.975058110555013
25.4,8.171858,25.171965,8.969176,25.185160446166993,8.975970458984374
25.4,8.210396,25.20025,8.972156,25.18954480489095,8.977899106343587
25.4,8.249415,25.189676,8.98385,25.186595280965168,8.977648480733235
25.4,8.289399,25.184229,8.975642,25.19434051513672,8.980129686991374
25.4,8.32601,25.121767,8.9624605,25.197337595621743,8.981534639994303
25.4,8.364548,25.233328,9.000254,25.199713897705077,8.982534344991048
25.4,8.383817,25.191336,8.983549,25.201530075073244,8.984438769022624
25.4,8.422836,25.170202,8.976526,25.204070154825846,8.98481814066569
25.4,8.460893,25.225718,8.985316,25.208047358194985,8.98555793762207
25.4,8.502803,25.15415,8.989875,25.215373102823893,8.988910230000814
25.4,8.539413,25.274195,8.995607,25.219103622436524,8.98933188120524
25.4,8.557238,25.213057,8.984962,25.229284032185873,8.990583928426107
25.4,8.596257,25.206322,8.991433,25.2411013285319,8.993409220377604
25.4,8.636241,25.241081,9.005293,25.24246292114258,8.993749936421713
25.4,8.653583,25.283777,8.996172,25.254557673136393,8.994933191935221
25.4,8.692602,25.231623,8.980273,25.267755381266277,8.997826385498048
25.4,8.73114,25.310137,9.02244,25.279897181193032,8.999483172098795
25.4,8.7499275,25.245634,8.990174,25.295890935262044,9.001346079508464
25.4,8.787984,25.336935,8.994423,25.311978658040363,9.004047457377116
25.4,8.826522,25.299026,9.00484,25.330629094441733,9.006368764241536
25.4,8.847236,25.253752,9.005364,25.344123713175456,9.009705734252929
25.4,8.884329,25.372757,9.001298,25.362019729614257,9.01112174987793
25.4,8.931538,25.368168,9.019924,25.378137334187826,9.01519718170166
25.4,8.956106,25.407845,9.010168,25.39110018412272,9.018868255615235
25.4,8.980674,25.394056,9.017818,25.39977544148763,9.019117863972982
25.4,9.026919,25.51551,9.036128,25.417803700764974,9.023859723409016
25.4,9.051005,25.492813,9.019782,25.428985341389975,9.027559343973795
25.4,9.098697,25.408741,9.041488,25.441683197021483,9.030799102783202
25.4,9.135307,25.509521,9.026533,25.459667205810547,9.035034434000652
25.4,9.17529,25.525541,9.057303,25.471879323323567,9.040933672587077
25.4,9.1940775,25.426065,9.035339,25.475871022542318,9.046067110697429
25.4,9.232615,25.440266,9.026184,25.485833358764648,9.05154857635498
25.4,9.270672,25.516058,9.061302,25.49295819600423,9.056657600402833
25.4,9.289459,25.50466,9.049917,25.48970095316569,9.060467338562011
