True_X,True_Y,Pred_Raw_X,Pred_Raw_Y,Pred_KF_X,Pred_KF_Y
3.4167452,0.5546052,3.1404412,0.52799124,3.1404411792755127,0.5279912352561951
3.432364,0.56005067,3.1316686,0.5374661,3.133422374725342,0.5355718731880188
3.442566,0.5640821,3.151344,0.5417737,3.1457108193009717,0.5411392548246108
3.4546282,0.5692632,3.1675482,0.53619814,3.1623023946488034,0.5393308903480606
3.4663136,0.57480866,3.2219746,0.52649087,3.2025620700759028,0.5322816147549729
3.477952,0.5804342,3.2460186,0.52704614,3.2356941058799262,0.5288470019964717
3.490892,0.587455,3.2839546,0.5167307,3.2717023929224,0.5220016758735972
3.500184,0.5928378,3.2901664,0.51545584,3.2952493831118876,0.5173627887728224
3.509681,0.5983306,3.307144,0.52395767,3.3160091173368778,0.5178839911874729
3.5191026,0.6040245,3.2598186,0.5597821,3.3114941042832866,0.5315559329374708
3.527002,0.60891724,3.3145676,0.56995773,3.325784493279314,0.5448484534840992
3.536142,0.61502296,3.3823082,0.55726075,3.3570087205672623,0.5504670270673474
3.5451992,0.6213476,3.4237394,0.57802993,3.3920946231131266,0.5609324824217737
3.5566943,0.6300268,3.4071567,0.61277443,3.412895318335765,0.5790561021608296
3.5666268,0.637699,3.4680107,0.62945306,3.4449347064381532,0.5978024754662479
3.5736446,0.64336836,3.4937937,0.6272867,3.475973342790775,0.6117515290356825
3.5834308,0.65162206,3.5373383,0.62182575,3.5110092561759996,0.6209299841024589
3.5928037,0.6602528,3.5810726,0.62772804,3.549285547672462,0.6292596219000604
3.601846,0.66899663,3.5660036,0.63478273,3.574507954417284,0.6371961114793356
3.6095915,0.6767779,3.5342631,0.6305296,3.584381848637592,0.6418265838982787
3.6201634,0.6893922,3.5357091,0.63368136,3.5901855352226453,0.6456502859078075
3.6280987,0.6985985,3.5540838,0.6471029,3.5972406441904012,0.6515413433663433
3.6363902,0.7089189,3.5703065,0.65088886,3.6050597166380283,0.6567129610513375
3.6446025,0.71914977,3.6082819,0.65585166,3.6194417487865933,0.6616076333530365
3.652394,0.73030734,3.5677288,0.6463456,3.61902864825619,0.6625154041762586
3.6611812,0.7420852,3.6205072,0.65873617,3.6305541227478892,0.6658046490572788
3.670403,0.75291854,3.6154552,0.65221584,3.637358212767812,0.6662568599707905
3.6717064,0.75440514,3.5822139,0.65255773,3.6328479212239806,0.6661399244206835
3.686783,0.7699382,3.5931964,0.6397838,3.6304405522802616,0.6621907112704172
3.6949332,0.77781993,3.6018765,0.64717424,3.629499652028935,0.6603446610915624
3.7075732,0.7894307,3.6059167,0.6314823,3.6287988935630717,0.6543718740723854
3.7175784,0.7980646,3.6555367,0.63717544,3.640374876818904,0.6505691806345091
3.734084,0.81103826,3.6222956,0.64217293,3.640816908622662,0.648552351497682
3.7443736,0.81912345,3.619736,0.65051866,3.6397624562048065,0.6489993065956304
3.7564697,0.8278611,3.6453052,0.678901,3.644897896314876,0.6568070076148262
3.7684753,0.83627397,3.671793,0.6903312,3.6556302464439647,0.6664105860431101
3.7795396,0.84333396,3.7060807,0.698948,3.6731405054982273,0.676675438480504
3.788907,0.84914297,3.6977725,0.71423626,3.6851684596790517,0.6891091314967565
3.8003328,0.8557724,3.73188,0.7454946,3.7034515185740835,0.7074284895822485
3.8101583,0.8611506,3.7278829,0.7555791,3.717004018718928,0.7250585148736971
3.8232288,0.86781603,3.7487605,0.7581871,3.732889061119317,0.7399354374643436
3.8350744,0.8737971,3.6873775,0.74761677,3.72918991056092,0.748863127716829
3.841812,0.8766915,3.7082863,0.772147,3.730315059454896,0.7618206554523277
3.8554015,0.8831975,3.745128,0.7495988,3.7399280519184868,0.7658956412213309
3.8656974,0.887613,3.7568388,0.75402725,3.750289185290794,0.7694366322062095
3.8777728,0.8923386,3.7716577,0.77841747,3.7620670938780996,0.777834297011675
3.8884666,0.89643145,3.766276,0.791885,3.769728933735463,0.7875793891905694
3.897124,0.89963764,3.7483623,0.8210406,3.7705739264274145,0.8025628880270199
3.9078467,0.90330195,3.789631,0.8379667,3.7811298904847686,0.8187642910074961
3.9203856,0.9070152,3.7891784,0.82674766,3.7891355339424475,0.8285374334864303
3.9333289,0.9105604,3.8383021,0.8477456,3.807889029139296,0.841175381525041
3.9458792,0.9136503,3.8412113,0.87135863,3.823670569218831,0.8569341952994373
3.9533057,0.9153883,3.85112,0.8725888,3.8385914297081793,0.8694503701288571
3.9777393,0.91996944,3.887933,0.8857218,3.8597153404009945,0.882248377373674
3.992226,0.9225304,3.9452245,0.9027629,3.891376200658166,0.8962888149666707
4.005189,0.92387587,3.9464674,0.87862146,3.9171570321261346,0.9005992757747375
4.0161023,0.92535424,3.9394243,0.8966537,3.9354859036356054,0.9076511877703066
4.027277,0.9264543,3.9098365,0.8830829,3.9414431672193646,0.90889067368766
4.03839,0.92723507,3.9409034,0.87695736,3.9527479967955665,0.9072133686140017
4.047789,0.92773527,3.9407015,0.8461999,3.9605902845493057,0.8967730801961252
4.059034,0.92803705,3.979297,0.8386542,3.9757054510739684,0.885145475447013
4.0721464,0.92814726,3.9875567,0.8391337,3.9891670051778956,0.8748951223905116
4.0833364,0.9280032,4.043929,0.8509891,4.013781391468793,0.8690475859852579
