True_X,True_Y,Pred_Raw_X,Pred_Raw_Y,Pred_KF_X,Pred_KF_Y
2.7499568,3.1017177,2.8169441,2.9403782,2.777420264170106,2.8943655083111133
2.7405112,3.094298,2.8224273,2.9733815,2.7779145716859004,2.9021813493254514
2.728349,3.0840733,2.8275373,2.9926355,2.7813260701376965,2.9157231651002045
2.7150385,3.0715156,2.841292,3.0156124,2.789216893524205,2.934687005311215
2.705163,3.061768,2.836547,3.0094602,2.7958068885145058,2.950197216467208
2.6972919,3.0534937,2.8380961,3.0231574,2.8026453560284352,2.9675113977720002
2.68814,3.0434835,2.833583,3.0222678,2.807879692556217,2.9822068374995823
2.679137,3.0328312,2.8278587,3.0162508,2.811237890405878,2.99302887219046
2.6704073,3.0217557,2.8316107,3.0220356,2.815337837977258,3.0034269678883776
2.6635013,3.012652,2.8215923,3.0118742,2.816373434849074,3.0091670869040077
2.6554894,3.0016277,2.8090363,2.9891946,2.814057447841494,3.0075837873755065
2.6491346,2.9923234,2.8018372,2.978154,2.810272282520324,3.002822005426672
2.6426027,2.982759,2.7951784,2.9698076,2.8054118885565495,2.9961752731506373
2.6355042,2.9712095,2.7866006,2.9655929,2.799186616000736,2.98915067602964
2.628475,2.9593234,2.7902741,2.9700618,2.7950646433363775,2.984224441692129
2.6230462,2.9491656,2.7987578,2.9830263,2.794053016144294,2.9834295852936425
2.6168644,2.9369752,2.7870283,2.9758184,2.7904211159873076,2.9809431896092042
2.611256,2.924662,2.7855363,2.9840791,2.7872180666465676,2.9810685731402313
2.6058457,2.9121447,2.7700977,2.9654987,2.7807526344448656,2.976420914115027
2.6007462,2.89953,2.752495,2.937657,2.7709669601970526,2.96529173745712
2.5932794,2.880129,2.7418072,2.9304214,2.7602355282287103,2.954117946206236
2.5861437,2.8585093,2.7244556,2.9093552,2.7470656077028366,2.93944798807933
2.5822315,2.8432715,2.7096164,2.889247,2.732590398055626,2.922200104575779
2.5774784,2.8254673,2.6933339,2.8705654,2.7167598185757997,2.9033109622449835
2.5746355,2.8121247,2.6905015,2.8664062,2.7034259098830464,2.8870128811752243
2.571878,2.7963352,2.6791031,2.8427317,2.6901011070394913,2.867994948848586
2.5697825,2.780372,2.6769538,2.8325856,2.6792742894327204,2.850324644405975
2.56838,2.7655482,2.6714232,2.812866,2.6697424464019837,2.8314369443958403
2.5670059,2.7485228,2.6690667,2.7981591,2.662150468168299,2.812928119177276
2.5661268,2.733342,2.6597397,2.7797222,2.6543708888624575,2.7938704329080877
2.564882,2.7118678,2.6529078,2.7607777,2.647045344212379,2.7742985309336072
2.5639493,2.6926365,2.641827,2.7348707,2.6389637103004393,2.75255126264306
2.562845,2.670556,2.6242478,2.7179568,2.6285099190742263,2.7313876292328123
2.5604296,2.6448221,2.6142383,2.6928487,2.618008418147558,2.708676888349707
2.5591261,2.6200368,2.5872228,2.6609292,2.603046098520126,2.682951081298883
2.5576334,2.5992944,2.5790448,2.640258,2.5892486793164595,2.657699885513084
2.5570347,2.593349,2.5762925,2.6308393,2.577945702139078,2.635916108516215
2.554133,2.5470827,2.5659482,2.6104279,2.566829741953877,2.614295848817679
2.5531552,2.5300872,2.5562305,2.5911624,2.556045334672292,2.5931423579325443
2.5522738,2.5079691,2.5441315,2.5758777,2.544924470824887,2.573446552669035
2.5506852,2.4877195,2.5430741,2.566344,2.5364032131580596,2.5565000638208475
2.5499785,2.4703321,2.5321302,2.542045,2.5275052033058056,2.5380103842355917
2.5497742,2.453663,2.5201902,2.5112832,2.5179899369580516,2.516468429821819
2.5488625,2.4369993,2.5130312,2.4819107,2.5091750509153874,2.4926806796680454
2.548343,2.4174762,2.5047219,2.4454894,2.5006404980782135,2.465177207753427
2.548104,2.4034429,2.50137,2.4302607,2.4936172921658804,2.440125013630029
2.547541,2.3814094,2.4990504,2.4171135,2.488121356352259,2.4178050615374507
2.5472379,2.362403,2.4954116,2.3991747,2.4835308608032993,2.396603528282823
2.5467465,2.3458545,2.4909596,2.3795638,2.4794332091404025,2.3759165351943365
2.5467155,2.3247335,2.4858851,2.3573785,2.4755232848082978,2.3549781391996776
2.546766,2.3038838,2.4842815,2.3407316,2.4726143811414225,2.3352535919010964
2.546403,2.2885208,2.486745,2.3288918,2.471558007833886,2.317800252979585
2.5456402,2.272984,2.4890368,2.3080583,2.471960373017712,2.299889822330884
2.5444682,2.2604334,2.4920452,2.2798162,2.4737001588479495,2.2795931725789433
2.5428085,2.2456367,2.4935424,2.274428,2.476081665656941,2.263201392017792
2.5410476,2.233348,2.4928398,2.2496028,2.4783282542670304,2.245037067496579
2.5386276,2.2208436,2.4975815,2.23883,2.481784692174365,2.228980025160072
2.53544,2.2056181,2.50144,2.2222068,2.48595338640122,2.213153596432558
2.5348356,2.200714,2.504802,2.2179687,2.490506476316772,2.200703730273267
2.5330207,2.1931217,2.5080242,2.2009168,2.4952612037115434,2.187714706977756
2.5241451,2.1607022,2.503289,2.2018492,2.498026290989886,2.1788714839377707
2.5203054,2.1458864,2.5034173,2.1995897,2.500304522600407,2.1726320798055476
2.515233,2.1282115,2.4999049,2.2064433,2.501189020553324,2.1708506549638953
2.5100021,2.1130261,2.500901,2.2028167,2.502053331828956,2.1699550263817815
2.5068507,2.1002402,2.4967835,2.204646,2.501571361308092,2.171034640305541
2.4984918,2.0728264,2.4914894,2.1967406,2.4996477227469076,2.1710578840032024
2.491482,2.0486526,2.492837,2.180568,2.498265434984815,2.167835474738412
2.487224,2.0309527,2.4932246,2.168417,2.4971370768644903,2.1627689652600175
2.4820485,2.013563,2.4912324,2.1600888,2.4956325695806667,2.1570671002036086
2.475004,1.9907421,2.4945931,2.140474,2.4952304702834534,2.147845265087668
2.467041,1.9636672,2.4931076,2.1253326,2.4945207062458503,2.1367930159719184
2.4637098,1.9528892,2.4888136,2.1193047,2.4928199101935107,2.1266133787958186
2.4550064,1.9238371,2.4881768,2.1048703,2.491243200935475,2.115040862505571
2.450133,1.9082787,2.4861858,2.086285,2.4894403499433064,2.1012446724373652
2.4439085,1.8873096,2.4887772,2.0726347,2.488660835162616,2.0869115992462826
2.438851,1.8712634,2.49337,2.052984,2.4892898676832655,2.0706400256292263
2.434147,1.8554244,2.489311,2.0364656,2.4888504905382205,2.0536253346725517
2.4291515,1.8396219,2.485663,2.0039616,2.4875902297709978,2.0319029563028153
2.4245155,1.823684,2.4831069,1.9756795,2.485917229157573,2.007392266234253
2.4199684,1.8073983,2.4859157,1.945807,2.4853075281458374,1.980261359740551
2.4146047,1.7885537,2.4914472,1.9175909,2.4863262133049164,1.9515225550030744
