True_X,True_Y,Pred_Raw_X,Pred_Raw_Y,Pred_KF_X,Pred_KF_Y
4.1467066,3.3053904,3.9468665,3.340023,3.9834114349884424,3.376922291037385
4.1552377,3.305793,3.9969594,3.3305414,3.9947336542377245,3.362531030928846
4.170321,3.3064842,4.0028086,3.325586,4.004711032902619,3.3493763113920854
4.180476,3.3069484,4.002681,3.3366764,4.011974308678629,3.341643614167231
4.1904173,3.3076127,4.0334005,3.3250208,4.025010718853571,3.3326947568956573
4.2004576,3.308153,4.057316,3.3360202,4.041212786341144,3.3286644215145524
4.2104073,3.3087602,4.0301485,3.3238983,4.046699221227391,3.322802081895851
4.2191353,3.3091598,4.077238,3.3403034,4.062422474700981,3.322801460395887
4.2274203,3.3094869,4.081113,3.340197,4.07561858423786,3.3234459105194536
4.2375827,3.3099067,4.0902395,3.3242905,4.0879623226528885,3.3204086034866553
4.247797,3.310339,4.102995,3.2786632,4.1005011728143215,3.3063896163042386
4.255929,3.3109162,4.1236095,3.2835615,4.115246470515831,3.2962489683053486
4.262711,3.311298,4.1197476,3.290816,4.125450227360915,3.2901669055674128
4.27452,3.311781,4.1305585,3.2937732,4.135593465324377,3.2864721751625896
4.284572,3.312417,4.141111,3.3110547,4.145650116538163,3.288540197453949
4.294613,3.3131485,4.1731763,3.3053842,4.161284271051979,3.2894511095055052
4.304746,3.3137114,4.2034945,3.3061967,4.18121318564711,3.290948707145827
4.316756,3.3144202,4.228931,3.2922711,4.203437877927222,3.289001540175633
4.325106,3.3149278,4.2281427,3.307104,4.220628004811088,3.291565522167676
4.3368993,3.315687,4.252088,3.3082829,4.239872434316275,3.294364708532086
4.351834,3.316762,4.2366347,3.3241158,4.250518138856644,3.3011052017820868
4.366977,3.3177266,4.2873363,3.3180768,4.2710988145830555,3.305390233183086
4.3788795,3.318478,4.3285766,3.3293698,4.297702949407349,3.3119943945592563
4.390652,3.3192787,4.322609,3.3238983,4.316981124442833,3.316110432174645
4.402483,3.3201091,4.3418016,3.3321254,4.33645326868099,3.321600228667402
4.4126816,3.3207915,4.38718,3.2997282,4.362901515810582,3.3175928057360142
4.4263306,3.3216124,4.404347,3.2852278,4.387857292634864,3.31015641485564
4.436372,3.3223815,4.3804073,3.295236,4.400668080011739,3.3063210436773947
4.4481707,3.3231514,4.353517,3.2817924,4.402324281949818,3.299548482339578
4.4580536,3.323771,4.35175,3.2987885,4.401209851877297,3.2983053914606915
4.468281,3.3245633,4.3526883,3.2950726,4.398730904947601,3.296434579772608
4.478418,3.3250961,4.3762574,3.2738395,4.401289923325196,3.2894510999100657
4.489911,3.3259425,4.383751,3.237742,4.404176423273051,3.2742586377393113
4.501633,3.3268514,4.4037027,3.2330596,4.410737866410488,3.260409455874319
4.515103,3.3277912,4.3587313,3.2459586,4.403560814191808,3.2524996666287165
4.5318794,3.328865,4.4051614,3.2494247,4.408670908490836,3.247311555366076
4.5470595,3.3299356,4.388662,3.2544672,4.407998451965509,3.244878442135753
4.5537744,3.3303583,4.409702,3.2593298,4.412257308441163,3.2447205976512126
4.573785,3.3318462,4.4003325,3.2641397,4.412856213349519,3.2464225732798675
4.5873766,3.3327568,4.450201,3.259194,4.425850360388864,3.247068136359177
4.599256,3.334537,4.418296,3.2462337,4.428046030994718,3.244623904293431
4.6095524,3.3359559,4.4217134,3.2288957,4.430186269466686,3.2383490586382004
4.622297,3.3373652,4.4328117,3.2466197,4.434342051890688,3.237982959208328
4.633569,3.338117,4.4574356,3.2733681,4.4437883384376695,3.245035182120811
4.6489897,3.3384311,4.495164,3.272508,4.461150657036226,3.251108489914189
4.658514,3.3382032,4.51494,3.2595532,4.480451077891745,3.25303133704573
4.669857,3.3375533,4.5711064,3.2657583,4.510712062442503,3.2563240157006357
4.680994,3.3369937,4.5658793,3.2556052,4.534019558512054,3.25646527194342
4.691991,3.336065,4.5571194,3.2552829,4.550170792317421,3.2564523104327163
4.7081046,3.3342552,4.546509,3.2735639,4.55959491505752,3.2611755126035207
4.720856,3.3325412,4.6401453,3.2718904,4.590524922032124,3.2647031054838083
4.732094,3.3306758,4.6478987,3.27208,4.617304922089652,3.2676345495413015
4.7451086,3.3285336,4.6412272,3.2502172,4.636518302584681,3.2642569086407605
4.753847,3.3266046,4.631757,3.2743073,4.648416168994343,3.267518307219684
4.762821,3.3246393,4.6765475,3.277176,4.668270254926004,3.2709379994504233
4.77155,3.3222692,4.711748,3.2803457,4.692453284719824,3.274532134020228
4.782316,3.3192444,4.710173,3.2995374,4.7106460806247314,3.2824261415659937
4.792963,3.316296,4.7077627,3.305948,4.7234360621915785,3.2905901446796038
