True_X,True_Y,Pred_X,Pred_Y,Pred_Smooth_X,Pred_Smooth_Y
15.878,6.6641026,14.984993,11.0967655,14.984992980957031,11.096765518188477
15.878,6.7169437,16.015041,9.914732,15.500018119812012,10.505746841430664
15.878,6.813818,16.063204,9.93186,15.934499295972229,10.049071856709526
15.878,6.9182377,16.068813,9.987551,16.156747411930052,9.854877952426374
15.878,6.968561,16.056448,10.038984,16.246123124811998,9.804626831859302
15.878,7.067953,16.0563,10.1020565,16.28141461501095,9.82247752985127
15.878,7.169855,16.053932,10.14245,16.291947939687194,9.860761779425012
15.878,7.2201786,16.06337,10.200598,16.29560670260688,9.914360846082378
15.878,7.3195705,16.08288,10.236456,16.300100836980576,9.967565205050402
15.878,7.426508,16.108934,10.230173,16.30805224715044,10.005826241822815
15.878,7.470541,16.122555,10.204039,16.315025971030853,10.027736730907451
15.878,7.571188,16.137,10.1905,16.321902396283164,10.041730346887425
15.878,7.673094,16.155369,10.175043,16.32998042898851,10.04947221406918
15.878,7.725931,16.159225,10.194204,16.335538308294083,10.061084812589721
15.878,7.8215466,16.147633,10.189493,16.33581004033411,10.069917229464652
15.878,7.92597,16.11278,10.297297,16.327150182255604,10.10118622470294
15.878,7.9750347,16.07258,10.41646,16.31067414320727,10.15184705402905
15.878,8.076941,16.026417,10.603201,16.28706574194514,10.230756150030604
15.878,8.1775875,15.99707,10.729296,16.261106220959316,10.320350263560966
15.878,8.230429,15.97926,10.824591,16.23543121133199,10.41279281040702
15.878,8.328558,15.968198,10.897596,16.211216737328236,10.503583963681503
15.878,8.430464,15.937851,11.041731,16.185071081119855,10.604659800453296
15.878,8.480787,15.965308,11.073408,16.16654604233846,10.696280595758639
15.878,8.585207,15.987856,11.0998745,16.153622489316287,10.779205370217777
15.878,8.68334,16.02666,11.108149,16.147791261419787,10.852144906237276
15.878,8.733664,16.089283,11.097723,16.15132035531883,10.91399797884329
15.878,8.834311,16.168083,10.970751,16.165001171339526,10.950460916889089
15.878,8.933699,16.21794,10.828665,16.183490706766722,10.96328128779745
15.878,8.985281,16.224869,10.723524,16.20057813550226,10.960601544256928
15.878,9.085928,16.18095,10.768572,16.210111247471623,10.963321076873303
15.878,9.186575,16.153889,10.883417,16.215144797727973,10.979189873327611
15.878,9.236898,16.13388,10.899866,16.217096295787385,10.994920499123825
