timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,mac_e4_5e_1b_ad_00_24_RSSI,mac_e4_5e_1b_ad_00_24_distance,mac_28_bd_89_ca_2d_a3_RSSI,mac_28_bd_89_ca_2d_a3_distance,mac_cc_f4_11_44_d8_b8_RSSI,mac_cc_f4_11_44_d8_b8_distance,mac_28_bd_89_ed_c9_6d_RSSI,mac_28_bd_89_ed_c9_6d_distance,mac_cc_f4_11_36_64_98_RSSI,mac_cc_f4_11_36_64_98_distance,mac_28_bd_89_f3_a5_77_RSSI,mac_28_bd_89_f3_a5_77_distance,x_coord,y_coord
1753006505456,-0.65563339,0.4480560421943664,7.5272216796875,0.4795288443565368,0.2622137069702148,-0.179594249,7.368750095367432,-52.48125076,-50.70000076,-85.0,77982.0,-70.0,20107.0,-74.0,12261.0,-84.0,37764.0,-79.0,70523.0,-78.0,30924.0,15.878,15.151130822596631
1753006505521,-0.988833964,0.745364248752594,8.83250617980957,0.4166097939014435,0.2774853408336639,-0.113468133,7.781250476837158,-51.13125229,-50.96250153,-85.0,77324.0,-71.5,22022.0,-73.5,12328.5,-82.5,36732.5,-79.0,70130.0,-76.5,30665.0,15.878,15.238709613478694
1753006505586,-1.596610904,0.1196411326527595,10.856834411621094,0.0499381944537162,0.1262962967157364,0.1954767256975174,6.656250476837158,-52.29375076,-48.80625153,-85.0,77324.0,-71.5,22022.0,-73.5,12328.5,-82.5,36732.5,-79.0,70130.0,-76.5,30665.0,15.878,15.326288404360755
1753006505651,-2.642872572,-0.574875653,11.190633773803713,-0.438906342,-0.055588696,0.5613847374916077,8.71875,-52.85625076,-49.42500305,-85.0,77324.0,-71.5,22022.0,-73.5,12328.5,-82.5,36732.5,-79.0,70130.0,-76.5,30665.0,15.878,15.413867195242815
1753006505716,-1.591227055,-1.835294962,11.666805267333984,-0.094684042,-0.259006679,0.0897971242666244,5.006250381469727,-51.18750381,-50.26875305,-85.0,76666.0,-73.0,23937.0,-73.0,12396.0,-81.0,35701.0,-79.0,69737.0,-75.0,30406.0,15.878,15.501445986124878
1753006505780,-2.523231506,-0.401396006,9.021539688110352,-0.425314605,0.1391244530677795,0.0226019974797964,5.287500381469727,-51.03750229,-50.51250076,-83.5,76684.0,-73.0,22382.0,-74.5,12949.0,-82.0,36532.5,-77.5,69744.5,-74.0,30127.5,15.878,15.589024777006939
1753006505846,-1.73898387,0.1489532142877578,9.055039405822754,-0.017867794,-0.292604238,0.1963930279016494,6.750000476837158,-51.26250076,-52.42500305,-83.5,76684.0,-73.0,22382.0,-74.5,12949.0,-82.0,36532.5,-77.5,69744.5,-74.0,30127.5,15.878,15.676603567889
1753006505912,-0.608973384,1.1216355562210083,6.379863262176514,0.1290451884269714,-0.432339549,0.192422404885292,4.893750190734863,-50.71875381,-51.31875229,-82.0,76702.0,-73.0,20827.0,-76.0,13502.0,-83.0,37364.0,-76.0,69752.0,-73.0,29849.0,15.878,15.764182358771063
1753006505976,-0.649053156,1.2346965074539185,8.404789924621582,0.1434005051851272,-0.188604504,0.0748309344053268,2.325000047683716,-51.67500305,-51.46875381,-85.5,75883.0,-69.5,23936.0,-74.5,14102.5,-82.5,38267.5,-76.0,69649.5,-71.5,29708.5,15.878,15.851761149653123
1753006506042,-0.69212395,0.50129634141922,10.660024642944336,0.0621554926037788,-0.027336199,-0.074372783,1.950000047683716,-51.09375381,-51.13125229,-85.5,75883.0,-69.5,23936.0,-74.5,14102.5,-82.5,38267.5,-76.0,69649.5,-71.5,29708.5,15.878,15.939339940535184
1753006506106,-1.412363529,-0.208773777,12.585050582885742,-0.111940973,-0.11759147,-0.44929105,3.4125001430511475,-51.16875076,-51.86250305,-89.0,75064.0,-66.0,27045.0,-73.0,14703.0,-82.0,39171.0,-76.0,69547.0,-70.0,29568.0,15.878,16.026918731417247
1753006506172,-0.890728235,-1.03549397,12.626925468444824,0.4331031143665313,0.444404125213623,-0.322994739,2.4750001430511475,-50.73750305,-52.20000076,-87.0,73062.0,-67.5,26799.5,-77.0,13365.0,-81.5,37424.0,-78.5,68272.5,-74.5,28351.0,15.878,16.114497522299306
1753006506237,-1.18743825,-0.875773072,9.431310653686523,-0.214566261,0.2420551627874374,0.0473420210182666,5.34375,-50.81250381,-50.86875153,-87.0,73062.0,-67.5,26799.5,-77.0,13365.0,-81.5,37424.0,-78.5,68272.5,-74.5,28351.0,15.878,16.20207631318137
1753006506305,-1.137787223,-0.965503931,8.495118141174316,-0.360104799,-0.210901067,-0.062308207,5.887500286102295,-51.69375229,-51.35625076,-87.0,73062.0,-67.5,26799.5,-77.0,13365.0,-81.5,37424.0,-78.5,68272.5,-74.5,28351.0,15.878,16.28965510406343
1753006506368,-1.178465128,0.1130608692765235,7.669594764709473,0.088575392961502,-0.107054055,-0.232739478,4.650000095367432,-50.17500305,-50.62500381,-85.0,71060.0,-69.0,26554.0,-81.0,12027.0,-81.0,35677.0,-81.0,66998.0,-79.0,27134.0,15.878,16.37723389494549
1753006506432,-1.60977149,0.9559326171875,7.028916358947754,0.3878991305828094,0.1802051067352295,-0.007024945,6.206250190734863,-50.02500153,-51.20625305,-86.0,73145.0,-67.0,26519.0,-79.0,13932.5,-81.5,37058.5,-81.5,67829.0,-74.5,28599.0,15.878,16.464812685827553
1753006506497,-1.183250785,0.5994020700454712,9.89970588684082,0.42088583111763,0.2805396616458893,0.3961458206176758,6.412500381469727,-53.06250381,-50.66250229,-86.0,73145.0,-67.0,26519.0,-79.0,13932.5,-81.5,37058.5,-81.5,67829.0,-74.5,28599.0,15.878,16.552391476709616
1753006506562,-1.169492126,-0.499501735,11.105688095092772,-0.137597293,-0.087811813,0.457843154668808,4.181250095367432,-52.51875305,-49.59375381,-87.0,75230.0,-65.0,26484.0,-77.0,15838.0,-82.0,38440.0,-82.0,68660.0,-70.0,30064.0,15.878,16.639970267591675
1753006506627,-1.509272933,-1.214955688,11.764910697937012,-0.493731469,-0.002138027,0.3530798554420471,4.743750095367432,-52.85625076,-51.75000381,-84.5,75254.5,-67.0,26049.5,-78.5,14782.0,-78.5,37221.0,-82.0,68320.5,-74.0,29239.0,15.878,16.727549058473738
1753006506692,-2.340180635,-1.109671474,11.2037935256958,-0.068264142,0.0505490601062774,-0.089797124,5.475000381469727,-52.91250229,-51.75000381,-84.5,75254.5,-67.0,26049.5,-78.5,14782.0,-78.5,37221.0,-82.0,68320.5,-74.0,29239.0,15.878,16.8151278493558
1753006506757,-3.243471146,-0.049651071,8.94556713104248,-0.369725913,-0.007024945,0.2498437017202377,4.912500381469727,-54.00000381,-50.68125153,-82.0,75279.0,-69.0,25615.0,-80.0,13726.0,-75.0,36002.0,-82.0,67981.0,-78.0,28414.0,15.878,16.90270664023786
1753006506823,-1.165304661,0.3619144260883331,7.172485828399658,0.1475238502025604,-0.20479241,0.2623664140701294,2.137500047683716,-52.03125381,-52.68750381,-82.0,74593.0,-68.0,25865.0,-79.0,13760.5,-75.5,36299.5,-82.5,67684.5,-80.0,28755.5,15.878,16.990285431119922
1753006506888,-0.543768942,1.4362918138504028,6.008377552032471,-0.008093959,0.0597120337188243,0.2628245651721954,4.181250095367432,-53.30625153,-53.73750305,-82.0,74593.0,-68.0,25865.0,-79.0,13760.5,-75.5,36299.5,-82.5,67684.5,-80.0,28755.5,15.878,17.077864222001985
1753006506952,-1.269392371,1.1353943347930908,9.80817985534668,0.173943743109703,0.22937972843647,0.3063486814498901,4.21875,-53.17500305,-52.55625153,-82.0,73907.0,-67.0,26115.0,-78.0,13795.0,-76.0,36597.0,-83.0,67388.0,-82.0,29097.0,15.878,17.165443012884044
1753006507017,-1.278365493,0.25064817070961,11.730215072631836,0.0505490601062774,-0.207694024,0.2107483446598053,3.7687501907348633,-53.36250305,-51.09375381,-81.5,74368.5,-68.5,23946.0,-75.0,14300.0,-77.0,36804.5,-80.0,67959.5,-77.0,28706.5,15.878,17.253021803766107
1753006507082,-0.776470959,-0.018544376,12.683754920959473,0.0861319303512573,-0.668133378,-0.42195484,3.3000001907348637,-54.73125076,-51.69375229,-81.5,74368.5,-68.5,23946.0,-75.0,14300.0,-77.0,36804.5,-80.0,67959.5,-77.0,28706.5,15.878,17.34060059464817
1753006507147,0.244067907333374,-0.615553617,11.58425235748291,0.2848156988620758,0.4027126133441925,-0.581848681,3.431250095367432,-54.61875153,-52.65000153,-81.0,74830.0,-70.0,21777.0,-72.0,14805.0,-78.0,37012.0,-77.0,68531.0,-72.0,28316.0,15.878,17.42817938553023
1753006507212,-1.841277003,-0.963111103,9.948160171508787,-0.057879437,0.2716821134090423,-0.215482548,2.34375,-56.19375229,-51.01875305,-82.5,73819.0,-70.5,22576.5,-74.0,15148.0,-78.5,37512.5,-78.0,68047.5,-71.0,28203.5,15.878,17.51575817641229
1753006507277,-1.287936807,-0.736989379,8.515457153320312,-0.289855331,-0.253967047,-0.430812389,4.856250286102295,-56.83125305,-49.55625153,-82.5,73819.0,-70.5,22576.5,-74.0,15148.0,-78.5,37512.5,-78.0,68047.5,-71.0,28203.5,15.878,17.603336967294354
1753006507342,-1.611566067,0.6089733839035034,7.503293514251709,0.194254994392395,-0.072540194,-0.582306862,7.387500286102295,-55.83750153,-50.92500305,-82.5,73819.0,-70.5,22576.5,-74.0,15148.0,-78.5,37512.5,-78.0,68047.5,-71.0,28203.5,15.878,17.690915758176413
1753006507408,-1.701895118,1.123430252075195,7.055835723876953,0.4361574649810791,0.6646208763122559,-0.044593129,7.200000286102295,-55.87500381,-48.90000153,-84.0,72808.0,-71.0,23376.0,-76.0,15491.0,-79.0,38013.0,-79.0,67564.0,-70.0,28091.0,15.878,17.778494549058475
1753006507474,-1.195214868,0.2195414751768112,9.391828536987305,0.3124573230743408,0.522442102432251,0.2608392536640167,8.193750381469727,-57.71250153,-46.76250076,-83.5,73501.5,-68.5,22109.0,-78.0,15696.0,-78.0,37847.0,-78.5,67243.0,-72.5,27958.0,15.878,17.866073339940538
1753006507538,-1.442872047,-0.572482824,10.445268630981444,-0.397062093,-0.040317077,0.2889390289783478,8.21250057220459,-59.04375076,-46.08750153,-83.5,73501.5,-68.5,22109.0,-78.0,15696.0,-78.0,37847.0,-78.5,67243.0,-72.5,27958.0,15.878,17.953652130822597
1753006507604,-2.685943365,-1.18743825,11.883355140686035,-0.811686575,-0.187230051,0.439822643995285,7.650000095367432,-59.00625229,-46.44375229,-83.0,74195.0,-66.0,20842.0,-80.0,15901.0,-77.0,37681.0,-78.0,66922.0,-75.0,27825.0,15.878,18.04123092170466
1753006507668,-2.343769789,-1.475175142,11.870793342590332,-0.026114469,-0.271834821,-0.019089524,6.525000095367432,-56.79375076,-46.35000229,-83.0,73996.0,-67.0,20787.0,-78.0,15709.5,-80.0,34073.0,-81.5,66734.0,-71.5,27592.0,15.878,18.128809712586722
1753006507732,-2.901895761,0.0490528643131256,8.732605934143066,-0.319024146,0.0740673542022705,0.1922696828842163,6.825000286102295,-58.25625229,-47.15625,-83.0,73996.0,-67.0,20787.0,-78.0,15709.5,-80.0,34073.0,-81.5,66734.0,-71.5,27592.0,15.878,18.21638850346878
1753006507798,-1.790429592,0.4755735099315643,8.552546501159668,0.067347839474678,-0.399352849,0.2364046722650528,6.600000381469727,-57.86250305,-48.15000153,-83.0,73797.0,-68.0,20732.0,-76.0,15518.0,-83.0,30465.0,-85.0,66546.0,-68.0,27359.0,15.878,18.303967294350844
1753006507863,-1.051047325,1.3411771059036257,6.569494724273682,0.1098029464483261,-0.356745034,0.2974911332130432,3.993750095367432,-59.15625381,-45.73125076,-82.0,73737.0,-69.0,21562.0,-76.0,15952.5,-83.5,33563.0,-84.0,66680.5,-70.0,27278.5,15.878,18.391546085232907
1753006507928,-0.587437987,0.9314061999320984,8.926424980163574,0.3268126547336578,-0.024740024,0.1331685185432434,4.200000286102295,-59.21250153,-47.21250153,-82.0,73737.0,-69.0,21562.0,-76.0,15952.5,-83.5,33563.0,-84.0,66680.5,-70.0,27278.5,15.878,18.479124876114966
1753006507994,-0.394217521,0.7322037220001221,10.060623168945312,0.1678351014852523,-0.169820413,-0.016035201,4.143750190734863,-59.55000305,-45.75,-82.0,73737.0,-69.0,21562.0,-76.0,15952.5,-83.5,33563.0,-84.0,66680.5,-70.0,27278.5,15.878,18.56670366699703
1753006508058,-0.026919255,-0.011365907,12.702299118041992,-0.08460477,-0.315664381,-0.492815167,3.375000238418579,-59.79375076,-43.27500153,-81.0,73677.0,-70.0,22392.0,-76.0,16387.0,-84.0,36661.0,-83.0,66815.0,-72.0,27198.0,15.878,18.65428245787909
1753006508123,0.2632105052471161,-0.888933599,12.784253120422363,0.3717112243175506,0.2350302189588546,-0.627968967,6.581250190734863,-60.75000381,-43.14375305,-81.0,73919.0,-69.5,21908.5,-77.5,16277.5,-83.0,33489.5,-80.0,67258.0,-71.0,26974.5,15.878,18.74186124876115
1753006508188,-1.406381488,-0.355932355,9.608379364013672,-0.184633881,0.2843575477600097,-0.370336771,8.58750057220459,-60.41250229,-42.0,-81.0,73919.0,-69.5,21908.5,-77.5,16277.5,-83.0,33489.5,-80.0,67258.0,-71.0,26974.5,15.878,18.829440039643213
1753006508255,-1.450648785,-0.846460998,8.661419868469238,-0.322536618,-0.04138609,-0.353690714,5.793750286102295,-59.56875229,-40.66875076,-81.0,74161.0,-69.0,21425.0,-79.0,16168.0,-82.0,30318.0,-77.0,67701.0,-70.0,26751.0,15.878,18.917018830525276
1753006508318,-1.265803218,-0.104087785,7.525427341461182,0.3920224606990814,-0.086437367,-0.551610887,8.25,-59.10000229,-41.13750076,-83.5,73406.5,-67.0,21518.0,-78.5,16121.5,-81.5,30286.5,-78.5,67403.0,-70.0,26437.5,15.878,19.004597621407335
1753006508384,-1.540379524,1.106082320213318,6.5527448654174805,0.2968802750110626,0.4230238497257232,-0.155159652,12.112500190734863,-59.26875305,-40.89375305,-83.5,73406.5,-67.0,21518.0,-78.5,16121.5,-81.5,30286.5,-78.5,67403.0,-70.0,26437.5,15.878,19.092176412289398
1753006508448,-0.77108711,0.3912265002727508,9.697511672973633,0.2073885947465896,0.4651735424995422,0.1765399277210235,12.412500381469728,-60.52500153,-40.03125,-86.0,72652.0,-65.0,21611.0,-78.0,16075.0,-81.0,30255.0,-80.0,67105.0,-70.0,26124.0,15.878,19.17975520317146
1753006508515,-1.226321578,-0.376271367,10.522438049316406,-0.508850336,0.1130099818110466,0.2672533392906189,11.381250381469728,-59.85000229,-36.84375,-84.0,73243.0,-63.5,21712.0,-79.0,16509.5,-81.0,29339.5,-78.5,66890.5,-71.0,26043.5,15.878,19.26733399405352
1753006508579,-2.869592667,-1.604387641,11.906685829162598,-0.954170763,0.1081230640411377,0.485484778881073,12.281250953674316,-60.13125229,-37.63125229,-84.0,73243.0,-63.5,21712.0,-79.0,16509.5,-81.0,29339.5,-78.5,66890.5,-71.0,26043.5,15.878,19.354912784935582
1753006508643,-2.353939295,-2.106282234,12.49173069000244,-0.031001387,0.0427605360746383,-0.202959821,13.46250057220459,-59.25000381,-40.08750153,-82.0,73834.0,-62.0,21813.0,-80.0,16944.0,-81.0,28424.0,-77.0,66676.0,-72.0,25963.0,15.878,19.442491575817645
1753006508709,-4.10608387,0.0568295381963253,9.294919967651367,-0.053603385,-0.053603385,0.2179260104894638,11.700000762939451,-59.28750229,-39.91875076,-82.0,72403.0,-64.0,21936.5,-79.5,17181.0,-80.5,29205.0,-80.5,66597.5,-72.0,25777.0,15.878,19.530070366699704
1753006508775,-1.638485312,0.5509474277496338,7.624131202697754,0.268169641494751,-0.394007772,0.4688387215137481,12.187500953674316,-59.02500153,-40.16250229,-82.0,72403.0,-64.0,21936.5,-79.5,17181.0,-80.5,29205.0,-80.5,66597.5,-72.0,25777.0,15.878,19.617649157581766
1753006508841,-0.827916622,0.9936196208000184,6.401997089385986,0.1600465774536132,-0.275347292,0.5312996506690979,10.518750190734863,-61.12500381,-38.70000076,-82.0,70972.0,-66.0,22060.0,-79.0,17418.0,-80.0,29986.0,-84.0,66519.0,-72.0,25591.0,15.878,19.70522794846383
1753006508904,-0.99900347,0.9314061999320984,9.04845905303955,0.2658788859844208,-0.296727568,0.3527744114398956,7.800000190734863,-61.03125381,-37.91250229,-82.0,71558.0,-69.0,21502.0,-79.0,18121.0,-81.5,33267.5,-83.5,66424.0,-73.5,25987.0,15.878,19.792806739345888
1753006508970,-0.485144794,0.8608179688453674,10.099506378173828,-0.022907428,-0.447611153,0.1142317131161689,8.25,-61.87500381,-38.28750229,-82.0,71558.0,-69.0,21502.0,-79.0,18121.0,-81.5,33267.5,-83.5,66424.0,-73.5,25987.0,15.878,19.88038553022795
1753006509036,-0.367896467,0.4701896607875824,11.869596481323242,-0.225103676,-0.108886644,-0.354454279,7.125000476837158,-63.16875076,-38.83125305,-82.0,71558.0,-69.0,21502.0,-79.0,18121.0,-81.5,33267.5,-83.5,66424.0,-73.5,25987.0,15.878,19.967964321110014
1753006509100,-0.014955142,-0.344566464,12.2135648727417,0.3246746361255646,0.6091849207878113,-0.447458446,8.193750381469727,-62.17500305,-38.15625,-82.0,72144.0,-72.0,20944.0,-79.0,18824.0,-83.0,36549.0,-83.0,66329.0,-75.0,26383.0,15.878,20.055543111992073
1753006509164,-1.170090318,-0.509073019,9.405587196350098,-0.081703164,0.5018253922462463,-0.211053789,10.575000762939451,-63.03750229,-36.48750305,-82.5,71910.0,-67.0,21537.5,-78.0,18758.0,-81.0,33809.5,-80.0,66332.5,-75.5,25789.5,15.878,20.143121902874135
1753006509229,-1.293320656,-1.338186026,9.132207870483398,-0.528703451,0.2518289983272552,-0.209373906,12.318750381469728,-62.53125381,-36.54375076,-82.5,71910.0,-67.0,21537.5,-78.0,18758.0,-81.0,33809.5,-80.0,66332.5,-75.5,25789.5,15.878,20.230700693756194
1753006509296,-1.077368379,-0.694516778,8.712865829467773,0.3501782417297363,-0.013591741,-0.709214032,13.256250381469728,-62.70000076,-37.27500153,-83.0,71676.0,-62.0,22131.0,-77.0,18692.0,-79.0,31070.0,-77.0,66336.0,-76.0,25196.0,15.878,20.318279484638257
1753006509359,-1.761117458,0.7423732280731201,7.1132636070251465,0.5253437161445618,0.2692386507987976,-0.469602287,14.231250762939451,-61.31250381,-35.83125305,-83.0,71744.0,-61.5,22270.0,-79.0,20036.0,-81.0,30098.5,-82.0,65900.5,-74.5,25179.0,15.878,20.40585827552032
1753006509425,-2.140978098,0.6173482537269592,9.19561767578125,0.3020726442337036,0.4014908671379089,0.211359217762947,17.17500114440918,-62.04375076,-34.93125153,-83.0,71744.0,-61.5,22270.0,-79.0,20036.0,-81.0,30098.5,-82.0,65900.5,-74.5,25179.0,15.878,20.49343706640238
1753006509491,-2.656631231,-0.575473845,10.310672760009766,-0.403781623,-0.114689864,0.4740310609340668,18.618751525878903,-62.32500076,-33.28125,-83.0,71812.0,-61.0,22409.0,-81.0,21380.0,-83.0,29127.0,-87.0,65465.0,-73.0,25162.0,15.878,20.58101585728444
1753006509555,-3.373281717,-0.683150887,11.47956657409668,-0.232434049,-0.119424067,0.62857985496521,15.637500762939451,-62.88750076,-33.11250305,-82.5,71718.0,-58.5,22615.5,-80.5,20356.0,-80.0,29224.5,-82.5,64966.5,-72.5,24561.5,15.878,20.668594648166504
1753006509620,-2.934797049,-1.695913076,11.039287567138672,-0.477238119,-0.041233372,0.4520399272441864,14.40000057220459,-64.61250305,-35.70000076,-82.5,71718.0,-58.5,22615.5,-80.5,20356.0,-80.0,29224.5,-82.5,64966.5,-72.5,24561.5,15.878,20.756173439048563
1753006509684,-2.29651165,-0.872782052,10.176076889038086,-0.265420735,-0.104305163,0.0113009987398982,13.800000190734863,-64.89375305,-36.65625,-82.0,71624.0,-56.0,22822.0,-80.0,19332.0,-77.0,29322.0,-78.0,64468.0,-72.0,23961.0,15.878,20.843752229930626
1753006509750,-1.733001828,0.6855437159538269,8.198408126831055,0.2791652083396911,-0.260686547,0.0255036037415266,12.562500953674316,-63.95625305,-36.41250229,-82.5,69667.5,-56.5,22546.0,-81.0,19311.0,-79.0,27222.5,-79.5,66433.5,-75.5,22945.0,15.878,20.93133102081269
1753006509816,-0.815952539,1.46500563621521,6.602993965148926,0.3042106628417969,-0.163253605,0.1861610412597656,12.768750190734863,-64.2562561,-35.55000305,-82.5,69667.5,-56.5,22546.0,-81.0,19311.0,-79.0,27222.5,-79.5,66433.5,-75.5,22945.0,15.878,21.018909811694748
1753006509881,-0.505483806,1.3058829307556152,8.759525299072266,0.3976729810237884,-0.124310985,0.0827721804380416,13.200000762939451,-65.40000153,-35.45625305,-82.5,69667.5,-56.5,22546.0,-81.0,19311.0,-79.0,27222.5,-79.5,66433.5,-75.5,22945.0,15.878,21.10648860257681
1753006509946,-0.597009242,1.0378868579864502,10.31007480621338,0.3492619395256042,-0.329866976,-0.01527162,13.350000381469728,-65.92500305,-34.25625229,-83.0,67711.0,-57.0,22270.0,-82.0,19290.0,-81.0,25123.0,-81.0,68399.0,-79.0,21929.0,15.878,21.194067393458873
1753006510009,-0.692722142,0.5341976284980774,11.206785202026367,-0.036651887,-0.312151909,-0.428216219,10.893750190734863,-67.27500153,-33.05625153,-84.5,68370.0,-59.0,22504.0,-81.0,19153.5,-81.5,25992.0,-80.5,65384.0,-76.0,22281.0,15.878,21.281646184340932
1753006510075,-0.63050878,0.4624129831790924,11.849257469177246,0.1881463527679443,0.0820086002349853,-0.720209599,12.656250953674316,-66.2250061,-33.35625076,-84.5,68370.0,-59.0,22504.0,-81.0,19153.5,-81.5,25992.0,-80.5,65384.0,-76.0,22281.0,15.878,21.369224975222995
1753006510140,-1.21854496,0.3678964674472809,10.211968421936035,-0.079565138,0.3875937163829803,-0.411417425,15.52500057220459,-66.1875,-34.61250305,-86.0,69029.0,-61.0,22738.0,-80.0,19017.0,-82.0,26861.0,-80.0,62369.0,-73.0,22633.0,15.878,21.456803766105057
1753006510204,-1.362712502,-0.601196706,9.760921478271484,-0.167987809,-0.032986697,-0.404850632,16.462501525878906,-65.8500061,-33.90000153,-85.0,68254.0,-60.5,23177.5,-80.0,19319.5,-79.0,27242.0,-81.5,62940.0,-77.0,22812.0,15.878,21.544382556987117
1753006510271,-1.563111424,-0.429511666,8.328219413757324,0.2119700759649276,-0.228157997,-0.557566822,18.637500762939453,-65.32500458,-33.80625153,-85.0,68254.0,-60.5,23177.5,-80.0,19319.5,-79.0,27242.0,-81.5,62940.0,-77.0,22812.0,15.878,21.63196134786918
1753006510337,-1.68574357,0.776470959186554,6.599404811859131,0.397825688123703,0.0042760535143315,-0.309250295,18.993751525878903,-65.4375,-34.36875153,-84.0,67479.0,-60.0,23617.0,-80.0,19622.0,-76.0,27623.0,-83.0,63511.0,-81.0,22991.0,15.878,21.719540138751242
1753006510400,-1.631306887,0.6921239495277405,8.863015174865723,0.2171624302864074,0.3762927055358886,0.1452330946922302,19.106250762939453,-65.45625305,-32.96250153,-86.0,67438.5,-60.0,23741.5,-80.0,19716.0,-77.5,27800.0,-85.0,63272.0,-77.5,22858.0,15.878,21.8071189296333
1753006510465,-2.073979139,-0.125623181,10.561321258544922,-0.325896353,0.1266017258167266,0.4641045033931732,20.493751525878903,-64.80000305,-33.0,-86.0,67438.5,-60.0,23741.5,-80.0,19716.0,-77.5,27800.0,-85.0,63272.0,-77.5,22858.0,15.878,21.894697720515364
1753006510530,-2.88993144,-0.886540771,12.029915809631348,-0.873994768,-0.071165748,0.6502655744552612,19.462501525878903,-65.15625,-34.16250229,-86.0,67438.5,-60.0,23741.5,-80.0,19716.0,-77.5,27800.0,-85.0,63272.0,-77.5,22858.0,15.878,21.982276511397426
1753006510596,-1.838286042,-0.873380244,12.41276741027832,0.2315177470445633,-0.210748345,0.0882699638605117,17.943750381469727,-65.3812561,-36.33750153,-88.0,67398.0,-60.0,23866.0,-80.0,19810.0,-79.0,27977.0,-87.0,63033.0,-74.0,22725.0,15.878,22.069855302279485
1753006510661,-3.032304525,0.2309073805809021,7.896913051605225,-0.313068211,0.0545196831226348,0.4172206521034241,16.350000381469727,-65.9437561,-35.56875229,-86.0,66573.0,-60.5,23861.5,-79.0,19199.5,-79.5,26227.5,-81.5,62549.5,-73.5,22141.5,15.878,22.157434093161548
1753006510726,-1.210768223,0.0125623187050223,8.507680892944336,0.131946787238121,-0.318871409,0.4063777923583984,17.193750381469727,-66.3187561,-36.24375153,-86.0,66573.0,-60.5,23861.5,-79.0,19199.5,-79.5,26227.5,-81.5,62549.5,-73.5,22141.5,15.878,22.24501288404361
1753006510791,-0.467796832,1.34476637840271,6.481558322906494,0.1171333193778991,-0.255799621,0.1918115466833114,14.643750190734863,-66.3187561,-35.90625,-84.0,65748.0,-61.0,23857.0,-78.0,18589.0,-80.0,24478.0,-76.0,62066.0,-73.0,21558.0,15.878,22.33259167492567
1753006510863,-0.814157903,1.722234129905701,9.099306106567385,0.3495673835277557,0.1421787738800048,0.1453858166933059,13.74375057220459,-66.15000153,-36.20625305,-83.5,68166.0,-61.5,23861.5,-80.0,20515.5,-77.0,25440.0,-76.5,62527.5,-72.5,22036.5,15.878,22.420170465807733
1753006510923,-0.923629522,1.6600207090377808,10.829317092895508,0.1996000707149505,-0.289244473,0.2124282270669937,13.725000381469728,-67.27500153,-35.32500076,-83.5,68166.0,-61.5,23861.5,-80.0,20515.5,-77.0,25440.0,-76.5,62527.5,-72.5,22036.5,15.878,22.507749256689795
1753006510988,-0.430708081,1.0055837631225586,12.174083709716797,-0.087200947,-0.388357282,-0.214413539,13.256250381469728,-67.10625458,-35.47500229,-83.0,70584.0,-62.0,23866.0,-82.0,22442.0,-74.0,26402.0,-77.0,62989.0,-72.0,22515.0,15.878,22.595328047571854
1753006511052,0.1381855010986328,0.7758727669715881,11.931211471557615,0.3497200906276703,0.2408334463834762,-0.63606298,12.300000190734863,-65.6625061,-35.55000305,-84.0,70085.0,-60.5,23972.5,-79.5,21610.5,-74.5,25894.0,-77.5,62612.0,-71.5,22387.0,15.878,22.682906838453917
1753006511116,-1.190429211,1.0319048166275024,9.817750930786133,0.0044287694618105,0.8069523572921753,-0.27443099,16.950000762939453,-65.23125458,-35.34375,-84.0,70085.0,-60.5,23972.5,-79.5,21610.5,-74.5,25894.0,-77.5,62612.0,-71.5,22387.0,15.878,22.77048562933598
1753006511181,-0.89192462,-0.282951266,9.814760208129885,-0.005955932,0.0809395834803581,-0.16432263,16.481250762939453,-64.83750153,-34.51875305,-85.0,69586.0,-59.0,24079.0,-77.0,20779.0,-75.0,25386.0,-78.0,62235.0,-71.0,22259.0,15.878,22.85806442021804
1753006511247,-0.401396006,0.0969093143939971,7.764111042022705,0.3323104381561279,-0.105985038,-0.697760284,18.337501525878903,-62.73750305,-34.66875076,-85.0,69273.5,-58.0,24298.5,-78.0,21076.0,-77.5,25064.0,-80.5,62275.0,-73.0,21679.0,15.878,22.9456432111001
1753006511312,-1.579861164,1.5278172492980957,7.061219692230225,0.5870410799980164,0.2444986253976822,-0.502741694,20.45625114440918,-63.46875381,-34.16250229,-85.0,69273.5,-58.0,24298.5,-78.0,21076.0,-77.5,25064.0,-80.5,62275.0,-73.0,21679.0,15.878,23.033222001982164
1753006511379,-1.881955028,1.4925230741500854,8.528617858886719,0.1745546162128448,0.5174024701118469,0.0852156355977058,22.162500381469727,-62.40000153,-34.25625229,-85.0,68961.0,-57.0,24518.0,-79.0,21373.0,-80.0,24742.0,-83.0,62315.0,-75.0,21099.0,15.878,23.120800792864223
1753006511442,-2.248655081,0.1842473447322845,10.601400375366213,-0.201127231,0.1685986816883087,0.3315468728542328,20.025001525878903,-62.21250153,-32.40000153,-86.0,68791.0,-58.0,24856.0,-80.0,22549.5,-77.0,24942.0,-79.0,61951.5,-72.0,21010.0,15.878,23.208379583746286
