timestamp,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,magnetometer_x,magnetometer_y,magnetometer_z,mac_e4_5e_1b_ad_00_24_RSSI,mac_e4_5e_1b_ad_00_24_distance,mac_28_bd_89_ca_2d_a3_RSSI,mac_28_bd_89_ca_2d_a3_distance,mac_cc_f4_11_44_d8_b8_RSSI,mac_cc_f4_11_44_d8_b8_distance,mac_28_bd_89_ed_c9_6d_RSSI,mac_28_bd_89_ed_c9_6d_distance,mac_cc_f4_11_36_64_98_RSSI,mac_cc_f4_11_36_64_98_distance,mac_28_bd_89_f3_a5_77_RSSI,mac_28_bd_89_f3_a5_77_distance,x_coord,y_coord
1753011465320,-0.096366622,2.795829057693481,7.003638744354248,0.5689675807952881,0.8713605999946594,0.1970681101083755,-4.987500191,-2.025000095,-15.39375019,-94.0,85383.0,-71.0,12252.0,-69.0,1399.0,-91.0,60745.0,-82.0,81428.0,-68.0,42112.0,15.878,2.0483401098252068
1753011465401,-0.143652096,2.4438812732696533,9.109338760375977,-0.229824021,0.0022636202629655,0.1078548431396484,-5.137500286,-2.681250095,-14.68125057,-90.0,85149.0,-71.5,12174.0,-72.0,954.5,-88.0,53113.0,-81.5,81530.5,-70.0,41819.0,15.878,2.144467227726599
1753011465470,0.0999579206109047,2.2577321529388428,10.913968086242676,-0.123700187,-0.372298956,-0.359382987,-5.362500191,-3.243750095,-14.11875057,-90.0,85149.0,-71.5,12174.0,-72.0,954.5,-88.0,53113.0,-81.5,81530.5,-70.0,41819.0,15.878,2.226353583681284
1753011465523,-0.233434662,2.8383262157440186,11.224616050720217,0.0828218683600425,0.0183752700686454,-0.288411856,-5.34375,-3.412500143,-13.91250038,-86.0,84915.0,-72.0,12096.0,-75.0,510.0,-85.0,45481.0,-81.0,81633.0,-72.0,41526.0,15.878,2.2892515481517535
1753011465604,0.3597288131713867,1.115697979927063,10.839149475097656,-0.534480691,0.2372806519269943,-0.022503048,-5.118750095,-3.581250191,-13.53750038,-86.5,84973.5,-71.0,11900.5,-69.0,661.5,-86.0,46428.5,-81.0,81672.0,-73.5,41443.0,15.878,2.385378666053146
1753011465641,0.2938882708549499,1.013944387435913,10.046070098876951,-0.027163442,0.0153127247467637,-0.472031385,-4.631250381,-3.825000048,-13.21875095,-87.0,85032.0,-70.0,11705.0,-63.0,813.0,-87.0,47376.0,-81.0,81711.0,-75.0,41360.0,15.878,2.4292885428488016
1753011465721,0.3220201432704925,0.2364274114370346,9.50617790222168,-0.613174736,0.3728315532207489,-0.196535498,-4.162500381,-3.956250191,-12.95625019,-87.0,84695.0,-71.5,11881.0,-63.0,871.5,-89.5,45598.5,-78.5,81716.0,-73.0,41384.5,15.878,2.524228981222869
1753011465805,-0.417788208,0.0568622909486293,9.46487808227539,-0.179491758,0.0418103970587253,-0.501591623,-3.412500143,-3.693750143,-12.93750095,-87.0,84358.0,-73.0,12057.0,-63.0,930.0,-92.0,43821.0,-76.0,81721.0,-71.0,41409.0,15.878,2.62391644151564
1753011465842,-0.517746091,1.2856862545013428,7.589020729064941,0.1474016159772873,0.1653774231672287,-0.222766861,-2.681250095,-3.637500048,-13.03125095,-87.0,85320.0,-74.0,12057.0,-61.0,778.5,-92.0,45950.0,-76.5,81530.5,-71.5,41262.5,15.878,2.6678263183112954
1753011465922,-0.681748927,0.8271966576576233,10.001178741455078,0.1685731261968612,0.3925383687019348,0.1914756298065185,-2.100000143,-3.431250095,-13.03125095,-87.0,85320.0,-74.0,12057.0,-61.0,778.5,-92.0,45950.0,-76.5,81530.5,-71.5,41262.5,15.878,2.762766756685363
1753011466003,-1.217451572,-0.023343466,11.882423400878906,0.6089138388633728,0.2174406945705413,0.3762935698032379,-1.21875,-3.206250191,-13.10625076,-87.0,86282.0,-75.0,12057.0,-59.0,627.0,-92.0,48079.0,-77.0,81340.0,-72.0,41116.0,15.878,2.858894178396158
1753011466043,-1.499967337,1.4179660081863403,10.153809547424316,0.295069545507431,-0.413576722,0.3571193814277649,-0.543750048,-3.206250191,-12.93750095,-87.0,85788.5,-73.5,11978.5,-62.0,524.5,-90.0,54324.0,-76.0,81252.5,-72.5,40769.0,15.878,2.9063643975831916
1753011466122,-0.857722759,0.2873041927814483,10.809821128845217,-0.604786038,-0.237546965,0.4732297658920288,-0.09375,-3.225000143,-12.95625019,-87.0,85788.5,-73.5,11978.5,-62.0,524.5,-90.0,54324.0,-76.0,81252.5,-72.5,40769.0,15.878,3.0001178526205314
1753011466204,-1.41018486,1.0109516382217407,9.282918930053713,-0.012383334,0.3725652396678924,0.0741668492555618,0.018750000745058,-3.243750095,-12.93750095,-87.0,85295.0,-72.0,11900.0,-65.0,422.0,-88.0,60569.0,-75.0,81165.0,-73.0,40422.0,15.878,3.097431953858652
1753011466245,-0.941519797,0.3693056106567383,9.437943458557127,-0.557116866,-0.44939518,0.2384790480136871,0.2062500119209289,-3.431250095,-12.76875019,-87.0,85593.0,-75.0,12037.0,-62.5,612.5,-87.0,61784.5,-76.5,81062.0,-72.0,40476.0,15.878,3.1460888525730106
1753011466323,-0.107739076,1.22642982006073,7.525574684143066,0.3802881836891174,-0.033022225,0.1729672104120254,0.1312500089406967,-3.712500095,-12.56250095,-87.0,85593.0,-75.0,12037.0,-62.5,612.5,-87.0,61784.5,-76.5,81062.0,-72.0,40476.0,15.878,3.2386559318924277
1753011466405,-0.525527298,2.478597402572632,8.537723541259766,-0.253658623,0.0379489250481128,0.000932078924961388,-0.037500001,-3.843750238,-12.41250038,-87.0,85891.0,-78.0,12174.0,-60.0,803.0,-86.0,63000.0,-78.0,80959.0,-71.0,40530.0,15.878,3.3359697293211457
1753011466447,-1.221042871,1.7196353673934937,12.146982192993164,0.6753577589988708,0.1665758192539215,0.1583202630281448,-0.243750006,-4.03125,-12.46875095,-89.5,84934.0,-76.0,12056.5,-59.5,1125.5,-87.0,56438.0,-77.0,80871.5,-70.0,40325.0,15.878,3.3858136113722326
1753011466524,-1.171961784,1.7908629179000854,11.85189723968506,0.8869396448135376,0.1529940962791443,0.0090544810518622,-0.600000024,-4.21875,-12.13125038,-89.5,84934.0,-76.0,12056.5,-59.5,1125.5,-87.0,56438.0,-77.0,80871.5,-70.0,40325.0,15.878,3.4771937073549215
1753011466605,-1.04147768,2.0446481704711914,11.03248119354248,0.5457987785339355,-0.167641044,0.02676397934556,-0.862500012,-4.462500095,-11.90625,-92.0,83977.0,-74.0,11939.0,-59.0,1448.0,-88.0,49876.0,-76.0,80784.0,-69.0,40120.0,15.878,3.5733208252563142
1753011466645,-0.023942016,0.973242998123169,10.301053047180176,0.5107792615890503,-0.144472227,-0.114645705,-1.106250048,-4.725000381,-11.51250076,-91.0,84992.5,-73.5,11978.5,-61.0,915.5,-89.5,49099.5,-76.0,80593.5,-72.0,39763.5,15.878,3.6207910444433478
1753011466725,-0.111330383,1.6160861253738403,7.558494567871094,0.0029293908737599,0.4157072007656097,-0.119439252,-1.03125,-5.025000095,-10.95000076,-91.0,84992.5,-73.5,11978.5,-61.0,915.5,-89.5,49099.5,-76.0,80593.5,-72.0,39763.5,15.878,3.7157314828174153
1753011466808,-0.894832909,0.6667851805686951,9.663596153259276,-0.868697524,-0.137148753,-0.255655915,-1.012500048,-5.193750381,-10.36875057,-90.0,86008.0,-73.0,12018.0,-63.0,383.0,-91.0,48323.0,-76.0,80403.0,-75.0,39407.0,15.878,3.814232263582861
1753011466846,-0.63386488,1.974617838859558,8.252214431762695,0.250462919473648,-0.002130466,-0.34140718,-0.787500024,-5.306250095,-9.84375,-92.0,84602.0,-72.0,11978.5,-63.0,666.0,-89.0,47986.0,-76.5,80256.5,-74.5,39485.0,15.878,3.8593291237152445
1753011466926,-0.757166266,2.4361002445220947,8.250418663024902,0.2726996541023254,0.1617822647094726,-0.156855568,-0.600000024,-5.512500286,-9.356250763,-92.0,84602.0,-72.0,11978.5,-63.0,666.0,-89.0,47986.0,-76.5,80256.5,-74.5,39485.0,15.878,3.954269562089312
1753011467007,-0.89004451,2.4241292476654053,10.398616790771484,0.4308867454528808,0.2352833449840545,0.0539274215698242,-0.318750024,-5.643750191,-8.643750191,-92.0,84602.0,-72.0,11978.5,-63.0,666.0,-89.0,47986.0,-76.5,80256.5,-74.5,39485.0,15.878,4.050396679990705
1753011467047,-1.199495077,2.103306293487549,11.470620155334473,0.2351501882076263,-0.069373302,0.2868140041828155,-0.150000006,-5.8125,-8.175000191,-94.0,83196.0,-71.0,11939.0,-63.0,949.0,-87.0,47649.0,-77.0,80110.0,-74.0,39563.0,15.878,4.097866899177738
1753011467126,-1.836352706,2.117671489715576,10.959458351135254,0.0750989317893982,-0.048468102,0.2023942768573761,0.0562500022351741,-5.8125,-7.781250477,-92.0,83806.5,-72.5,12193.0,-63.0,1037.0,-87.0,47048.5,-77.0,79787.5,-73.5,39460.5,15.878,4.191620658024481
1753011467206,-1.250371814,2.304419040679932,9.80365753173828,0.3910736739635467,-0.248598754,0.0310249123722314,0.2062500119209289,-5.793750286,-7.425000191,-92.0,83806.5,-72.5,12193.0,-63.0,1037.0,-87.0,47048.5,-77.0,79787.5,-73.5,39460.5,15.878,4.286561096398548
1753011467247,-2.291250944,2.294243812561035,7.989450931549072,-0.429288894,0.2380795776844024,0.2031932026147842,0.09375,-5.90625,-6.993750095,-90.0,84417.0,-74.0,12447.0,-63.0,1125.0,-87.0,46448.0,-77.0,79465.0,-73.0,39358.0,15.878,4.335217995112907
1753011467327,-1.051653147,1.911171555519104,8.633491516113281,-0.502523661,-0.414775103,0.2640446424484253,0.0562500022351741,-5.943750381,-6.731250286,-91.0,83865.0,-74.5,12296.0,-62.5,964.0,-87.5,44939.0,-78.5,79099.0,-71.0,39343.0,15.878,4.430158433486974
