RSSI_7,RSSI_8,RSSI_10,RSSI_11,RSSI_14,RSSI_18,RSSI_20,RSSI_22,RSSI_24,RSSI_25,RSSI_27,RSSI_29,RSSI_30,RSSI_31,RSSI_32,RSSI_34,RSSI_35,RSSI_36,RSSI_37,RSSI_41,RSSI_42,RSSI_44,RSSI_45,RSSI_46,RSSI_47,RSSI_48,RSSI_51,RSSI_52,RSSI_53,RSSI_54,RSSI_55,RSSI_56,RSSI_58,RSSI_60,RSSI_63,RSSI_68,RSSI_70,RSSI_71,RSSI_72,RSSI_73,RSSI_74,RSSI_77,RSSI_78,RSSI_79,RSSI_80,RSSI_85,RSSI_87,RSSI_90,RSSI_91,RSSI_95,RSSI_101,RSSI_103,RSSI_104,RSSI_106,RSSI_111,RSSI_116,RSSI_117,RSSI_121,RSSI_122,RSSI_127,RSSI_129,RSSI_133,RSSI_134,RSSI_138,RSSI_141,RSSI_142,RSSI_143,RSSI_144,RSSI_145,RSSI_147,RSSI_148,RSSI_149,RSSI_159,RSSI_168,RSSI_171,RSSI_184,RSSI_198,RSSI_201,RSSI_202,RSSI_203,RSSI_214,RSSI_215,RSSI_216,RSSI_217,RSSI_218,RSSI_220,RSSI_221,RSSI_222,RSSI_229,RSSI_230,RSSI_231,RSSI_233,RSSI_234,RSSI_238,RSSI_239,RSSI_240,RSSI_241,RSSI_242,RSSI_243,RSSI_244,RSSI_245,RSSI_246,RSSI_247,RSSI_249,RSSI_250,RSSI_252,RSSI_259,RSSI_260,RSSI_274,RSSI_275,RSSI_278,RSSI_279,RSSI_280,RSSI_281,RSSI_282,RSSI_283,RSSI_284,RSSI_285,RSSI_286,RSSI_287,RSSI_288,RSSI_289,RSSI_290,RSSI_291,RSSI_292,RSSI_293,RSSI_294,RSSI_295,RSSI_296,RSSI_297,RSSI_298,RSSI_299,RSSI_301,RSSI_302,RSSI_303,RSSI_307,RSSI_308,RSSI_309,RSSI_310,RSSI_311,RSSI_312,RSSI_321,RSSI_322,RSSI_323,RSSI_324,RSSI_325,RSSI_326,RSSI_327,RSSI_328,RSSI_329,gyroscope_x,gyroscope_y,gyroscope_z,accelerometer_x,accelerometer_y,accelerometer_z,magnetometer_x,magnetometer_y,magnetometer_z,x_coord,y_coord,z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.043982297,-0.09162979,-0.02687807,-0.22744916,9.689334,-1.1611878,1.92,-53.1,-28.26,59.37302733,37.22334706,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.10262536,-0.10323623,0.09285152,-0.23463176,9.710882,-0.11252748,1.26,-53.28,-27.359999,59.34943693,37.22318514,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.047647487,-0.15943582,0.2125811,0.17717093,9.837775,-0.25378537,-0.24,-53.52,-27.24,59.32584653,37.22302323,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.13744467,-0.15271631,0.18753563,0.6536171,10.251971,-1.2401965,-0.35999998,-53.94,-25.859999,59.30225613,37.22286132,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.051923547,0.043982297,0.070249505,0.15322891,10.515334,-0.34476504,-0.78,-53.879997,-25.38,59.27866573,37.2226994,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.1704314,-0.007330383,0.13500121,1.1252748,10.374076,-0.93373865,-1.92,-52.86,-25.68,59.25507533,37.22253749,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.1459968,0.002443461,0.081855945,0.89543146,9.799467,-0.48123455,-2.1,-52.5,-25.38,59.23148493,37.22237558,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.10323623,-0.0720821,0.019547688,1.5562311,9.485827,-0.79248077,-3.1799998,-53.1,-25.019999,59.20789453,37.22221367,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.06047566,-0.0720821,-0.07391469,1.043872,9.330204,-0.50517654,-2.58,-53.16,-24.66,59.18430413,37.22205175,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.015271631,-0.05497787,-0.115453534,1.1085154,9.622296,-0.8714894,-2.9399998,-53.46,-23.279999,59.16071373,37.22188984,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.04886922,-0.08002335,-0.064751714,1.2976574,9.569624,-0.009576807,-3.48,-51.84,-24.0,59.13712333,37.22172793,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.108123146,-0.0842994,-0.05681047,1.2497733,9.351752,0.035913024,-3.6599998,-50.94,-24.3,59.11353293,37.22156601,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.105068825,-0.04337143,0.014049901,0.9935937,9.524135,-0.320823,-3.06,-51.18,-23.64,59.08994253,37.2214041,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.077579886,-0.05375614,0.0983493,1.0223241,10.022128,-0.4381389,-3.24,-51.12,-23.34,59.06635213,37.22124219,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.077579886,-0.016493361,0.0842994,1.2689269,9.816227,-0.5793968,-4.62,-51.48,-23.1,59.04276173,37.22108028,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.023823744,0.006108652,0.077579886,1.4915876,9.488221,-0.78769237,-5.22,-49.44,-23.82,59.01917134,37.22091836,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.089186326,0.02076942,0.021380283,1.5849615,9.382876,-0.8738836,-4.56,-49.26,-23.82,58.99558094,37.22075645,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.05681047,0.055588737,0.014049901,1.6496049,9.617508,-0.7062895,-4.8599997,-49.559998,-23.519999,58.97199054,37.22059454,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.003054326,0.08979719,-0.03481932,1.7070658,9.931149,-0.260968,-4.92,-49.379997,-23.699999,58.94840014,37.22043262,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.058643065,0.15332718,-0.124005646,1.3575124,10.232818,-0.30645782,-4.5,-49.62,-22.5,58.92480974,37.22027071,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.21135938,0.20158553,-0.08002335,1.2545617,10.180145,-0.074220255,-4.02,-48.239998,-22.32,58.90121934,37.2201088,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.28405234,0.24556783,-0.06291912,1.0079589,10.350134,-1.8698715,-3.8999999,-48.96,-21.18,58.87762894,37.21994689,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.034208454,0.1020145,-0.030543262,0.8714894,10.486604,-0.2657564,-4.14,-48.6,-19.92,58.85403854,37.21978497,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.2302962,-0.037873644,0.16249016,1.3192052,10.237606,-0.8714894,-4.5,-49.98,-18.779999,58.83044814,37.21962306,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.058643065,-0.025045475,0.09285152,0.45968673,9.404425,-0.2801216,-3.9599998,-48.899998,-18.48,58.80685774,37.21946115,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,0.1563815,-0.11789699,0.14049901,0.6536171,9.172187,-1.2473791,-5.46,-47.16,-18.3,58.78326734,37.21929923,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.003665192,-0.054367006,0.13255776,0.17477672,8.920795,-0.19871874,-5.2799997,-48.539997,-16.5,58.75967694,37.21913732,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.037873644,-0.07269296,0.077579886,1.2904748,9.454702,-0.79008657,-5.3399997,-49.14,-16.02,58.73608654,37.21897541,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.12095132,-0.015271631,-0.10629055,0.7613561,9.68694,-1.3072342,-5.8199997,-48.6,-16.56,58.71249614,37.2188135,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.2565634,0.06169739,-0.19181168,0.5674258,10.093954,-0.17717093,-4.56,-48.6,-15.96,58.68890574,37.21865158,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.043982297,0.013439035,-0.01038471,0.15083471,9.82341,-0.6775591,-4.56,-46.44,-16.859999,58.66531534,37.21848967,6.313711473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,-88,0,0,0,-69,-68,-85,-84,-52,-50,-68,-60,0,-49,-53,-52,0,-67,0,0,-66,0,-74,-79,-78,-67,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,0,0,0,0,-85,-84,0,0,0,0,0,0,0,0,0,0,-72,-72,0,0,0,0,0,-73,0,-0.014660766,-0.003054326,0.013439035,0.5530606,9.287108,-0.4357447,-3.8999999,-46.86,-16.26,58.64172494,37.21832776,6.313711473
