RSSI_4,RSSI_10,RSSI_11,RSSI_14,RSSI_15,RSSI_16,RSSI_17,RSSI_18,RSSI_20,RSSI_24,RSSI_25,RSSI_27,RSSI_29,RSSI_30,RSSI_31,RSSI_32,RSSI_34,RSSI_35,RSSI_36,RSSI_37,RSSI_38,RSSI_41,RSSI_44,RSSI_45,RSSI_46,RSSI_50,RSSI_51,RSSI_55,RSSI_58,RSSI_60,RSSI_63,RSSI_68,RSSI_69,RSSI_70,RSSI_71,RSSI_72,RSSI_73,RSSI_74,RSSI_75,RSSI_77,RSSI_78,RSSI_79,RSSI_80,RSSI_85,RSSI_90,RSSI_91,RSSI_95,RSSI_103,RSSI_105,RSSI_106,RSSI_111,RSSI_117,RSSI_121,RSSI_122,RSSI_127,RSSI_129,RSSI_138,RSSI_141,RSSI_142,RSSI_143,RSSI_145,RSSI_147,RSSI_148,RSSI_149,RSSI_159,RSSI_184,RSSI_201,RSSI_202,RSSI_203,RSSI_214,RSSI_215,RSSI_216,RSSI_217,RSSI_218,RSSI_220,RSSI_221,RSSI_222,RSSI_229,RSSI_230,RSSI_231,RSSI_233,RSSI_234,RSSI_238,RSSI_239,RSSI_240,RSSI_241,RSSI_242,RSSI_243,RSSI_244,RSSI_245,RSSI_246,RSSI_247,RSSI_249,RSSI_250,RSSI_252,RSSI_259,RSSI_260,RSSI_274,RSSI_275,RSSI_278,RSSI_279,RSSI_280,RSSI_281,RSSI_282,RSSI_283,RSSI_284,RSSI_285,RSSI_286,RSSI_287,RSSI_291,RSSI_293,RSSI_296,RSSI_297,RSSI_298,RSSI_302,RSSI_303,RSSI_304,RSSI_305,RSSI_306,RSSI_307,RSSI_308,RSSI_309,RSSI_310,RSSI_311,RSSI_312,RSSI_321,RSSI_330,RSSI_331,gyroscope_x,gyroscope_y,gyroscope_z,accelerometer_x,accelerometer_y,accelerometer_z,magnetometer_x,magnetometer_y,magnetometer_z,x_coord,y_coord,z
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.03848451,-0.06719518,-0.043982297,-0.2801216,9.421184,-0.47165772,-3.4199998,-58.68,12.3,-1.36568561,21.42816769,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.040927973,-0.09101892,-0.08368854,-0.2633622,9.643845,-0.58657944,-2.22,-59.219997,12.599999,-1.333962982,21.42828157,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.0983493,-0.064751714,-0.07513642,-0.8882488,9.775525,-0.24420857,-1.92,-60.359997,13.559999,-1.302240354,21.42839545,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.051923547,-0.08979719,0.069027774,-0.4357447,10.108319,0.002394202,-1.62,-60.18,12.9,-1.270517727,21.42850933,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.13255776,-0.17287487,0.1777618,-0.095768064,10.314221,0.29688102,-2.22,-59.039997,11.58,-1.238795099,21.42862321,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.096516706,-0.13927728,0.084910266,0.18435353,10.888829,-0.59376204,-2.8799999,-59.52,12.42,-1.207072471,21.42873709,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.17287487,0.025045475,-0.029932396,-0.18195933,10.235212,0.9935937,-1.92,-59.82,12.96,-1.175349843,21.42885097,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.1459968,0.029321533,0.089186326,0.48123455,9.835381,0.81642276,-1.8,-60.3,13.38,-1.143627215,21.42896485,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.20708331,0.032986723,-0.11178834,0.62728083,9.665392,0.30885202,-1.62,-60.78,14.5199995,-1.111904587,21.42907873,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.18081611,-0.09040806,-0.12522738,0.47165772,9.363723,-0.4333505,-1.68,-60.0,14.46,-1.080181959,21.42919261,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.016493361,-0.13683382,0.017104227,0.02633622,9.25359,0.002394202,-1.02,-59.219997,14.16,-1.048459332,21.42930649,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.13316862,-0.11484267,0.13255776,0.06464344,9.895236,0.009576807,-2.1,-59.34,14.099999,-1.016736704,21.42942037,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.1142318,-0.099571034,0.10629055,0.6464345,9.9550905,0.19153613,-1.74,-60.239998,14.34,-0.985014076,21.42953425,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.04153884,-0.028099801,-0.006719518,0.51475334,9.500193,-0.36391866,-2.58,-60.42,14.16,-0.953291448,21.42964813,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.06169739,0.0,0.01282817,0.2777274,9.220071,-0.05746084,-2.7,-60.359997,14.7,-0.92156882,21.42976201,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.105068825,0.099571034,0.040927973,0.60812724,9.557653,-0.12689269,-2.6399999,-60.239998,14.58,-0.889846192,21.42987589,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.100792766,0.08246681,0.026267206,0.7110779,9.694122,-0.19153613,-4.3199997,-60.3,13.08,-0.858123564,21.42998977,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.13561209,0.040317107,-0.029321533,0.81402856,9.957485,-0.5434838,-3.12,-59.94,13.139999,-0.826400937,21.43010365,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.16126843,0.087964594,-0.017715093,-0.09816227,9.832987,1.0582372,-3.78,-60.359997,13.139999,-0.794678309,21.43021753,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.08368854,0.19975294,0.06414085,0.81642276,10.350134,1.673547,-3.36,-61.079998,12.599999,-0.762955681,21.43033141,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.37201694,0.22724187,0.10751228,0.49320555,11.559206,-1.2952632,-4.14,-60.899998,13.0199995,-0.731233053,21.43044529,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.064751714,0.10751228,-0.06352998,0.91219085,10.546458,0.79966336,-4.7999997,-59.399998,13.98,-0.699510425,21.43055917,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.052534413,0.021991149,0.015271631,-0.29688102,9.794679,0.7685388,-4.74,-60.3,13.98,-0.667787797,21.43067305,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.16615535,0.004886922,0.17837265,-0.41180268,9.181764,1.7764976,-5.04,-60.66,14.82,-0.636065169,21.43078693,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.26145032,0.050701816,0.13927728,0.521936,9.263166,-0.009576807,-6.8999996,-59.879997,16.619999,-0.604342541,21.43090081,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,0.15515977,-0.017104227,0.025045475,0.035913024,9.43076,-0.35194764,-7.14,-59.34,17.699999,-0.572619914,21.43101469,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.16615535,0.007941248,-0.11301007,0.21547815,9.691729,-0.14844051,-6.6,-58.379997,16.859999,-0.540897286,21.43112857,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.24617869,0.07880162,-0.13622294,-0.50517654,9.588778,0.23223756,-5.22,-58.5,15.66,-0.509174658,21.43124245,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.04337143,-0.040317107,0.092240654,-0.11971009,9.821015,0.079008654,-6.0,-59.579998,15.54,-0.47745203,21.43135633,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.014049901,-0.0580322,-0.032986723,0.2801216,9.574412,-0.3184288,-6.06,-60.539997,16.14,-0.445729402,21.43147021,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.07269296,-0.055588737,-0.1301143,-0.21308395,9.44752,-0.866701,-4.8599997,-59.94,16.32,-0.414006774,21.43158409,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.23396139,-0.056199603,-0.14172074,-0.4165911,9.698911,-0.33997664,-3.3,-61.02,15.0,-0.382284146,21.43169797,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.20219639,-0.040927973,-0.029321533,-0.47165772,10.067618,0.16280572,-2.46,-62.76,14.88,-0.350561519,21.43181185,6.271934616
0,0,0,0,-86,0,0,-90,-89,-63,0,0,-62,-89,0,-58,0,0,0,-66,0,0,-86,-57,-57,0,-74,-81,-78,-78,0,-51,0,-51,-76,-60,-62,-62,0,-81,-50,-83,-79,0,-72,-74,-73,0,0,-82,-63,-90,-90,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,-75,0,-78,-74,-77,-76,-75,-78,-75,-72,-85,-86,0,-85,-82,-65,0,0,0,-89,-86,0,0,0,-84,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-87,0,0,0,0,0,0,-0.061086524,-0.026267206,0.0842994,-0.45489833,9.962274,0.2657564,-2.8799999,-60.84,12.36,-0.318838891,21.43192573,6.271934616
